"","FattyAcid","D1m_PreD.padj","D1m_PreD.FC","D1m_NonD.padj","D1m_NonD.FC","D1m_Dexit.padj","D1m_Dexit.FC","D1m_D6d.padj","D1m_D6d.FC","D6d_PreD.padj","D6d_PreD.FC","D6d_NonD.padj","D6d_NonD.FC","D6d_Dexit.padj","D6d_Dexit.FC","NonD_PreD.padj","NonD_PreD.FC","NonD_Dexit.padj","NonD_Dexit.FC","PreDY_Dexit.padj","PreDY_Dexit.FC","NfurY_NfurO.padj","NfurY_NfurO.FC","Nfur_Ast.padj","Nfur_Ast.FC","D6d.mean.FC","D1m.mean.FC"
"PE(20:1/22:6)","PE(20:1/22:6)",0.101938094686202,-0.848776647892344,0.0229737080753128,-0.972023132390146,0.000926225117104608,-0.946135224971062,0.134859986684523,-0.212870786352107,0.160103110556539,-0.635905861540237,0.0322213739517917,-0.759152346038039,0.000620214963393149,-0.733264438618955,0.685914503459683,0.123246484497803,0.893711958827103,0.0258879074190843,0.708873737129121,-0.0973585770787184,0.357854116436325,-0.260920387921268,0.0353175805867052,-0.744030775379531,-0.697529103789138,-0.910399890141245
"PE(20:3/22:6)","PE(20:3/22:6)",0.0216928484800345,-1.31520953092901,0.0727631741368328,-0.981828120966598,0.00154957870669256,-0.798382262700293,0.857304749838567,-0.0323101558141349,0.0319248303157299,-1.28289937511487,0.098079386246119,-0.949517965152464,0.00162143738603365,-0.766072106886159,0.316797008830008,-0.333381409962409,0.602684862671627,0.183445858266305,0.122332904645546,0.516827268228713,0.0906956733553047,0.8148573398832,0.184791520794325,-0.273487203740838,-1.11620867013367,-1.1485188259478
"PE(20:4/22:6)","PE(20:4/22:6)",0.00194149447484497,-1.27762470831778,0.0012481148113791,-1.38324458033849,9.10169961260688e-05,-1.08724938202362,0.0246543444572695,0.581242118240351,0.00139839821052219,-1.85886682655813,0.0011002189007889,-1.96448669857884,0.000121868000377765,-1.66849150026398,0.305175862891086,0.105619872020714,0.0442430036960645,0.295995198314869,0.118985514141764,0.190375326294156,0.0466552535573925,0.695450618846063,0.170780993767963,-0.143294643368842,-1.91167676256849,-1.33043464432814
"PE(20:5/22:6)","PE(20:5/22:6)",0.2188323724762,-0.357520394550347,0.0357408673886893,-1.31592740330244,0.00158432217499329,-1.4503084949116,0.0220067196055393,1.05250483881649,0.0232215217556965,-1.41002523336684,0.0362761279946548,-2.36843224211893,0.0028069232366021,-2.50281333372809,0.107929592673433,0.958407008752089,0.629455986459472,-0.134381091609163,0.0103169394003321,-1.09278810036125,0.18667294742373,0.475045293001899,0.00473998576814882,-1.58017995844216,-1.88922873774289,-0.836723898926393
"PE(22:6/22:6)","PE(22:6/22:6)",0.964707622486708,-0.0133057988343137,0.0217911303584573,-1.20609048664428,0.00655108980894467,-1.04209559943084,0.0550911345130969,0.447492387805046,0.235618541499345,-0.460798186639359,0.027137948638923,-1.65358287444933,0.00663260523563371,-1.48958798723588,0.0576157801410734,1.19278468780997,0.511134727010639,0.163994887213444,0.0228739837815717,-1.02878980059652,0.16650336868607,-0.488256094835508,0.0158202488299994,-1.48070638258159,-1.05719053054434,-0.609698142739297
"PG(15:0/14:0)","PG(15:0/14:0)",0.595152614405324,0.236455400107519,0.0164521587227723,2.20269643696883,0.0119185174227495,2.2521763258228,0.486766606797863,0.321056922621425,0.860828961001563,-0.0846015225139055,0.017678744770932,1.8816395143474,0.00912903376906682,1.93111940320137,0.107929592673433,-1.96624103686131,0.915354772996146,0.0494798888539688,0.081178260760021,2.01572092571528,0.318438872548935,-1.41920362357976,0.177682259206475,-1.09201381890143,0.898518995916747,1.21957591853817
"PG(18:0/18:1)","PG(18:0/18:1)",0.0412040401358772,0.377844579090286,0.313601532314179,-0.132867126469044,0.0207254550684881,-0.31615934282505,0.0570674874436495,-0.317385970689611,0.00373793823998898,0.695230549779897,0.173294366457779,0.184518844220567,0.988558085996165,0.00122662786456076,0.0768076037621297,0.510711705559329,0.272485960304353,-0.183292216356007,0.0103169394003321,-0.694003921915336,0.076800401021243,-0.810591882109311,0.0418023013952259,-0.357888305897129,0.439874697000232,0.122488726310621
"PG(18:0/19:0)","PG(18:0/19:0)",0.458706988251297,0.208218141728481,0.00151150353516796,1.89556361753449,0.000123832538843547,2.00449727241179,0.230362098756311,0.207880948114631,0.998839002848185,0.000337193613850631,0.00443930880959156,1.68768266941986,0.000665647604740088,1.79661632429716,0.0760237397103474,-1.68734547580601,0.73181298895947,0.108933654877295,0.0468731436889528,1.79627913068331,0.325529839455492,-1.10659293216479,0.0278040305845409,-1.08719344194422,0.844009931516855,1.05189087963149
"PG(22:5/22:6)","PG(22:5/22:6)",0.903965548002732,0.0685483575075411,0.145294133758857,-0.556522094872636,0.203998180659326,-0.466528853961871,0.180520483389129,-0.898576076093162,0.0909401184696881,0.967124433600704,0.295822195539748,0.342053981220526,0.216050521489943,0.432047222131292,0.0641836573380523,0.625070452380178,0.457506395821683,0.0899932409107658,0.0782042002366311,-0.535077211469412,0.935327792585122,-0.0429822235998424,0.00240622085590966,-1.21143775248545,0.654589207410615,-0.243986868682547
"PG(22:6/22:6)","PG(22:6/22:6)",0.496346618024276,-0.225884344056494,0.983987482665517,0.00342438089350849,0.14885885969053,0.314200800035197,0.221365009889364,-0.323844261960341,0.727663147846507,0.0979599179038476,0.0511286711636969,0.32726864285385,0.0107926174991377,0.638045061995538,0.436471402995568,-0.229308724950002,0.0103888495144575,0.310776419141689,0.161905868542738,0.540085144091691,0.0950304130634322,-0.610091112539278,0.00380939400855766,-1.28569289958266,0.212614280378849,-0.111229981581493
"PI(16:0/20:4)","PI(16:0/20:4)",0.0484028365787375,-0.365024015488092,0.0240531286560562,-0.482476326487625,0.43465292908452,0.0265550598181017,0.00621805435545234,-0.427405805491443,0.591300049985837,0.0623817900033503,0.506890503228856,-0.0550705209961821,0.000913631139302289,0.453960865309545,0.367467640496118,0.117452310999532,0.0551657741738764,0.509031386305727,0.0653725880445234,0.391579075306194,0.381279583767431,-0.101202296058824,0.00893461750071316,0.701357556198346,0.0036556345035841,-0.423750170987858
"PI(16:0/20:5)","PI(16:0/20:5)",0.940117205667264,-0.0278334942454873,0.551825254018934,-0.0824067331268127,0.0044478301976869,0.533346317829412,0.568400202323689,-0.0838370522891046,0.861238113799144,0.0560035580436171,0.991234528802099,0.00143031916229186,0.00968912981704905,0.617183370118517,0.860871187652262,0.0545732388813254,0.0832759213439196,0.615753050956225,0.170072552039982,0.5611798120749,0.380940868285004,-0.235147367365855,0.100131491158678,0.732268211677441,0.0287169386029545,-0.05512011368615
"PI(16:0/22:6)","PI(16:0/22:6)",0.0196869407390365,-2.28794835144366,0.000490560619616698,-2.70617865250642,7.01249616065354e-05,-1.88712567495307,0.0297093450264243,-0.750969330849984,0.0342408822210082,-1.53697902059367,0.00463459411799866,-1.95520932165644,0.00167096968958251,-1.13615634410308,0.135328880751317,0.418230301062768,0.00770816858091735,0.819052977553355,0.214188961757373,0.400822676490588,0.725556372726501,0.0883611313038461,0.0114528820137136,-0.920874636423989,-1.74609417112505,-2.49706350197504
"PI(16:0e/22:6)","PI(16:0e/22:6)",0.0154806328748259,-0.856889439728089,0.0110056646400493,-1.08475109015701,0.000250310443166653,-0.685960565017005,0.0048729091211927,-0.51221071648664,0.0972103481956823,-0.344678723241448,0.0418251576596079,-0.572540373670371,0.0309245869868275,-0.173749848530364,0.200453008369152,0.227861650428922,0.0995677702865664,0.398790525140006,0.26468216876449,0.170928874711084,0.394264835873552,0.14378866392606,0.00477459810805219,-0.808587521296518,-0.45860954845591,-0.970820264942549
"PI(17:0/20:4)","PI(17:0/20:4)",0.308132320381131,0.416737569945755,0.126430482047348,0.565457070955524,0.176207261385912,0.447919915960776,0.697461504810599,-0.11870283604806,0.0909401184696881,0.535440405993814,0.00778339756413704,0.684159907003584,0.0110635339425399,0.566622752008835,0.640423780290456,-0.14871950100977,0.419153356505858,-0.117537154994749,0.907942637098212,0.0311823460150212,0.317911955311126,0.407949097445822,0.0357532074145745,1.50590901899715,0.609800156498699,0.491097320450639
"PI(17:0/20:5)","PI(17:0/20:5)",0.951452479752342,-0.0120098771085557,0.45833106657743,0.116727710716095,0.1236357743493,0.295388599208215,0.903264656270775,-0.0203549259714558,0.921005026711078,0.00834504886289988,0.10942013499691,0.13708263668755,0.00502316845331934,0.315743525179671,0.186729784740998,-0.128737587824651,0.130508045069226,0.17866088849212,0.0259430382633251,0.307398476316771,0.076800401021243,0.37561713605671,0.000448226527900964,1.23175078934414,0.0727138427752249,0.0523589168037697
"PI(18:0/20:4)","PI(18:0/20:4)",0.000882182900500309,1.73858022258165,0.00125668116112557,1.27011161503199,0.0010209226743876,0.93882416393517,0.0216707435692553,0.490500338601342,0.00013618132257791,1.24807988398031,0.000371446792955822,0.779611276430651,0.000644406936341444,0.448323825333828,0.0357944068936217,0.46846860754966,0.0244839154268948,-0.331287451096823,0.00198550359032545,-0.799756058646483,0.0766709191625509,-0.397541421233535,0.0276462626890031,-0.706478517491403,1.01384558020548,1.50434591880682
"PI(18:0/22:5)","PI(18:0/22:5)",0.242432535465475,0.219351764464794,0.158999627657603,0.231208952122636,0.0510687000711535,0.386458050271149,0.965727530487974,0.00575757060507975,0.100074577553294,0.213594193859714,0.0509230070076499,0.225451381517556,0.00968912981704905,0.38070047966607,0.910551330744135,-0.0118571876578419,0.144085792329072,0.155249098148514,0.184208273728475,0.167106285806355,0.118105481016585,-0.439250315155365,0.30325143545038,-0.0944311424323193,0.219522787688635,0.225280358293715
"PI(18:0/22:6)","PI(18:0/22:6)",0.0168692646444258,-0.674725701706563,0.00302064852776431,-1.06858524321618,0.00244796224302669,-0.931952233795347,0.568400202323689,-0.142247751429878,0.0101233943657828,-0.532477950276685,0.000624059085738323,-0.9263374917863,0.000572206055016941,-0.789704482365469,0.0465764717741743,0.393859541509615,0.0995677702865664,0.13663300942083,0.0581009597778431,-0.257226532088784,0.397297441283287,-0.118528360484539,0.000361218668630804,-1.18481648343218,-0.729407721031492,-0.871655472461371
"PI(18:1/18:1)","PI(18:1/18:1)",0.0173593791931086,-0.681237869646118,0.00409989211579611,-1.29336624211689,0.000659283478963293,-1.15461505543359,0.144744626975017,-0.499425581875224,0.335796172058782,-0.181812287770894,0.0145263238133826,-0.793940660241662,0.00656399513098991,-0.655189473558368,0.0810223777447272,0.612128372470768,0.438808180200179,0.138751186683294,0.0228739837815717,-0.473377185787474,0.779160994171022,-0.0306020857321129,0.438596725523135,-0.0749278779183812,-0.487876474006278,-0.987302055881504
"PI(18:1e/22:6)","PI(18:1e/22:6)",0.0105647755379221,-0.92627681984773,0.183681729824235,-0.399006980999583,0.795641244831457,0.0668203360230264,0.503255803995419,-0.202240160251708,0.0206599350458745,-0.724036659596022,0.361968938979384,-0.196766820747875,0.0315245549785063,0.269060496274734,0.0976501118876139,-0.527269838848148,0.200049820312709,0.465827317022609,0.0179745380550947,0.993097155870757,0.692275367033353,-0.10027351831173,0.498930003954951,0.0921354186161006,-0.460401740171949,-0.662641900423657
"PI(18:2/22:6)","PI(18:2/22:6)",0.000454665677956649,-3.06637618102625,0.000109145658726246,-2.74482231586742,0.000505698708404497,-2.34311611745018,0.297558162726237,0.552029342386929,0.00210441486402716,-3.61840552341318,0.0011002189007889,-3.29685165825435,0.00256086514731979,-2.89514545983711,0.0641836573380523,-0.321553865158827,0.0416513959990447,0.401706198417246,0.0065696701731336,0.723260063576074,0.0466552535573925,0.883949027027879,0.0119043525857216,-0.878418591372002,-3.45762859083376,-2.90559924844684
"PI(18:3/22:6)","PI(18:3/22:6)",0.0200604626580164,-6.22769005422304,0.0840608319545644,-5.32252296472264,0.000556421396224924,-4.89546225949664,0.48682996903103,0.723365631271238,0.0224476677804498,-6.95105568549428,0.0945041372741429,-6.04588859599388,0.000905589173155161,-5.61882789076788,0.143908242334614,-0.905167089500399,0.569011480169865,0.427060705225996,0.0819243664083774,1.3322277947264,0.062609341264343,2.26490659277494,0.218693163673453,-0.409938928161008,-6.49847214074408,-5.77510650947284
"PI(20:0/20:4)","PI(20:0/20:4)",0.021418180513881,1.59276813991151,0.0103988737955533,1.89744190495162,0.0119185174227495,1.59703849962479,0.403623625891817,0.292236774904383,0.0033922915237308,1.30053136500713,0.002364306915849,1.60520513004724,0.00271710570706518,1.3048017247204,0.0465764717741743,-0.30467376504011,0.0280829812877839,-0.300403405326833,0.93526101074835,0.00427035971327754,0.076800401021243,-0.605202355289555,0.0339432430491036,-0.801070101377131,1.45286824752719,1.74510502243156
"PI(20:0/22:5)","PI(20:0/22:5)",0.0399203999618948,-0.657387331358213,0.186294263510823,0.433206027376047,0.0828896193613432,0.685800629967351,0.141287608983354,-0.533674792131821,0.495208675975054,-0.123712539226392,0.00582011972528917,0.966880819507868,0.00436962469296007,1.21947542209917,0.0336359859420433,-1.09059335873426,0.303094721168677,0.252594602591304,0.0151296807616802,1.34318796132556,0.125335618080247,-0.678356039474132,0.00130827187716449,-1.09594713621598,0.421584140140738,-0.112090651991083
"PI(20:0/22:6)","PI(20:0/22:6)",0.0130116608274646,-0.884922767349956,0.858594345661957,-0.0436278610761013,0.91043371587203,0.0269583433270272,0.628714111076251,-0.137241517665778,0.0179135264324737,-0.747681249684178,0.519247531858486,0.093613656589677,0.24637620799603,0.164199860992805,0.0493071348954219,-0.841294906273855,0.736224739296649,0.0705862044031285,0.0228739837815717,0.911881110676983,0.0804459620444216,-0.620689517112797,0.000558472833101759,-3.2712054242732,-0.327033796547251,-0.464275314213029
"PI(20:1/18:1)","PI(20:1/18:1)",0.0255192424875113,0.627971625325845,0.00107064561984417,1.027534030841,0.00198174312315386,0.686442406348933,0.0990243166880098,0.272944066167961,0.160300243937225,0.355027559157885,0.00580860066414692,0.754589964673044,0.0317306620133683,0.413498340180973,0.1920981752813,-0.399562405515159,0.150752023048097,-0.341091624492072,0.806643350295173,0.0584707810230881,0.161811083253083,-0.894671589584195,0.358075599602466,-0.191911348191492,0.554808761915464,0.827752828083423
"PI(20:1/22:5)","PI(20:1/22:5)",0.0378532199844243,-3.09394233231353,0.000345364040569456,-2.55111452991472,0.000513636320973143,-2.40063515384805,0.0832454924239634,-0.96776546643674,0.0582721040765802,-2.12617686587679,0.00410772465707247,-1.58334906347798,4.88056255974292e-05,-1.43286968741131,0.26928638219857,-0.542827802398804,0.20259583510333,0.150479376066678,0.20059532397592,0.693307178465482,0.7666447223905,0.118338040497554,0.0220256529396242,-1.00515386709693,-1.85476296467739,-2.82252843111412
"PI(20:1/22:6)","PI(20:1/22:6)",0.0430423116273853,-2.22016280581051,0.00292421724252542,-2.12313787607215,2.89670547200098e-05,-2.21194079951125,0.916846362835657,0.0181846015536802,0.0481595253554853,-2.23834740736419,0.00985083454133778,-2.14132247762583,0.000280322105842293,-2.23012540106493,0.79229546348334,-0.0970249297383643,0.444819274863165,-0.088802923439099,0.975975069405952,0.00822200629926534,0.697088001427084,0.142211803611579,0.000510981568397097,-2.14872881476938,-2.18983494249501,-2.17165034094133
"PI(20:4/22:6)","PI(20:4/22:6)",0.00625496361518902,-4.32156911155193,0.000109145658726246,-3.5631414845383,9.52948464216688e-05,-2.72290227593553,0.503255803995419,0.532673891330144,0.00715478054670927,-4.85424300288208,4.56202339724085e-05,-4.09581537586844,0.000205478473468489,-3.25557616726568,0.0760237397103474,-0.75842762701363,0.00441519914125337,0.840239208602769,0.024705510012143,1.5986668356164,0.0468576134431428,1.4242522160759,0.00310522731594382,-1.02443599750915,-4.47502918937526,-3.94235529804511
"PI(22:5/22:6)","PI(22:5/22:6)",0.0394341936432144,-5.52499069048374,0.00387042362004744,-4.51969264754024,0.000326569367347085,-3.37424032784614,0.486766606797863,1.11435319747819,0.0418540932190499,-6.63934388796192,0.00778354960899734,-5.63404584501843,0.00115394682937454,-4.48859352532433,0.157753071647966,-1.0052980429435,0.0280829812877839,1.1454523196941,0.093227843141941,2.1507503626376,0.212750892915184,0.996324959222994,0.0227898995725821,-1.62224173699792,-6.13669486649018,-5.02234166901199
"PS(11:0/16:0)","PS(11:0/16:0)",0.278155466370388,0.81896571810863,0.236271717395694,0.749076545996295,0.118708436416404,1.29879979930163,0.660429433504436,0.264367648733893,0.0798708703306009,0.554598069374736,0.0591777259708121,0.484708897262402,0.0112455517381136,1.03443215056774,0.794773499460797,0.0698891721123347,0.0525301445752016,0.549723253305336,0.169646713651282,0.479834081193001,0.254741959847787,-0.361091642480072,0.49173847259811,-0.269157304277406,0.519653483318569,0.784021132052462
"PS(16:0/18:1)","PS(16:0/18:1)",0.0117688056764305,-0.875854139819065,0.0117114452209593,-0.849650706303297,0.00768520555314189,-0.482878900714587,0.00212022702533943,-0.950137063349819,0.579041513823623,0.0742829235307539,0.361968938979384,0.100486357046522,0.00821912015029428,0.467258162635232,0.876596333638289,-0.0262034335157679,0.0995677702865664,0.36677180558871,0.080633990959335,0.392975239104478,0.186973527719133,-0.341176910869444,0.062266492544695,-0.341445508744748,0.087384640288638,-0.862752423061181
"PS(16:0/18:2)","PS(16:0/18:2)",0.0054053630473859,-4.48039417274156,0.0117176331398043,-4.3440544270783,9.09616327254796e-05,-4.28266636449533,0.00353639096976145,-3.38397949102291,0.0169046638751167,-1.09641468171866,0.0424562331406168,-0.960074936055393,0.000618804604793037,-0.89868687347242,0.554638186434978,-0.136339745663266,0.809756857730294,0.0613880625829728,0.283404487986295,0.197727808246239,0.318438872548935,0.495938036490646,0.00695497008815691,1.42527582401211,-1.02824480888703,-4.41222429990993
"PS(16:0/20:4)","PS(16:0/20:4)",0.0168692646444258,-0.839094819040918,0.0901908633970897,-0.310469412734633,0.474767584839557,0.147119017105777,0.0550911345130969,-0.507031493221504,0.144688357810101,-0.332063325819414,0.11680983110921,0.196562080486871,0.00824453345374613,0.654150510327281,0.107929592673433,-0.528625406306285,0.0698183571390638,0.45758842984041,0.0247601818927595,0.986213836146696,0.189678801547196,-0.315767737339262,0.227583963799255,0.211749751840505,-0.0677506226662715,-0.574782115887776
"PS(16:0/20:5)","PS(16:0/20:5)",0.0138351006016985,-2.75468587323261,0.00921530687516053,-2.80369481029925,7.01249616065354e-05,-2.63063360232575,0.241204795154546,-0.744505940059125,0.0168410809289646,-2.01017993317348,0.0114899392983334,-2.05918887024012,0.000980918702230408,-1.88612766226663,0.860871187652262,0.0490089370666411,0.440476277945116,0.173061207973494,0.590913128330754,0.124052270906853,0.076800401021243,1.06199459609723,0.0246273493902074,-0.725776835699758,-2.0346844017068,-2.77919034176593
"PS(16:0/21:0)","PS(16:0/21:0)",0.138388818984426,0.727031543166837,0.0866931683465205,0.79407367934608,0.0543704411680964,1.05856573747763,0.486766606797863,0.33814620201876,0.11825354770813,0.388885341148077,0.0440125480071799,0.45592747732732,0.00158649218127497,0.720419535458869,0.802272253903306,-0.0670421361792431,0.279843490687595,0.264492058131549,0.229715400006227,0.331534194310792,0.183535468850399,-0.371215206892299,0.438809126384685,-0.18084476459702,0.422406409237698,0.760552611256458
"PS(16:0/22:5)","PS(16:0/22:5)",0.00666831057314294,-2.54958191385198,0.0016432080148487,-2.26807352578074,0.000290076387859631,-1.53521215162502,0.0349477473941212,-0.814610213877816,0.0143437711061736,-1.73497169997416,0.0123374947893915,-1.45346331190293,0.000665647604740088,-0.720601937747201,0.191661405082534,-0.281508388071238,0.0423380365862482,0.732861374155726,0.0410536797080168,1.01436976222696,0.285587422295646,0.254847054318638,0.0670850053270827,-0.379149355145029,-1.59421750593855,-2.40882771981636
"PS(16:0/22:6)","PS(16:0/22:6)",0.0119935227581171,-3.37524765575554,0.00528927357208419,-4.0532413286126,0.000422119642710626,-3.32338474168358,0.0220067196055393,-1.86642711847238,0.0212094256558637,-1.50882053728316,0.00577927309505009,-2.18681421014022,0.000205478473468489,-1.45695762321121,0.0576157801410734,0.67799367285706,0.0416513959990447,0.729856586929016,0.795950598122187,0.0518629140719564,0.36427124672516,-0.191176728879724,0.205453676715392,-0.253411976576938,-1.84781737371169,-3.71424449218407
"PS(16:0/23:0)","PS(16:0/23:0)",0.0324123673672988,1.88543407914812,0.0190794018896215,1.90806273243937,0.022560917648384,1.63651972449581,0.180520483389129,0.772778930206858,0.0083749327585308,1.11265514894126,0.00599282086162927,1.13528380223251,0.00994471883252852,0.863740794288952,0.92477756223535,-0.0226286532912466,0.239964508239208,-0.27154300794356,0.188083843182182,-0.248914354652313,0.0766709191625509,-0.676598934146962,0.0328277389578808,0.648404657085485,1.12396947558688,1.89674840579374
"PS(16:1/19:0)","PS(16:1/19:0)",0.844992220835656,-0.0819954181304912,0.292529342831904,-0.2395183135782,0.964504398323045,0.0100552536972915,0.507799699489098,0.238414864177507,0.386787964568716,-0.320410282307999,0.0280926066863887,-0.477933177755707,0.215469591093819,-0.228359610480216,0.569155915851239,0.157522895447709,0.149030572886436,0.249573567275492,0.752023792036173,0.0920506718277828,0.144559064134109,-0.573300343771442,0.184791520794325,0.4822166037571,-0.399171730031853,-0.160756865854346
"PS(16:1e/18:1)","PS(16:1e/18:1)",0.00780457437624175,2.18835730983199,0.236271717395694,-0.538047957302846,0.0129213278914088,-0.8774310303809,0.608547766750293,-0.148443139445631,0.0179135264324737,2.33680044927762,0.344651253314498,-0.389604817857215,0.0285792808351299,-0.728987890935268,0.113493303068209,2.72640526713483,0.421282418196255,-0.339383073078053,0.0225750291306173,-3.06578834021289,0.062609341264343,-0.700343214641775,0.0157120669152975,-4.22978256809498,0.973597815710203,0.825154676264572
"PS(16:1e/22:6)","PS(16:1e/22:6)",0.397127129369993,0.212384834864511,0.194182011827785,-0.375653796449548,0.748074412048117,-0.058693940793587,0.821500689029514,0.0710041055535159,0.579041513823623,0.141380729310996,0.149313633458797,-0.446657902003063,0.471832522675636,-0.129698046347103,0.146657407685689,0.588038631314059,0.339604699188482,0.31695985565596,0.109323487796583,-0.271078775658099,0.222085320909755,-0.31132937511521,0.00240622085590966,-2.61746961000859,-0.152638586346034,-0.0816344807925185
"PS(17:0/22:6)","PS(17:0/22:6)",0.00284355044317723,-1.74474209195202,0.0144014342960994,-1.6601019787449,0.000116377372384598,-1.55735227192576,0.00498801912958285,-1.52598790048088,0.196884547755686,-0.218754191471138,0.45295726437677,-0.134114078264013,0.733006999898201,-0.0313643714448724,0.679426253760937,-0.0846401132071248,0.629455986459472,0.10274970681914,0.209275497671679,0.187389820026265,0.175150737268458,0.270940715230213,0.0173810143528824,0.629075473074708,-0.176434134867576,-1.70242203534846
"PS(17:1/19:0)","PS(17:1/19:0)",0.421163508896894,-0.229606521384354,0.60363347137994,0.128525647977568,0.28469856709243,0.310584988351663,0.552923949576109,0.209877473449565,0.0582721040765802,-0.439483994833919,0.55648080652061,-0.0813518254719975,0.571784831362472,0.100707514902098,0.113536011706087,-0.358132169361922,0.321380943042325,0.182059340374095,0.0474475183774086,0.540191509736017,0.609039147175137,-0.0799590936815455,0.042646328763313,0.511952675511206,-0.260417910152958,-0.050540436703393
"PS(18:0/18:1)","PS(18:0/18:1)",0.00268062939621221,1.66773402000616,0.00107064561984417,1.9653773736573,0.00115800610293043,1.31104676935314,0.0246543444572695,0.557727723196689,0.0033922915237308,1.11000629680947,0.0016121280461468,1.40764965046061,0.00339795519914423,0.75331904615645,0.183198199871321,-0.297643353651142,0.0416513959990447,-0.654330604304161,0.0785276181790293,-0.356687250653019,0.0811413409098462,-0.305077111359705,0.00981601660227112,0.757169586352256,1.25882797363504,1.81655569683173
"PS(18:0/18:2)","PS(18:0/18:2)",0.00655295287357126,0.885944789683225,0.000848753841520709,1.3338244088266,0.00144302420790785,0.755163082221203,0.0290074559656814,0.390959329427455,0.0705808001759982,0.49498546025577,0.00896218372726837,0.942865079399144,0.00358150523183725,0.364203752793748,0.173926474671464,-0.447879619143373,0.065080167336786,-0.578661326605396,0.54598906390025,-0.130781707462023,0.570748679422658,-0.125261207198051,0.0357532074145745,1.03941504994625,0.718925269827457,1.10988459925491
"PS(18:0/20:4)","PS(18:0/20:4)",0.00023565257268591,1.92995740488079,0.00114505096028376,1.99198224262633,0.000888343037476461,1.13585435753247,0.0077886082738996,0.545020418133504,0.00134509943143015,1.38493698674728,0.00326603377964635,1.44696182449283,0.00627048963945626,0.590833939398964,0.789388954539109,-0.0620248377455426,0.00441519914125337,-0.856127885093863,0.0310216872727851,-0.794103047348321,0.364590835468352,0.360658079903681,0.00327459421063228,-1.40856519474772,1.41594940562006,1.96096982375356
"PS(18:0/22:4)","PS(18:0/22:4)",0.0109451723784003,0.969257042091191,0.00379186399287394,1.05926902512666,0.00657356875969002,0.621696797744915,0.283557575810141,0.16283191714058,0.0319266121911227,0.806425124950612,0.00187118878980841,0.896437107986078,0.00174602552692539,0.458864880604336,0.779401304987608,-0.0900119830354666,0.0103888495144575,-0.437572227381743,0.231571560407746,-0.347560244346276,0.776375939151621,-0.0883328293961744,0.49173847259811,0.223820500598614,0.851431116468345,1.01426303360893
"PS(18:0/22:5)","PS(18:0/22:5)",0.00111547814332311,0.667008310120224,0.00135638057713809,0.728910881995021,0.00134938031648766,0.615014761221636,0.573697952089199,0.0672856774585463,0.0143437711061736,0.599722632661678,0.011604968318106,0.661625204536475,0.0148253715251084,0.547729083763089,0.359428600230098,-0.0619025718747964,0.0788958373532604,-0.113896120773385,0.397714715221637,-0.0519935488985888,0.120658776887499,-0.232631132212632,0.066200502170145,0.189596652227566,0.630673918599077,0.697959596057622
"PS(18:0/22:6)","PS(18:0/22:6)",0.000279258021077379,0.747551949472198,0.00663766026568861,0.195446486688935,0.662963121489874,-0.0439138501204192,0.113500550304629,-0.158333395660639,0.00134509943143015,0.905885345132836,0.0120058984305099,0.353779882349574,0.282348561934518,0.114419545540219,0.0215945736635247,0.552105462783262,0.154332220269372,-0.239360336809355,0.0228739837815717,-0.791465799592617,0.0922152292882124,-0.430515173495825,0.276785552519278,-0.132748907085531,0.629832613741205,0.471499218080566
"PS(18:0e/22:5)","PS(18:0e/22:5)",0.0438116703069752,3.03173408359111,0.0465649789910735,1.6854863345858,0.053102482734806,1.59204401529972,0.239578467213065,0.977375196874628,0.00550343353152965,2.05435888671648,0.065264344332425,0.708111137711174,0.0420337585873418,0.614668818425092,0.115607202046084,1.3462477490053,0.829790561923737,-0.093442319286082,0.0106253511147473,-1.43969006829139,0.249789459717849,-1.06051822263732,0.100315110298269,-0.872723103701432,1.38123501221383,2.35861020908846
"PS(18:0e/22:6)","PS(18:0e/22:6)",0.0385968398191367,2.53661445560264,0.116039643046692,0.787792245958367,0.089982864017915,0.930302656103663,0.34783546155479,0.610460252824247,0.00210441486402716,1.92615420277839,0.485280137832094,0.17733199313412,0.0772921050966302,0.319842403279415,0.084373913731043,1.74882220964427,0.686606700823008,0.142510410145296,0.0144493355795909,-1.60631179949897,0.0785515498635641,-1.23528713554521,0.0559193659610783,-1.11909697094149,1.05174309795625,1.6622033507805
"PS(18:1/14:0)","PS(18:1/14:0)",0.0290327232299786,1.51841421216085,0.019192728203777,1.59002086456958,0.0391470343201816,0.918035020075924,0.573697952089199,0.198241404399149,0.0214466931859246,1.32017280776171,0.0206346314540288,1.39177946017044,0.046030193229055,0.719793615676775,0.761048645766075,-0.0716066524087301,0.0439945553324595,-0.67198584449366,0.0524966851063147,-0.60037919208493,0.0766709191625509,1.10093941223878,0.0405374534302763,-1.0271374285338,1.35597613396608,1.55421753836522
"PS(18:1/20:2)","PS(18:1/20:2)",0.0268993431611857,1.67196180273895,0.0146979156953684,1.88194597391566,0.01797340082224,1.43448518167517,0.0938866529994081,1.00073134630602,0.018453850945561,0.671230456432938,0.00963436779353232,0.881214627609647,0.0447863666786082,0.433753835369156,0.265572811127699,-0.209984171176709,0.0921150643665551,-0.447460792240491,0.231571560407746,-0.237476621063782,0.16650336868607,-0.352891467919642,0.00771873040396715,1.80732794690362,0.776222542021292,1.77695388832731
