m.z	class	FattyAcid	nfur.D6d.1	nfur.D6d.2	nfur.D6d.3	nfur.D6d.4	nfur.NonD.2	nfur.NonD.3	nfur.NonD.4	pvalue	padj	FC
893.557	PI	(18:1e/22:6)	0.0163875797424382	0.0167203075217563	0.0176309313532393	0.0168115467416101	0.0232719898317309	0.017174692581377	0.0176192869896557	0.335094214971634	0.361968938979384	-0.196766820747875
935.5656	PI	(20:1/22:6)	0.00209899731852986	0.00190138324077089	0.00195892786616032	0.00186430684708529	0.00783759524035005	0.00890534196099547	0.00914342630162494	0.00317695127899293	0.00985083454133778	-2.14132247762583
937.5823	PI	(20:1/22:5)	0.000644373162494757	0.000667842760434357	0.000556852868098307	0.000557881134750375	0.00169264333940453	0.00183802735106975	0.00192386315517722	0.000800577427364471	0.00410772465707247	-1.58334906347798
905.52	PI	(18:2/22:6)	0.000293701121024905	0.000285181946885821	0.000232918458360937	0.000256721120137794	0.00270260282372622	0.00261443344211045	0.00255879194903979	8.2263009279841e-05	0.0011002189007889	-3.29685165825435
869.521	PI	(17:0/20:5)	0.0106018679701415	0.0113048952606699	0.0112944988750669	0.0120277736847137	0.0108881776935284	0.00967766247967075	0.0102811366569896	0.0820016324918836	0.10942013499691	0.13708263668755
929.5202	PI	(20:4/22:6)	0.000234235936066935	9.84464417117874e-05	5.68933345174507e-05	0.000113071514812366	0.00212749558770112	0.0021244648540292	0.00219400301819799	2.51675744641108e-07	4.56202339724085e-05	-4.09581537586844
871.5345	PI	(17:0/20:4)	0.0138800574447616	0.0176236176615159	0.0175108768758735	0.016006583598043	0.0112057286521206	0.00949055412050199	0.00965402920467113	0.00231154266405926	0.00778339756413704	0.684159907003584
913.5841	PI	(20:0/20:4)	0.0113142933039052	0.0135741827156081	0.012420393222769	0.0116392607703535	0.00416099404874724	0.00381114365474843	0.0040943944631796	0.000323652222819236	0.002364306915849	1.60520513004724
939.5976	PI	(20:0/22:5)	0.00248383484603936	0.00235983455347589	0.0018527819581684	0.00212051111102389	0.00130851400575294	0.000999817769151379	0.00107480944518616	0.00153942841921802	0.00582011972528917	0.966880819507868
903.505	PI	(18:3/22:6)	3.67372170683723e-05	2.88371920875738e-05	6.17784403104342e-07	1.00915355821984e-05	0.00192978855137727	0.000858225338282411	0.000991944304907635	0.0664379433737014	0.0945041372741429	-6.04588859599388
814.5633	PS	(20:1/18:1)	0.0170825552330576	0.0168741689953675	0.0165513341852114	0.0188078905477857	0.00914545326021984	0.00608410871515061	0.00814884041817555	0.00196231046809119	0.00687606351014069	1.15297349812116
768.5217	PS	(18:3e/18:1)	0.0124939304919859	0.0115271690575525	0.00947953229576762	0.00979577610543688	0.00354543812584327	0.00391363785016496	0.0040143240179327	0.00174868691835174	0.00638715306618304	1.50091685992557
758.4991	PS	(16:0/18:2)	0.002167305276236	0.00196269544950361	0.00241739361255973	0.00257924333675251	0.00515314216850283	0.00380492018902825	0.00435823322756078	0.0215728887651858	0.0424562331406168	-0.960074936055393
788.5447	PS	(17:1/19:0)	0.0254898029767019	0.0352068409904707	0.0330552403192919	0.0275326446848122	0.0337644580085528	0.0327176764027338	0.0297579530361548	0.529366892513805	0.55648080652061	-0.0813518254719975
820.551	PS	(18:0e/22:6)	0.0184819896790236	0.0213188740880956	0.0167749735381157	0.0159692035707939	0.0121771611080613	0.0197302061237692	0.0162083256340137	0.457131637957843	0.485280137832094	0.17733199313412
780.4844	PS	(16:0/20:5)	0.000941216137261505	0.000620519152448277	0.000619261058943203	0.00117451951349819	0.00292994781476728	0.00374508892567165	0.00381309602325881	0.00389218361382058	0.0114899392983334	-2.05918887024012
790.5058	PS	(16:1e/22:6)	0.00644880976638636	0.00612910018358547	0.00467476240230585	0.00411499283210407	0.00634922564976508	0.00888889596324517	0.00660304137141129	0.123677417969351	0.149313633458797	-0.446657902003063
904.6087	PS	(22:6/23:0)	0.0614769562745124	0.0860076672482635	0.0739847920179423	0.0559254709478928	0.0648614673382195	0.0922761674968425	0.0876974564263083	0.317484164237797	0.348182378591579	-0.234906654804843
760.5144	PS	(16:0/18:1)	0.0621766898072755	0.059532980466583	0.0618033221433984	0.0626239008740198	0.0632921721519037	0.0519224904884099	0.0569676633889803	0.334397281536719	0.361968938979384	0.100486357046522
852.484	PS	(20:5/22:6)	0	0	0	8.34825174596779e-06	0.0010028820021466	0.00232262060425552	0.00171254232502119	0.0479960683746081	0.0766159461831707	-9.6522116662479
810.5308	PS	(18:0/20:4)	0.0301584669000451	0.0290882661041193	0.0252422996300834	0.0300449850371874	0.0106709532415263	0.0104056939661469	0.0104310633334015	0.000534603593587575	0.00326603377964635	1.44696182449283
842.5347	PS	(20:3e/22:6)	0.0140031467770794	0.0180392025540676	0.0144654591341978	0.0109734587278417	0.00918091000104496	0.0142422649287467	0.0118658566656572	0.2632673487406	0.293688354621552	0.288834527444182
838.5607	PS	(20:1/20:3)	0.0139929013986787	0.0149775037371233	0.0135086764079781	0.0130898755113018	0.00681215296915069	0.00717310925514806	0.00707445023632796	0.000231604016752959	0.00184854317075047	0.984755925448104
786.531	PS	(18:0/18:2)	0.0284218078946555	0.0272869889499004	0.0265745266314276	0.0299923409911245	0.0173269467398197	0.012828143530939	0.0136491574795735	0.0027526746117976	0.00896218372726837	0.942865079399144
876.5759	PS	(22:6/21:0)	0.831415164634504	1.0698747932351	0.99437758739296	0.792188109846183	0.817313218501354	0.97457380499848	0.918093017768478	0.826046216707572	0.833784354569001	0.0294624633270121
864.5775	PS	(20:0/22:5)	0.0381045619928047	0.0340107072336248	0.0310286561919589	0.0399093336137558	0.0190488142179199	0.0143080149844427	0.0159921429432534	0.000574163817614119	0.00329952807188914	1.12042292491655
664.4208	PS	(11:0/16:0)	0.010762856522607	0.0158573266800528	0.0150476630277771	0.013189882757526	0.0086836555036668	0.0106191486021904	0.0100998930511256	0.0332274006611056	0.0591777259708121	0.484708897262402
782.5009	PS	(18:4/18:0)	0.000244506295909019	0.00012288134423346	8.79379714052615e-05	0.000228405582969021	0.00103307356124349	0.00070629865317717	0.000755273879011496	0.0136307336845684	0.0298635946869122	-2.28237150596139
812.5453	PS	(18:1/20:2)	0.0336914177216786	0.040640021129125	0.0342746803319076	0.0293798814728954	0.0172829070751993	0.0209027341206628	0.01799985947536	0.00306243245409264	0.00963436779353232	0.881214627609647
804.5759	PS	(16:0/21:0)	5.29591463538562	6.00069791568952	5.32199627879444	5.02211446885045	3.37521166510984	4.48635643730345	3.97116827632934	0.022465801767006	0.0440125480071799	0.45592747732732
844.6106	PS	(18:1/22:0)	0.0311402461695929	0.0359519087237919	0.0315664962417022	0.0294228472400384	0.0235280787573023	0.0264969460855139	0.0238409622328569	0.00748339007060743	0.0186435902915133	0.379042483843537
836.5452	PS	(18:0/22:5)	0.461016495422061	0.413719241587316	0.361781646415116	0.430490088485528	0.253954826872965	0.26759304553236	0.268820908196128	0.00395807504121018	0.011604968318106	0.661625204536475
832.6096	PS	(16:0/23:0)	1.72853485571817	2.13211472567216	1.8183981686127	1.52274467041558	0.705244137633732	0.948390085582529	0.805302679607699	0.00161291698364036	0.00599282086162927	1.13528380223251
840.5165	PS	(20:4e/22:6)	0.0335694226937226	0.0559569252911882	0.0442500381493257	0.0303884780514865	0.0247643641530108	0.0346524163790276	0.0305192136736369	0.157455892258687	0.182428735385736	0.45313735210807
782.497	PS	(16:0/20:4)	0.0139581381660282	0.0175035993198269	0.0173337095163358	0.0155308467363904	0.0143130929465169	0.0140994544544645	0.0136871244502624	0.0891657411483295	0.11680983110921	0.196562080486871
858.5269	PS	(20:2/22:6)	0.154342117724067	0.214836105768556	0.176950750255505	0.144989004919297	0.0835856647016946	0.104926605586957	0.0948746645353198	0.010170682604735	0.023107475332726	0.871121264218882
744.5215	PS	(16:1e/18:1)	0.0128977705755191	0.00969019294927682	0.00816029143919705	0.0131883245153572	0.00951272034525718	0.0157265831584175	0.0179295230514847	0.312665058111296	0.344651253314498	-0.389604817857215
820.5151	PS	(17:0/22:6)	0.028505701148882	0.0336604893986601	0.03682014320506	0.0317162786979386	0.0418746399624839	0.0335518311914302	0.0321501481439757	0.424581751295162	0.45295726437677	-0.134114078264013
834.53	PS	(18:0/22:6)	1.74615808725351	1.58470566409047	1.51647273668178	1.63356133050321	1.24746064600991	1.2807432198705	1.27542453146374	0.00425396712849773	0.0120058984305099	0.353779882349574
748.5151	PS	(19:0/14:0)	0.0510526872416508	0.0596906163053365	0.0523042001964034	0.0474717086206285	0.0792729558095568	0.100382727780803	0.087609441200527	0.0155806378302877	0.0331566000970656	-0.75935719077874
788.548	PS	(18:0/18:1)	0.198677592948179	0.161736426896515	0.162415809612377	0.1804610235128	0.0777963485475813	0.0574163679420151	0.0636033440679506	0.000172060069890377	0.0016121280461468	1.40764965046061
878.4949	PS	(22:6/22:6)	0.00283403561436013	0.00330185594177882	0.00232284402117737	0.00222301363541286	0.0123231133272956	0.0136657268785075	0.0115788963144317	0.001187897192518	0.0050194479409339	-2.22938377660389
806.4988	PS	(16:0/22:6)	0.0906225333539859	0.106409892553666	0.127428479765476	0.0932669793364111	0.433043995160608	0.481317784414166	0.512071303165989	0.00147498849293622	0.00577927309505009	-2.18681421014022
822.5308	PS	(19:0/20:5)	0.0632727474514187	0.0645560492568104	0.0534421488826173	0.0589396274447543	0.080061264451105	0.108639150049608	0.0980986548107221	0.0412305524223796	0.068877395713355	-0.670778187984443
732.4848	PS	(18:1/14:0)	0.0017605975078847	0.00279420432236266	0.00200589734745649	0.00256825057218128	0.000912987826011896	0.000784934268150747	0.000911322035476638	0.00866558768719077	0.0206346314540288	1.39177946017044
906.6242	PS	(22:5/23:0)	0.0245077641689139	0.0323454183975534	0.0260489226763051	0.0227870463794789	0.0179426647703376	0.0259399191228478	0.0247719476182195	0.332945605707928	0.361459838942361	0.20736294770841
874.5613	PS	(22:6/21:1)	0.051132863284251	0.0628282251916042	0.0622437268919766	0.0508673358880416	0.0642530761873873	0.0657913158144737	0.0643812087375015	0.0934307457972039	0.11984717690058	-0.191104914869266
886.6576	PS	(20:1/23:0)	0.0141005438201267	0.0172712172445287	0.0148515925255028	0.0128769525570852	0.00755753423730803	0.0112804480670708	0.0101649918601545	0.0206411362206861	0.0417668061554729	0.61192725278791
856.5112	PS	(20:3/22:6)	0.353286980457361	0.40295946206776	0.360558974515723	0.354203615977419	0.251098722600858	0.280790584583757	0.263577380663281	0.00095994279803782	0.00449712332559022	0.471895186011903
884.5434	PS	(22:3/22:6)	0.0298781847468762	0.031707931302131	0.0311649092930413	0.0309417669019906	0.0171022585971033	0.0155726547733705	0.0162483581961381	5.83832524387692e-06	0.000251631818011095	0.923131148370774
810.529	PS	(18:1/20:3)	0.06682422476503	0.0709701291369644	0.0653948092869174	0.0627778412947366	0.038800454334362	0.0368756226843006	0.0355279742928488	5.17154305780252e-05	0.00094972248036447	0.843000430383368
774.5306	PS	(16:1/19:0)	0.0749510726414402	0.102586139586891	0.0931925487192897	0.0723108462380742	0.11428367954315	0.126201968747234	0.117840926498222	0.0125797519500534	0.0280926066863887	-0.477933177755707
816.5188	PS	(18:3e/22:5)	0.0380600107647179	0.0482412924200215	0.0333392668230231	0.0311707516111831	0.0242961790919721	0.0336216421486959	0.0303559384162135	0.137773236998544	0.162685657935267	0.357650688755237
830.496	PS	(18:2/22:6)	0.10315533501585	0.131772123769785	0.117734954194492	0.0994962294982607	0.147047286955779	0.196995027321727	0.176594309514209	0.0331648830555801	0.0591777259708121	-0.618485260518629
846.5286	PS	(19:1/22:6)	0.00465747186857453	0.00456404990938058	0.00445555393461951	0.00489291803727571	0.00632042166467702	0.00704607856134966	0.00628573968672978	0.0090537932758894	0.0213234147645264	-0.496757926175785
860.5424	PS	(20:2/22:5)	0.0257383193511585	0.033849935512106	0.0257919142051228	0.0235780542750703	0.0155647662775805	0.0196740644425873	0.018026698511539	0.017538542289593	0.036517447955626	0.617463484518759
854.4951	PS	(20:4/22:6)	0.0258851818299558	0.0354035864598967	0.032277952167269	0.0264350074493715	0.0425336794246567	0.0485480501244299	0.0457534440326895	0.00299635683897251	0.00949580733527317	-0.604421443624163
858.6252	PS	(18:1/23:0)	0.231609347204595	0.298596811411082	0.257219755442303	0.219334720751966	0.131946709090316	0.159724029050391	0.155250851242589	0.00525633008964374	0.0141592391789778	0.756589569231172
828.4804	PS	(18:3/22:6)	0.0168227780191075	0.023154314583677	0.0254431922696985	0.0175158844825998	0.0673671052777651	0.0786881556975963	0.0785968942459169	0.000727688097124859	0.00387201938099771	-1.85265708294929
838.5605	PS	(18:0/22:4)	0.0234708635155179	0.0249969793864977	0.0263195699801345	0.0238805602034899	0.0131758825139172	0.0130587800986654	0.0135195367514875	0.00023878279220293	0.00187118878980841	0.896437107986078
832.5141	PS	(18:1/22:6)	0.0771850636447523	0.0838507456578293	0.0845557590724166	0.0817917061000329	0.171765305286601	0.181896692644113	0.182642473942768	0.00017777549155797	0.00162445454385379	-1.12710916378136
822.5654	PS	(18:0e/22:5)	0.0073159816292529	0.00828807695491875	0.00541615993331307	0.00677083951747601	0.0030861378430759	0.00551796599072144	0.00415451467164829	0.0386134751850774	0.065264344332425	0.708111137711174
808.5153	PS	(16:0/22:5)	0.0199924256520219	0.0207545941527355	0.0204000930386685	0.0212995770341424	0.0517020085244	0.0574908433565914	0.0601514320008624	0.00440829280177795	0.0123374947893915	-1.45346331190293
814.5014	PS	(18:3e/22:6)	0.232312465371293	0.312185602858937	0.241589125849757	0.207573287179432	0.13301660012898	0.177693605827058	0.160904859809725	0.0196298482641095	0.0402879266753867	0.660105683639734
862.5624	PS	(20:0/22:6)	0.163259988518192	0.152118811852474	0.151790746092131	0.160865425598111	0.110820273825498	0.0852349503732138	0.0950041902769904	0.00761117455098443	0.0187452356084245	0.694493715296002
816.5775	PS	(20:0/18:1)	0.122827253633075	0.154897635801377	0.139287923900722	0.122083588575248	0.107383862028946	0.113141684287501	0.100805904172352	0.0307629441785538	0.0559444259112096	0.331443589072669
894.7556	TG	(16:1/16:1/22:5)	0.933666647913435	0.250922042958515	0.884394858405632	1.4963283490682	0.140980382608676	0.163293071327287	0.143125465565937	0.0616908152453874	0.0902085246152158	2.57935711453069
796.7419	TG	(16:0/14:0/16:0)	0.0666038726469859	0.0375798253473212	0.0621079658531877	0.0820514660776597	0.014684252126318	0.0171949720010259	0.0157970999489061	0.0149790411983923	0.0322213739517917	1.96595242683515
858.7568	TG	(15:0/18:1/18:3)	0.0290090395888672	0.00758706674070543	0.0310540134718185	0.0619413741560947	0.00535020537592584	0.00401350842285874	0.00363670043005623	0.0868790052468744	0.114510248505819	2.9023040300508
918.8525	TG	(15:0/20:1/20:1)	0.00305944894402398	0.00140013314384914	0.00317008515888419	0.00537717537661934	0.000413893271889189	0.000491336070396452	0.000489180532478033	0.0419086737709678	0.0690428841754027	2.80650669844453
920.77	TG	(16:1/18:1/22:6)	0.729736435126024	0.185791040084858	0.710209521701286	1.1995447331744	0.11587477657429	0.1184412930901	0.105315531447811	0.0643574740744595	0.0921530608840267	2.64131463120255
830.7258	TG	(15:0/16:1/18:3)	0.0111101793312485	0.00218220251623014	0.0117319241296036	0.0253190286607627	0.00177168627617924	0.00148092752591526	0.0011690765790786	0.102198439708079	0.12767399279473	3.0940933691461
880.7388	TG	(18:3/17:1/18:3)	0.032301314288208	0.0134690108395702	0.03426948480349	0.0587405780752625	0.00618029546901155	0.00614902173568758	0.00519640203659298	0.0528978782441724	0.0817167939901015	2.57022064846949
832.7416	TG	(16:1/16:1/17:1)	0.0202717412497399	0.00494515788543311	0.022852317224846	0.0433567897553639	0.0035471669305484	0.00303481959595568	0.00283530859653164	0.0878244374988022	0.115403452932877	2.86418245156726
1004.8652	TG	(18:1/22:1/22:6)	0.00966148008287518	0.00287522534906739	0.00782279785181011	0.0159848974206215	0.000714852854175181	0.0011110175380448	0.00100975006213124	0.0573098864627216	0.0857658370327535	3.26495927034652
996.8035	TG	(18:1/22:5/22:6)	0.202412920299084	0.0648353730967451	0.141281850400308	0.253495055643218	0.0373310643493801	0.0401517381472593	0.0415049328035967	0.0533891543863159	0.0818887029911109	2.06103575885419
940.7353	TG	(14:0/22:6/22:6)	0.0480912481062269	0.00897495803241263	0.0456920982586088	0.0968141831280265	0.0081676791444062	0.00846541611618278	0.00658759093526787	0.10122700503865	0.127197781841569	2.68839283830752
958.8823	TG	(18:1/18:1/22:1)	0.00417473729307594	0.00136175381949576	0.00356455042911155	0.00697348003956196	0.000394791115648824	0.000568494247888314	0.000526181903158155	0.0553448568661492	0.0839916665820785	3.01686997699539
790.6945	TG	(14:0/14:0/18:3)	0.00780608158878835	0.00125452389858327	0.00729908604097746	0.017321941749788	0.000875603543787287	0.000963984084950271	0.000735527268676432	0.107094236121113	0.133019065614409	3.29421588995461
938.8209	TG	(17:0/18:1/22:5)	0.0155116983457368	0.00588084270465034	0.0122526441764222	0.0218117015867293	0.00164691488688686	0.00165505903032203	0.00157444916733136	0.0345790640127808	0.0602275977398433	3.09243392419716
888.7069	TG	(18:4/14:0/22:6)	0.0385148290218945	0.00477175105611358	0.0296669319563848	0.0769168994386984	0.00469746784504871	0.00696041931854086	0.00469106606622627	0.121755264103361	0.148004528366972	2.78140791184468
948.8033	TG	(18:1/18:1/22:6)	0.244382867752637	0.072893798769589	0.202388215820255	0.352650715312153	0.0355420921795872	0.0351114114068101	0.0343021900773163	0.0506225461181429	0.0798392512266215	2.64003225464817
890.7218	TG	(14:0/18:3/22:6)	0.0778592090769278	0.0118301502052204	0.0684809517501887	0.162893619961943	0.0105019188732404	0.0119844778026755	0.0082217189741578	0.110163547078618	0.135658539402527	2.9711312077759
944.7667	TG	(18:1/18:3/22:6)	0.561331310022394	0.137415513680826	0.512255504083527	0.978663280322131	0.0886432484453295	0.0920192634497807	0.0792268148040347	0.0751956689857384	0.102237644583133	2.65970377748318
902.82	TG	(18:1/18:1/18:1)	0.104794653252494	0.0336279697985825	0.0992577243923746	0.173251671030758	0.0149279262443173	0.0167833445676261	0.0160694594417116	0.0557044495845896	0.084240764108625	2.6893614372586
912.8018	TG	(16:0/17:0/22:5)	0.0255815938992756	0.00802611375910988	0.0223911354850553	0.0401214266571459	0.00357517118727982	0.00313933373177162	0.0030477761011637	0.0509955975505264	0.079924009251916	2.88451301137094
908.8665	TG	(18:0/18:0/18:0)	0.0347705639327064	0.065146824687476	0.0228323817919109	0.0273833508514459	0.0172025882717144	0.00814491433430895	0.00698289186246606	0.0619529542601018	0.0902085246152158	1.80024177430308
848.7712	TG	(16:0/16:0/18:2)	0.394428451953314	0.102651732390128	0.391930664670931	0.635567279900204	0.0579315228123225	0.0704430655743974	0.0621655558523085	0.0617108648699839	0.0902085246152158	2.5852056944301
926.8199	TG	(20:1/18:1/18:3)	0.0633729449762579	0.0224546667965484	0.0445000529021138	0.0819839270546764	0.00538627271668358	0.00659697244892026	0.00594401067257197	0.0344088232642307	0.0602275977398433	3.15091906804992
1040.7729	TG	(22:6/22:6/22:6)	0.0476267233853578	0.0288228141347464	0.039402477820337	0.0589926730285112	0.0142268936870605	0.0152107808044966	0.0157529471981474	0.0203573783316419	0.0413869342497059	1.5369411601018
904.8366	TG	(16:0/18:1/20:1)	0.0672893206173712	0.0233101649874522	0.062906507818656	0.113237486156825	0.00686055717840224	0.00999523133825116	0.00886618193777166	0.0507562757217965	0.0798392512266215	2.95934243524712
874.7881	TG	(18:0/16:0/18:3)	0.274059307493295	0.0695589239048294	0.260610755223457	0.453122394192283	0.0391779167221313	0.0414428975244256	0.0382477404493667	0.064161716262442	0.0921530608840267	2.73797837365223
936.8035	TG	(18:1/17:1/22:5)	0.042780742759471	0.0139395651820735	0.0350426038290829	0.0605853140568704	0.00525259474523415	0.00473697401998137	0.00456931612372269	0.0412268111246068	0.068877395713355	2.97236343562398
872.7714	TG	(16:0/18:1/18:3)	0.305451556384116	0.0715359299634382	0.286951765566945	0.571194961120305	0.0507350379069488	0.0390856130582861	0.0367987744084148	0.0798766614929804	0.106915655600853	2.87105965966741
992.773	TG	(20:4/20:4/22:6)	0.0340582379464563	0.011553774843728	0.0253580673087455	0.0489008980166855	0.00792562884737702	0.00597980518130197	0.00623910538864933	0.0586029046140984	0.0870960409954359	2.15798418644798
836.7731	TG	(16:0/16:0/17:1)	0.0473627633663607	0.0194190304898757	0.055384588769337	0.0854534818573957	0.00941876956766375	0.0102042305635748	0.00979489734089285	0.0532878345666061	0.0818887029911109	2.40414093954455
878.821	TG	(18:0/16:0/18:1)	0.0827345079535122	0.0380578963224369	0.0682197390667379	0.144578261366813	0.0104819443580204	0.0129678444649035	0.0114177377805089	0.0491762033612458	0.0779225869437388	2.84308436042259
864.8053	TG	(16:0/17:0/18:1)	0.010236617352932	0.00471380302068187	0.0118188235213964	0.0183906340486146	0.00223370656597048	0.00202133304973858	0.00207348574740946	0.047025108280652	0.0753450619663978	2.42006281221978
854.724	TG	(15:0/14:0/22:6)	0.0187711046164672	0.00412348698822355	0.0187178288358125	0.037875078773892	0.0027191964494796	0.00322414815303448	0.00244585549481901	0.0901890936167728	0.117537365772518	2.82908532751766
970.7881	TG	(16:0/22:5/22:6)	0.333255199477903	0.101242969166014	0.218419599795812	0.412928744208804	0.0517962769145874	0.0639082725090978	0.0685533985473845	0.0565980195117779	0.085292819613903	2.11716344184709
982.7877	TG	(17:0/22:6/22:6)	0.057537322353082	0.0194517427046255	0.048165373034993	0.0831444948316064	0.0103924931131773	0.0110147453807104	0.010626150968261	0.0513170040741502	0.0801363360723143	2.28596958618826
768.7104	TG	(16:0/14:0/14:0)	0.0215972096826514	0.0110699967017189	0.0216741683818041	0.0332258690355877	0.00394296890485389	0.00527411623948539	0.00465061565202432	0.0311550432090796	0.0561833624398047	2.24362518884146
1024.8348	TG	(20:0/22:6/22:6)	0.0264539439598895	0.00940311037426934	0.0185079532577042	0.0352188398522608	0.00271489772188085	0.00420192265056492	0.00410838755906224	0.0420499847992032	0.0690428841754027	2.60739526430862
876.8045	TG	(16:0/18:1/18:1)	0.318241331599717	0.0934394178778028	0.308287723391279	0.503703512227402	0.0476291101590905	0.0604516374145145	0.0527113453382239	0.0571400170208719	0.0857658370327535	2.51291101720171
864.7069	TG	(18:4/16:1/18:3)	0.0324346405416302	0.00685801871962211	0.0298013260102129	0.0731242287309014	0.00476703958059069	0.00502308971713933	0.00345425839845719	0.108827051228672	0.134782928389534	3.00961569178633
932.8676	TG	(16:0/18:1/22:1)	0.0139789193809362	0.00632507596392623	0.0130571942033982	0.0230229358622215	0.00145036408259961	0.00206377006914383	0.00182989568109323	0.0368155231183207	0.0629662319999851	2.9842515722258
994.7861	TG	(18:1/22:6/22:6)	0.327933467828414	0.133820583990712	0.310081469154303	0.462857423918534	0.0599035006799731	0.0635230314198428	0.0597607005303891	0.0350535550712267	0.0606750290590309	2.33772394174948
934.7884	TG	(18:1/17:1/22:6)	0.0522757241745595	0.0162177494053665	0.0471218688625709	0.0800496608926779	0.00819228106072756	0.00818750026445438	0.00762406072280865	0.0521265533551252	0.0810056975287163	2.6120109923819
822.7574	TG	(16:0/16:0/16:1)	0.248385743864478	0.0713731339657985	0.256262377634649	0.398617790137679	0.0386686048401704	0.0533168975727159	0.0455784921504308	0.0596184820828319	0.0879985129373306	2.40972760673035
922.7882	TG	(16:0/18:1/22:6)	0.63558093619805	0.198199841585374	0.501863177162813	0.822843153354674	0.0854544710545839	0.0950769748527432	0.0957760287318121	0.0422907689612676	0.0690428841754027	2.55063648154293
842.7255	TG	(18:4/14:0/18:1)	0.070664993562378	0.0147189184527015	0.0578348861698138	0.132858499855989	0.00936074049780101	0.010091934389268	0.00772563411253695	0.0911259507820211	0.118299050563407	2.92950715873984
896.7732	TG	(16:0/18:1/20:5)	0.540617515491747	0.146364154980124	0.406874219426396	0.707676454454706	0.07104931548609	0.0853233044743221	0.0841694535826767	0.0522496146472926	0.0810056975287163	2.48982588963557
914.7265	TG	(18:4/16:1/22:6)	0.0179261605835928	0.00330049755366316	0.0118911054073353	0.0306325214099555	0.00280731539762411	0.00436871979270641	0.00348387384501981	0.119689288242793	0.146136213123637	2.16519916420568
868.7423	TG	(18:4/16:1/18:1)	0.345153098480437	0.0658958388205781	0.266196066791459	0.538276117211676	0.0455744903710702	0.0524460391954608	0.0468358108793948	0.0793543954802912	0.10654749050469	2.65384272435966
900.8032	TG	(18:1/18:1/18:2)	0.124239736228741	0.0378848925129538	0.112264100932999	0.209180837951397	0.0173828358011496	0.0157042115010007	0.0157678560320859	0.0585022648045287	0.0870960409954359	2.89211068435409
930.852	TG	(20:1/18:1/18:1)	0.0181644445653808	0.00544550297935267	0.016291875041108	0.0314279311020739	0.00168364667512067	0.00233833053975582	0.00216692468318663	0.0594741948364301	0.0879985129373306	3.11171113375881
684.6166	TG	(12:0/12:0/14:0)	0.0021099486208943	0.00478338507060262	0.00310870628488568	0.00293678593555389	0.000981265730364505	0.000877810127025369	0.00142807661775309	0.0269383888578751	0.0509230070076499	1.56175892897928
766.6942	TG	(16:1/14:0/14:0)	0.010001508051859	0.00360658164881768	0.0117924872827799	0.0202450585331067	0.00150585931031969	0.00214920213594599	0.00201059144572771	0.0689001461548643	0.0967295211490115	2.59512529946629
964.7399	TG	(18:3/20:5/22:6)	0.0208875741467438	0.00403558253457541	0.0154237114389903	0.0391220489227395	0.00524281548012166	0.00435421491355951	0.00402507775704906	0.127022903596811	0.152498249164973	2.12940319366044
656.5848	TG	(12:0/12:0/12:0)	0.00115270374260424	0.00321319731257383	0.00194898173753448	0.00179481400613418	0.00057087677028503	0.00051334438552778	0.000961774899526307	0.0469468375900779	0.0753450619663978	1.57180711385167
862.6923	TG	(18:4/14:0/20:5)	0.014896088928206	0.00199615724947434	0.0119737600901551	0.0325435563463932	0.0016981098481229	0.00297457672970456	0.00198978405506129	0.130755347505225	0.15567832810705	2.78929665450687
968.7727	TG	(16:0/22:6/22:6)	0.386168731037077	0.139000382344933	0.313319452768269	0.498348049157508	0.0594461800378983	0.0788093143991832	0.0769125559248215	0.0395040781178138	0.0665088190186632	2.22024987690586
890.8215	TG	(17:0/18:1/18:1)	0.0187770487629488	0.00682416922222636	0.0196112886794108	0.0334319508624852	0.00287563148375465	0.00299099200874909	0.00284920019529131	0.0541414148341948	0.0824556529806995	2.75859867830841
838.6927	TG	(18:4/14:0/18:3)	7.12480588127085e-06	2.882946708869e-06	0	1.47193996374208e-05	8.64826541040142e-07	8.95715530092696e-07	2.19665144340132e-06	0.226068424228632	0.255736196437113	2.22850907519113
908.7704	TG	(16:0/17:1/22:6)	0.156671536041637	0.049264836935117	0.150993060928982	0.248894064492005	0.0263466120342752	0.0266630891398427	0.0241799000600394	0.0540070083187573	0.0824556529806995	2.55738162863774
850.7894	TG	(16:0/16:0/18:1)	0.289048289786685	0.111060148572824	0.282975255759143	0.426303619650355	0.0500142647990338	0.0668642338713461	0.0579148272998842	0.0422365210141794	0.0690428841754027	2.25100362823524
844.7408	TG	(18:4/16:0/16:0)	0.18490329151137	0.0392482177201138	0.167928825899563	0.349114544951468	0.0281357568831976	0.0237651023692252	0.0206869043290758	0.0849726445162803	0.112341134314469	2.93701714370268
972.8019	TG	(16:0/22:5/22:5)	0.152776744929622	0.0520562221954116	0.111028760100979	0.202093972296691	0.019037051618869	0.0219175260054909	0.0219134684397285	0.0420576302911048	0.0690428841754027	2.62739238093317
862.7882	TG	(16:0/17:1/18:1)	0.0602617806359505	0.0186465936269049	0.0648353281789432	0.107793897391924	0.00996437038986567	0.0101997809838221	0.00968799667135247	0.0622477438606533	0.0903233670086973	2.65982991979836
816.71	TG	(16:1/14:0/18:3)	0.0218144420670439	0.00368298993217986	0.0201804050110155	0.0453321231781892	0.00283616901104961	0.00238986435458883	0.00188043793535398	0.0976378160401884	0.124224756486541	3.26378166769134
