m.z	class	FattyAcid	nfur.NonD.2	nfur.NonD.3	nfur.NonD.4	nfur.Dexit.1	nfur.Dexit.2	nfur.Dexit.3	nfur.Dexit.4	pvalue	padj	FC
918.8525	TG	(15:0/20:1/20:1)	0.000413893271889189	0.000491336070396452	0.000489180532478033	0.00083562707474739	0.0010340669707658	0.000695184542702757	0.000759600245892923	0.0112648497639197	0.0495423494719326	-0.838436001935077
920.77	TG	(16:1/18:1/22:6)	0.11587477657429	0.1184412930901	0.105315531447811	0.109413756078028	0.143471470684995	0.12599178047343	0.15967534361786	0.142296368144871	0.258775251774007	-0.250078390739187
830.7258	TG	(15:0/16:1/18:3)	0.00177168627617924	0.00148092752591526	0.0011690765790786	0.00176043990006196	0.00217167272156534	0.00254065222267709	0.00221171636710126	0.035183519130034	0.0995677702865664	-0.558804162088778
880.7388	TG	(18:3/17:1/18:3)	0.00618029546901155	0.00614902173568758	0.00519640203659298	0.00544725426378555	0.00666958909894043	0.00625150230856051	0.00772583929283732	0.289617724221111	0.433420969233676	-0.159217189203543
832.7416	TG	(16:1/16:1/17:1)	0.0035471669305484	0.00303481959595568	0.00283530859653164	0.00402016780968216	0.00503792387271873	0.00463049532968617	0.00460970130267698	0.00542735111285549	0.0378074355778073	-0.543286553625631
1004.8652	TG	(18:1/22:1/22:6)	0.000714852854175181	0.0011110175380448	0.00100975006213124	0.0015131164638186	0.0019010970589995	0.00182345484592472	0.00159832609864145	0.00651671250359701	0.0416473313805059	-0.854449288248974
996.8035	TG	(18:1/22:5/22:6)	0.0373310643493801	0.0401517381472593	0.0415049328035967	0.0308863491095724	0.0432945196213785	0.0357990362597813	0.0465840542409776	0.897060226648746	0.939129096504389	0.0190982294112184
940.7353	TG	(14:0/22:6/22:6)	0.0081676791444062	0.00846541611618278	0.00658759093526787	0.00889301273132557	0.0109108756725058	0.0105312328317904	0.0111112214771288	0.0230325495478031	0.0787859432944695	-0.420796696492204
958.8823	TG	(18:1/18:1/22:1)	0.000394791115648824	0.000568494247888314	0.000526181903158155	0.000970847623634555	0.00118775344772143	0.000964821130540556	0.000875167647451991	0.00192093632100424	0.0244839154268948	-1.00965738818925
790.6945	TG	(14:0/14:0/18:3)	0.000875603543787287	0.000963984084950271	0.000735527268676432	0.00100710978623307	0.00136329742325312	0.00121707323941099	0.001303942917993	0.0163093546246253	0.0600797593437052	-0.510580035819893
938.8209	TG	(17:0/18:1/22:5)	0.00164691488688686	0.00165505903032203	0.00157444916733136	0.00195327806323909	0.00255025727191968	0.00234493644327254	0.00244466120135065	0.0111204538998227	0.0495423494719326	-0.515304251509809
888.7069	TG	(18:4/14:0/22:6)	0.00469746784504871	0.00696041931854086	0.00469106606622627	0.00553630048323629	0.0065337118965181	0.00639393471567123	0.00704426649297041	0.34752127399009	0.484730320678734	-0.226726099607483
948.8033	TG	(18:1/18:1/22:6)	0.0355420921795872	0.0351114114068101	0.0343021900773163	0.0334593291538939	0.0445189918694029	0.0418012426168749	0.0489906109628609	0.113787698799478	0.217412846884264	-0.270242038940522
890.7218	TG	(14:0/18:3/22:6)	0.0105019188732404	0.0119844778026755	0.0082217189741578	0.0106342449798056	0.0126906455747834	0.013684975332298	0.0137720972947769	0.140866106265796	0.257259711019314	-0.31065868341553
944.7667	TG	(18:1/18:3/22:6)	0.0886432484453295	0.0920192634497807	0.0792268148040347	0.084347335282295	0.112696923395404	0.101240181941017	0.112729742253554	0.0966132196350341	0.196272410097069	-0.246253293080049
902.82	TG	(18:1/18:1/18:1)	0.0149279262443173	0.0167833445676261	0.0160694594417116	0.0198546508806166	0.0255664703180827	0.0222599947867053	0.0224140877157107	0.00633436947087685	0.0413653521507261	-0.499983902343522
912.8018	TG	(16:0/17:0/22:5)	0.00357517118727982	0.00313933373177162	0.0030477761011637	0.00381320653035528	0.00482099762764212	0.00476299337493082	0.00469315891804854	0.00747161447214132	0.0416513959990447	-0.47489314837786
908.8665	TG	(18:0/18:0/18:0)	0.0172025882717144	0.00814491433430895	0.00698289186246606	0.0112902662288857	0.00757449120549785	0.00393463542532582	0.00785133662432484	0.449062428683294	0.577748975410447	0.492007199100992
848.7712	TG	(16:0/16:0/18:2)	0.0579315228123225	0.0704430655743974	0.0621655558523085	0.062070202122976	0.0839880172684224	0.070839524447426	0.0846691478886456	0.132955120868458	0.24593844246483	-0.247345562018563
926.8199	TG	(20:1/18:1/18:3)	0.00538627271668358	0.00659697244892026	0.00594401067257197	0.0065251502208498	0.00905110629138013	0.00817431450082746	0.00862907624603979	0.0248114667873897	0.0828972262431392	-0.437895101042716
1040.7729	TG	(22:6/22:6/22:6)	0.0142268936870605	0.0152107808044966	0.0157529471981474	0.0128170506755448	0.018318015895894	0.0148521360435227	0.0162644768197166	0.709128697168551	0.821598033547434	-0.0470518552840387
904.8366	TG	(16:0/18:1/20:1)	0.00686055717840224	0.00999523133825116	0.00886618193777166	0.011394347283334	0.0153579351351601	0.0130965163776745	0.0133630229677444	0.0144036153760906	0.0551657741738764	-0.633708131466865
874.7881	TG	(18:0/16:0/18:3)	0.0391779167221313	0.0414428975244256	0.0382477404493667	0.0427700425586206	0.0565282733359346	0.050682738005571	0.0558904632052862	0.0290191728565078	0.0919651728026092	-0.377339626408442
936.8035	TG	(18:1/17:1/22:5)	0.00525259474523415	0.00473697401998137	0.00456931612372269	0.00523456773488199	0.00683765087859973	0.00667393350095811	0.0071245183627978	0.0239121612766936	0.0805167305488668	-0.414380085644757
872.7714	TG	(16:0/18:1/18:3)	0.0507350379069488	0.0390856130582861	0.0367987744084148	0.0475980224993939	0.0582012713403684	0.0620228185557815	0.0610795736407362	0.0493968145180524	0.125235453278121	-0.439191836781547
992.773	TG	(20:4/20:4/22:6)	0.00792562884737702	0.00597980518130197	0.00623910538864933	0.00662405243866149	0.00863264264942055	0.00783457071986351	0.00894828366921274	0.174430820916732	0.294822289471025	-0.254427541978903
836.7731	TG	(16:0/16:0/17:1)	0.00941876956766375	0.0102042305635748	0.00979489734089285	0.0116627634114796	0.0148598225610358	0.010077365425273	0.0120112497479866	0.0969977339922868	0.196272410097069	-0.309557143828914
878.821	TG	(18:0/16:0/18:1)	0.0104819443580204	0.0129678444649035	0.0114177377805089	0.0140892948096326	0.0179487719150157	0.0135205065363994	0.0165143446880577	0.0283611001758417	0.0912211505655802	-0.417042439698143
864.8053	TG	(16:0/17:0/18:1)	0.00223370656597048	0.00202133304973858	0.00207348574740946	0.00296849316213483	0.00359336001054528	0.00267081831108296	0.00262112110950138	0.0272160711268	0.0886993735281818	-0.490369945255175
854.724	TG	(15:0/14:0/22:6)	0.0027191964494796	0.00322414815303448	0.00244585549481901	0.00271356662687116	0.00354369517571291	0.00347724891322593	0.00375518634993387	0.13618406394495	0.249767368341588	-0.270215288518788
970.7881	TG	(16:0/22:5/22:6)	0.0517962769145874	0.0639082725090978	0.0685533985473845	0.0491805066340585	0.071476498385814	0.0581592516010079	0.0767112779419673	0.770998969845439	0.863118327281517	-0.056714407608034
982.7877	TG	(17:0/22:6/22:6)	0.0103924931131773	0.0110147453807104	0.010626150968261	0.0100544619915095	0.0131892380320388	0.0118003005387854	0.0134107969133212	0.159370646283038	0.277061290173382	-0.182025555495288
768.7104	TG	(16:0/14:0/14:0)	0.00394296890485389	0.00527411623948539	0.00465061565202432	0.00461094307197961	0.0058430755994285	0.00327375082193076	0.00507545190354769	0.910638303992416	0.949263124731614	-0.0242137335257623
1024.8348	TG	(20:0/22:6/22:6)	0.00271489772188085	0.00420192265056492	0.00410838755906224	0.00340474835875615	0.00476783332902911	0.00414603981803674	0.0044527268882778	0.41728133459685	0.558534954072181	-0.190155320292738
876.8045	TG	(16:0/18:1/18:1)	0.0476291101590905	0.0604516374145145	0.0527113453382239	0.0545438175306516	0.0725481815229915	0.063635008273869	0.0687579306426617	0.0922508057963953	0.189965974720554	-0.275416836737837
864.7069	TG	(18:4/16:1/18:3)	0.00476703958059069	0.00502308971713933	0.00345425839845719	0.0051711356760361	0.00571651533792511	0.0065268630627001	0.00630918703710051	0.0654977720839378	0.150752023048097	-0.425910454009383
932.8676	TG	(16:0/18:1/22:1)	0.00145036408259961	0.00206377006914383	0.00182989568109323	0.00295528832328721	0.00375089200695926	0.0027135696955225	0.00290775961824437	0.00657080866328167	0.0416473313805059	-0.790843915469173
994.7861	TG	(18:1/22:6/22:6)	0.0599035006799731	0.0635230314198428	0.0597607005303891	0.0547786288179427	0.0742339395575919	0.0584572800285372	0.076913203099975	0.435896903009049	0.569011480169865	-0.114273238122862
934.7884	TG	(18:1/17:1/22:6)	0.00819228106072756	0.00818750026445438	0.00762406072280865	0.00788054927880123	0.00995606199662248	0.00944184743794899	0.0109157218106462	0.0886450245412062	0.185116841616059	-0.255049997088497
822.7574	TG	(16:0/16:0/16:1)	0.0386686048401704	0.0533168975727159	0.0455784921504308	0.0408775477584743	0.055717504805563	0.0407756976730043	0.0540861032382242	0.747019898372084	0.842841822508817	-0.0618788908364419
922.7882	TG	(16:0/18:1/22:6)	0.0854544710545839	0.0950769748527432	0.0957760287318121	0.0749579300521634	0.103928816174448	0.0933089681935016	0.122170622272243	0.570376946222835	0.692485813583217	-0.0982243182183898
842.7255	TG	(18:4/14:0/18:1)	0.00936074049780101	0.010091934389268	0.00772563411253695	0.00934211938321993	0.0115641835660601	0.0121994667841194	0.012877963182418	0.0663493150899416	0.151164325602615	-0.343630391929493
896.7732	TG	(16:0/18:1/20:5)	0.07104931548609	0.0853233044743221	0.0841694535826767	0.0606147370963336	0.0871669016725489	0.0779363761651944	0.0967822064318995	0.962506024287012	0.97839645393326	-0.00797339170176621
914.7265	TG	(18:4/16:1/22:6)	0.00280731539762411	0.00436871979270641	0.00348387384501981	0.00289663808035879	0.00393779761732629	0.00364642671905321	0.00419381473788126	0.840409123779038	0.898799832130932	-0.0460961377311981
868.7423	TG	(18:4/16:1/18:1)	0.0455744903710702	0.0524460391954608	0.0468358108793948	0.0393027742112121	0.0527499847730403	0.0510556710041718	0.0607166771335543	0.613196270976708	0.732098594988812	-0.0776714403708655
900.8032	TG	(18:1/18:1/18:2)	0.0173828358011496	0.0157042115010007	0.0157678560320859	0.0199249308324637	0.0254568916997138	0.0239558417624433	0.023870998543409	0.00521705596655556	0.0374758520264241	-0.516923180396104
930.852	TG	(20:1/18:1/18:1)	0.00168364667512067	0.00233833053975582	0.00216692468318663	0.00334422188257463	0.00423741819285742	0.00377786962023329	0.00355036510160878	0.00208477292425603	0.0244839154268948	-0.853475284951958
684.6166	TG	(12:0/12:0/14:0)	0.000981265730364505	0.000877810127025369	0.00142807661775309	0.0013057117861311	0.00132680651327466	0.000742269671838681	0.00128538147837553	0.767293508218523	0.861207036568186	-0.0885065371275849
766.6942	TG	(16:1/14:0/14:0)	0.00150585931031969	0.00214920213594599	0.00201059144572771	0.0023318856172187	0.00332302489887738	0.00155700238811239	0.00242039730541509	0.268369447698998	0.413097256993814	-0.350602138463546
964.7399	TG	(18:3/20:5/22:6)	0.00524281548012166	0.00435421491355951	0.00402507775704906	0.00636634146475463	0.00710192394515102	0.00620322032945049	0.00659730232607567	0.0144438906315468	0.0551657741738764	-0.532362151272096
656.5848	TG	(12:0/12:0/12:0)	0.00057087677028503	0.00051334438552778	0.000961774899526307	0.000804684474477493	0.000843895902834566	0.000499110761474576	0.000748813377847553	0.809286405287597	0.88980214458917	-0.0864720518004918
862.6923	TG	(18:4/14:0/20:5)	0.0016981098481229	0.00297457672970456	0.00198978405506129	0.00247201397461614	0.00273730043343812	0.00286391723707587	0.00295352119726597	0.297596107760845	0.440476277945116	-0.311841335603543
968.7727	TG	(16:0/22:6/22:6)	0.0594461800378983	0.0788093143991832	0.0769125559248215	0.0563275782872142	0.0837157802271669	0.065362750793706	0.0850007579264553	0.928805582256217	0.959988503483044	-0.0175741973107416
890.8215	TG	(17:0/18:1/18:1)	0.00287563148375465	0.00299099200874909	0.00284920019529131	0.00409725274350045	0.00508262483742689	0.00429289238754822	0.00417219639280443	0.00593483412520971	0.0393525155071597	-0.602510262842963
838.6927	TG	(18:4/14:0/18:3)	8.64826541040142e-07	8.95715530092696e-07	2.19665144340132e-06	8.83119302163712e-07	3.81051669611525e-06	1.67652611357623e-06	3.63879702400806e-06	0.225491930119111	0.357305227504915	-0.923704929388106
908.7704	TG	(16:0/17:1/22:6)	0.0263466120342752	0.0266630891398427	0.0241799000600394	0.0247710307520097	0.0316761597232626	0.0284594672704092	0.0347962827282173	0.145452657132905	0.263403761446563	-0.217942683013387
850.7894	TG	(16:0/16:0/18:1)	0.0500142647990338	0.0668642338713461	0.0579148272998842	0.0515400692331616	0.0671200036168047	0.0550387832385049	0.0667137321833267	0.783910103343147	0.870786738507465	-0.0448248395503061
844.7408	TG	(18:4/16:0/16:0)	0.0281357568831976	0.0237651023692252	0.0206869043290758	0.0263339835987931	0.032913675544139	0.0349651067589496	0.0355599890768469	0.0436198648952544	0.114606475157099	-0.423151757788932
972.8019	TG	(16:0/22:5/22:5)	0.019037051618869	0.0219175260054909	0.0219134684397285	0.020607046555238	0.0298472980971436	0.0242030445885284	0.0295706325203247	0.103732048943288	0.204148461618982	-0.314306869813331
862.7882	TG	(16:0/17:1/18:1)	0.00996437038986567	0.0101997809838221	0.00968799667135247	0.0122169640008284	0.015611665329103	0.0130567031951835	0.0135873004430855	0.0128698161731821	0.0530150615188222	-0.452659357159714
816.71	TG	(16:1/14:0/18:3)	0.00283616901104961	0.00238986435458883	0.00188043793535398	0.00269945292678802	0.00342851816906177	0.00397560621247635	0.00387006532496034	0.0386001880187468	0.103333422584347	-0.560465374147014
860.772	TG	(16:1/17:1/18:1)	0.00681523390152622	0.00595883943499409	0.00568061640037042	0.00774011377493244	0.00955855814861207	0.00889729260293537	0.00907235723477965	0.00359953843974648	0.0317029411257289	-0.519347944678699
884.7721	TG	(15:0/16:0/22:5)	0.0101854242978392	0.00934102857532209	0.00856275923997043	0.010209871664673	0.0124499914288539	0.0128517426717235	0.012827760629457	0.0182790087057425	0.0653235792089933	-0.368144905677794
792.7098	TG	(16:1/14:0/16:1)	0.00303327934863262	0.00418133273928029	0.00361943968664407	0.00426001268726883	0.005956806750523	0.00365970196571486	0.00512408109098601	0.119173382333626	0.225279507832424	-0.39543477635855
998.8188	TG	(18:1/22:5/22:5)	0.00723509262178684	0.00849634230148314	0.00844067960113808	0.00928151214435763	0.0137782640861979	0.0104784975978856	0.0142080270416023	0.043874868679632	0.114606475157099	-0.56700778337281
978.8506	TG	(16:0/22:1/22:6)	0.00198552024728337	0.00298567028938643	0.0025548885789277	0.00327779092362807	0.00417971143390699	0.00348418758297287	0.00383763059193016	0.0305344281206238	0.0946786943884091	-0.558572084480286
656.5851	TG	(18:0/8:0/10:0)	0.00142855910381136	0.000703999874787642	0.000695511327275081	0.000740821501757319	0.000734698500880683	0.000218505894652439	0.000986565172133624	0.407381871542419	0.550585544560626	0.492304335765595
824.7739	TG	(16:0/16:0/16:0)	0.0193489513527421	0.021009622910722	0.0204715909719884	0.0186148051128584	0.0224119328062747	0.0144151699796019	0.0212679406301387	0.587581565576882	0.707395683697308	0.0804126097847672
954.7498	TG	(15:0/22:6/22:6)	0.00357889847547022	0.00370040507456506	0.00319874621781207	0.00346109396082366	0.00439003529141934	0.00415698479393597	0.00478405038550574	0.0826062984291971	0.175385786320118	-0.265380480104798
818.7258	TG	(16:0/14:0/18:3)	0.00855000105043478	0.00845174288125108	0.00711447127257653	0.00858499016758974	0.0115093059375268	0.0108019849982056	0.0121066307984942	0.0322746944612988	0.0972754777120266	-0.419393345956774
906.852	TG	(20:0/16:0/18:1)	0.0020152756744931	0.00207225357597853	0.00189789631497505	0.00291513725490881	0.0036838582192532	0.00206589902349014	0.00291553930390001	0.0706866826837818	0.156235693521589	-0.537126066277472
856.7381	TG	(16:1/17:1/18:3)	0.00577284613083034	0.00606602474193076	0.00505675063892016	0.00576655814197538	0.00720582013249977	0.00661008133653145	0.00738965683395095	0.0655213204879989	0.150752023048097	-0.259781810418268
840.7106	TG	(14:0/14:0/22:6)	0.00492266894091585	0.00609363705813027	0.00423643142150568	0.00484658009209721	0.00601644071507248	0.00629048312297056	0.00733315573013256	0.226399200579348	0.357428774541022	-0.267890295765061
1000.8329	TG	(18:0/22:5/22:5)	0.0019594675400952	0.00223773400055736	0.0022212953417088	0.00273437233954923	0.00390003329286552	0.00311562953727781	0.00364468973942414	0.0144634164307379	0.0551657741738764	-0.646320069170399
990.7502	TG	(18:3/22:6/22:6)	0.0102537636292372	0.0101839578379761	0.00897520326403537	0.010305845321807	0.0126729029205945	0.0108357009385452	0.0115482393338374	0.0670914964082047	0.151394947392336	-0.210018399340727
1042.7888	TG	(22:5/22:6/22:6)	0.0125695910544136	0.0136723140427005	0.0147834214273384	0.00993576914579272	0.0139776668562131	0.0122073225535753	0.0135729655150231	0.312942595139453	0.451097854532122	0.13848865343855
954.8515	TG	(18:0/18:0/22:5)	0.000587098727198099	0.000616873004310686	0.000624496009179321	0.00088887938181763	0.00122903292063063	0.00104071867475666	0.00105199473161045	0.00695206048175437	0.0416513959990447	-0.788361964089562
794.7257	TG	(16:0/14:0/16:1)	0.0105789603310343	0.0164238546281654	0.0134104988629023	0.0130856679374317	0.0181705551262289	0.0115128503278006	0.0164773775351982	0.583572569265512	0.704537191466207	-0.136860579871816
976.8357	TG	(20:1/18:1/22:6)	0.00318374615374352	0.00440627582206591	0.00404780869029641	0.00487979229234329	0.00643855861381473	0.00622749022835046	0.00634843615985978	0.0105132383438262	0.0492522361542292	-0.622805473539158
950.8186	TG	(18:1/18:1/22:5)	0.0187708529987104	0.0215117070349639	0.0198615379545614	0.0205068969194077	0.026994855073052	0.0230243610176089	0.0272932375480051	0.0691668830311355	0.154332220269372	-0.286659216122717
714.6217	ChE	(22:6)	0.00593125838384548	0.00556501496645482	0.00507547507045793	0.00514967052768094	0.0069907714015354	0.0130580153009769	0.00655940913200883	0.262086524458609	0.404872014486239	-0.523350665912786
688.6056	ChE	(20:5)	0.000816335250555083	0.00150576818408515	0.00117148652023397	0.00105559194666135	0.00147665912198226	0.00256419769064239	0.00134044331873676	0.304510068352513	0.443391349526801	-0.466616493259364
716.5337	Hex1Cer	(d18:1/14:0)	0.0164940574042516	0.0288846909777785	0.025418398675058	0.0218381858124891	0.0190867572193657	0.0261058526765547	0.0210538456215803	0.721263814045649	0.826254947530627	0.0998382348919328
816.6596	Hex1Cer	(d19:0/20:0)	0.0201265556108583	0.0208628539586776	0.0201539883532507	0.0164092054752605	0.0215118530999326	0.0195011277427665	0.019540208327365	0.362377774004139	0.495824827288203	0.0830805401199359
774.5135	Hex1Cer	(d15:1/22:6)	0.0985992146759589	0.0817818753531175	0.0768116397305151	0.067953814284731	0.0736540857325845	0.053796546498026	0.0752699150497582	0.0925588275900611	0.189965974720554	0.341329119786392
776.5328	Hex1Cer	(d15:0/22:6)	0.211669678313791	0.179264739190826	0.162812076176584	0.158578821944761	0.170137703797064	0.11841363899962	0.16552675518664	0.161194610859449	0.27901557140732	0.269183748652587
500.2791	LPE	(20:4)	0.00123162830103629	0.000854569999597376	0.000690520272906731	0.000887462242576658	0.0010379982969411	0.000993980235822243	0.00139973289864584	0.475435854543743	0.602684862671627	-0.22233686491456
452.2789	LPE	(16:0)	0.00623815238682638	0.00595904384619961	0.00617922304128089	0.00334833388238397	0.00368920398147424	0.00328040408440761	0.00408492032233269	0.000200109420160758	0.00718726334077389	0.766537631928466
498.2631	LPE	(20:5)	0.00112057129398501	0.00234661850493059	0.00185036588640738	0.00216479555602633	0.00235969023808481	0.00185954093697962	0.00258202415235156	0.320085086444341	0.457506395821683	-0.338671951469995
526.295	LPE	(22:5)	0.00839068520682142	0.0083988048601885	0.00778897253827453	0.0046040338237202	0.00458150610828377	0.00431654710442195	0.00617703252631372	0.0018726356944883	0.0244839154268948	0.735766500114547
524.2792	LPE	(22:6)	0.0671283322712584	0.0642923545804498	0.0591761752099627	0.0374252633834667	0.0363863036479143	0.0354028204937759	0.0469795023749847	0.0009917697696911	0.0185188358809234	0.70222384830921
508.3412	LPE	(20:0)	0.000928876619655029	0.000649858091895194	0.000495434712653162	0.00105004500578986	0.00182949925554991	0.00126528076258512	0.00165918741038172	0.0183391022837313	0.0653235792089933	-1.06947936840714
478.2946	LPE	(18:1)	0.00229311657157079	0.00179237841398331	0.00192560653273619	0.00141866240309943	0.00171942750768376	0.00181016745567137	0.00228882315422636	0.444732049599814	0.573890758615329	0.147259061145774
480.31	LPE	(18:0)	0.0121780018482446	0.0102747109216897	0.00939025473737512	0.00916104831032982	0.0115005763976148	0.00955183982768896	0.0115220451936907	0.869816603931934	0.918850383075156	0.0247368978343887
640.5892	DG	(18:0/18:1)	0.0284620981082411	0.0228741626991355	0.0238686473867263	0.025247620702991	0.0292847028921506	0.0180993198882229	0.0285201450265089	0.945951225815636	0.96612554105815	-0.0125856032374232
656.6218	DG	(18:0/19:0)	0.00719375679865954	0.00542396521712896	0.00516282873337147	0.00409498872286099	0.0054241827428769	0.00332239577631112	0.0051370098924908	0.147010268147508	0.264005939881566	0.399058664136228
684.5586	DG	(18:1/22:6)	0.210148390726326	0.194327383349434	0.177220813852664	0.179953573343489	0.166694039859762	0.140284912471277	0.187489729776917	0.132951569722619	0.24593844246483	0.201652196050054
630.5112	DG	(14:0/22:6)	0.0586231690587325	0.0761293315685937	0.0667916258927162	0.0552626696885208	0.0468992840206017	0.033039098634919	0.0494949233768364	0.0316542778208459	0.0960774207097505	0.540980807220703
686.5742	DG	(18:0/22:6)	0.0654046524038056	0.0627923075912138	0.0610227065459457	0.0752041944627879	0.0718373274133031	0.0619954242973296	0.0748781003677623	0.0782008582030276	0.170225100431843	-0.17035976684686
642.6054	DG	(18:0/18:0)	7.72781102733475	5.60316884730741	5.42691245179335	4.58529485913374	5.6626049855609	3.11516681113798	5.32095015082721	0.162882611775325	0.279843490687595	0.420730584209437
614.5747	DG	(18:0/16:0)	1.01304731102891	0.709078170448525	0.669264811522277	0.555063344193052	0.738050597640207	0.400581411781002	0.742220329825725	0.238034364762248	0.370371159612017	0.388422910501452
638.5746	DG	(18:1/18:1)	0.043144361652848	0.0335012504991715	0.0346397447909805	0.0404380440988946	0.0380146405510615	0.0257417124470957	0.0372949568450047	0.716252988348276	0.823213434608285	0.0686077682533584
584.5277	DG	(16:0/16:1)	0.0160617569644337	0.0150283263077056	0.0143613119589043	0.015444719072395	0.0134016943956685	0.00960544227914393	0.013495999620264	0.177706339870924	0.299185283142064	0.222297891433939
670.6372	DG	(18:0/20:0)	0.0833166844308306	0.0612700184268415	0.0606887739883894	0.0469889576711508	0.0640051653580604	0.0369027110940075	0.0600434251208084	0.159422737733176	0.277061290173382	0.396429681081502
662.5744	DG	(18:0/20:4)	0.0288939658674129	0.0352809691239931	0.0344675118336569	0.0578397753922736	0.0538616975551119	0.0499113029740349	0.0525005315619605	0.000990191174936862	0.0185188358809234	-0.703056473692166
586.5432	DG	(16:0/16:0)	0.0318522995098289	0.032491502835868	0.0317534011850517	0.0265644416911456	0.0412466216929577	0.0222398700896717	0.0373316289282865	0.969253936088798	0.982937521068875	0.00843605463282113
636.5593	DG	(18:1/18:2)	0.0130337056087636	0.00936347576504707	0.00982644440167722	0.0127974109166176	0.0112458930952087	0.00742327946507399	0.0112769426709795	0.974237338252445	0.985672048795315	0.00745040456615773
612.5582	DG	(16:0/18:1)	0.0684242542892048	0.0617360433314904	0.0634259042550474	0.0601760429147123	0.058984241216822	0.042525815604566	0.0554439704069884	0.0816290445918078	0.1741689020746	0.249454088177256
698.6682	DG	(18:0/22:0)	0.0473862712549837	0.0346412827577455	0.0365972280776953	0.0277779401812383	0.0388961933289975	0.0197244488918942	0.0349637292253267	0.174031248096147	0.294822289471025	0.382122465905957
640.6267	Cer	(t18:0/22:0)	0.0748489526436162	0.0568909345254396	0.0546963742887309	0.0465281187455914	0.0671287233385403	0.0356785880313467	0.0652699344773716	0.430721827922417	0.567875931336317	0.212033847408519
624.6303	Cer	(d22:0/18:0)	1.91300624724658	1.20297852862049	1.23164228078343	1.03735775364806	1.39679847200861	0.738610863070704	1.30071796715875	0.302893764878564	0.443391349526801	0.373866492351306
596.6001	Cer	(d22:0/16:0)	0.413878793194339	0.289391322817235	0.285974614970043	0.237887455981481	0.348803316864451	0.168597517572988	0.381610654581811	0.51387289318696	0.640113343825375	0.214332856600521
696.6889	Cer	(t18:0/26:0)	0.00961429183980755	0.0057765093849278	0.0117867210301446	0.00626971985192068	0.00998010489285637	0.00502206745269846	0.00724206098802144	0.407953090396245	0.550585544560626	0.345783363502329
582.5848	Cer	(d19:0/18:0)	0.0103375759574635	0.00722343955097062	0.0090404477382729	0.00558079775708767	0.00884107761842328	0.00384139997874213	0.0092939331921274	0.270275708199595	0.414550997274111	0.364113349198732
668.6572	Cer	(t17:0/25:0)	0.0154029903484785	0.00973614589680139	0.0136451739185781	0.00823243104878651	0.0114259544021308	0.00656148794122897	0.00836516815586401	0.105325700643843	0.206342622624984	0.580362451119236
648.6319	Cer	(d18:1/24:1)	0.0167200225871342	0.0221203054203055	0.0184972360132463	0.012651269575261	0.013569143470539	0.014081268674764	0.0133622577103237	0.0651669485384053	0.150752023048097	0.510565146756
646.6132	Cer	(d22:0/20:3)	0.0107213569443392	0.00538417008649185	0.00695138673476739	0.00535536286977656	0.00690766379631619	0.00310917249075814	0.00655466215384418	0.304355664620347	0.443391349526801	0.4875376020341
650.647	Cer	(d18:1/24:0)	0.0305830241568614	0.0238390841737227	0.0239350984035798	0.0214094754671909	0.0282055828720554	0.0194590345130573	0.0270846781199483	0.532175679748042	0.657214091608613	0.119685012082609
678.678	Cer	(d18:1/26:0)	0.0276610398043576	0.0199317571289771	0.0197853749215138	0.0185677303893797	0.0256042742443074	0.0157703595720527	0.0244051679217392	0.712791924582786	0.823213434608285	0.0909729259943134
544.4957	Cer	(t18:0/14:0+O)	0.00228004577014527	0.00197845882119775	0.00247640505798265	0.00153947593225339	0.00160404846077602	0.00204789904841287	0.00155037906046799	0.0372946293331802	0.100462407766254	0.413561726108517
355.2854	MG	(18:2)	78.001247814809	78.9254309571857	67.6986796869528	59.6070266463532	77.3582535766567	53.7474721265329	98.863964099577	0.829939094808291	0.897062356101638	0.0486126987631147
359.3159	MG	(18:0)	128.337036061179	118.392347200792	115.223314881516	95.5693544486456	135.221786756494	83.459945776065	167.564714536632	0.992570151232282	0.994819311333648	0.00235696139289812
