m.z	class	FattyAcid	nfur.D6d.1	nfur.D6d.2	nfur.D6d.3	nfur.D6d.4	nfur.Dexit.1	nfur.Dexit.2	nfur.Dexit.3	nfur.Dexit.4	pvalue	padj	FC
876.8045	TG	(16:0/18:1/18:1)	0.318241331599717	0.0934394178778028	0.308287723391279	0.503703512227402	0.0545438175306516	0.0725481815229915	0.063635008273869	0.0687579306426617	0.0636847528761655	0.0905878828040506	2.23749418046387
864.7069	TG	(18:4/16:1/18:3)	0.0324346405416302	0.00685801871962211	0.0298013260102129	0.0731242287309014	0.0051711356760361	0.00571651533792511	0.0065268630627001	0.00630918703710051	0.12066143186482	0.143264675299552	2.58370523777694
932.8676	TG	(16:0/18:1/22:1)	0.0139789193809362	0.00632507596392623	0.0130571942033982	0.0230229358622215	0.00295528832328721	0.00375089200695926	0.0027135696955225	0.00290775961824437	0.0485721481440687	0.0755761583035871	2.19340765675663
994.7861	TG	(18:1/22:6/22:6)	0.327933467828414	0.133820583990712	0.310081469154303	0.462857423918534	0.0547786288179427	0.0742339395575919	0.0584572800285372	0.076913203099975	0.0364781126508085	0.0609382424515444	2.22345070362662
934.7884	TG	(18:1/17:1/22:6)	0.0522757241745595	0.0162177494053665	0.0471218688625709	0.0800496608926779	0.00788054927880123	0.00995606199662248	0.00944184743794899	0.0109157218106462	0.0570395747869506	0.0843347450985339	2.3569609952934
822.7574	TG	(16:0/16:0/16:1)	0.248385743864478	0.0713731339657985	0.256262377634649	0.398617790137679	0.0408775477584743	0.055717504805563	0.0407756976730043	0.0540861032382242	0.0611076452609132	0.0877913170248453	2.34784871589391
922.7882	TG	(16:0/18:1/22:6)	0.63558093619805	0.198199841585374	0.501863177162813	0.822843153354674	0.0749579300521634	0.103928816174448	0.0933089681935016	0.122170622272243	0.0434888322802317	0.0689106129146318	2.45241216332454
842.7255	TG	(18:4/14:0/18:1)	0.070664993562378	0.0147189184527015	0.0578348861698138	0.132858499855989	0.00934211938321993	0.0115641835660601	0.0121994667841194	0.012877963182418	0.0996689016694083	0.123796243860274	2.58587676681035
896.7732	TG	(16:0/18:1/20:5)	0.540617515491747	0.146364154980124	0.406874219426396	0.707676454454706	0.0606147370963336	0.0871669016725489	0.0779363761651944	0.0967822064318995	0.0521949570984078	0.0792255182974075	2.4818524979338
914.7265	TG	(18:4/16:1/22:6)	0.0179261605835928	0.00330049755366316	0.0118911054073353	0.0306325214099555	0.00289663808035879	0.00393779761732629	0.00364642671905321	0.00419381473788126	0.122199593021891	0.144692375253943	2.11910302647448
868.7423	TG	(18:4/16:1/18:1)	0.345153098480437	0.0658958388205781	0.266196066791459	0.538276117211676	0.0393027742112121	0.0527499847730403	0.0510556710041718	0.0607166771335543	0.0811352497328925	0.106289643267102	2.5761712839888
900.8032	TG	(18:1/18:1/18:2)	0.124239736228741	0.0378848925129538	0.112264100932999	0.209180837951397	0.0199249308324637	0.0254568916997138	0.0239558417624433	0.023870998543409	0.0688114904995167	0.0944514407811838	2.37518750395799
930.852	TG	(20:1/18:1/18:1)	0.0181644445653808	0.00544550297935267	0.016291875041108	0.0314279311020739	0.00334422188257463	0.00423741819285742	0.00377786962023329	0.00355036510160878	0.0771006041791366	0.102267562157419	2.25823584880686
684.6166	TG	(12:0/12:0/14:0)	0.0021099486208943	0.00478338507060262	0.00310870628488568	0.00293678593555389	0.0013057117861311	0.00132680651327466	0.000742269671838681	0.00128538147837553	0.0306534140079093	0.0526359419817088	1.4732523918517
766.6942	TG	(16:1/14:0/14:0)	0.010001508051859	0.00360658164881768	0.0117924872827799	0.0202450585331067	0.0023318856172187	0.00332302489887738	0.00155700238811239	0.00242039730541509	0.0778134060279614	0.102876006128992	2.24452316100274
964.7399	TG	(18:3/20:5/22:6)	0.0208875741467438	0.00403558253457541	0.0154237114389903	0.0391220489227395	0.00636634146475463	0.00710192394515102	0.00620322032945049	0.00659730232607567	0.166614019447649	0.192007065192345	1.59704104238834
656.5848	TG	(12:0/12:0/12:0)	0.00115270374260424	0.00321319731257383	0.00194898173753448	0.00179481400613418	0.000804684474477493	0.000843895902834566	0.000499110761474576	0.000748813377847553	0.0543981408248861	0.0819776178165241	1.48533506205118
862.6923	TG	(18:4/14:0/20:5)	0.014896088928206	0.00199615724947434	0.0119737600901551	0.0325435563463932	0.00247201397461614	0.00273730043343812	0.00286391723707587	0.00295352119726597	0.142025017863971	0.164994023448441	2.47745531890333
968.7727	TG	(16:0/22:6/22:6)	0.386168731037077	0.139000382344933	0.313319452768269	0.498348049157508	0.0563275782872142	0.0837157802271669	0.065362750793706	0.0850007579264553	0.0396958722110511	0.0643192515900865	2.20267567959511
890.8215	TG	(17:0/18:1/18:1)	0.0187770487629488	0.00682416922222636	0.0196112886794108	0.0334319508624852	0.00409725274350045	0.00508262483742689	0.00429289238754822	0.00417219639280443	0.067553278422544	0.09331879166704	2.15608841546544
838.6927	TG	(18:4/14:0/18:3)	7.12480588127085e-06	2.882946708869e-06	0	1.47193996374208e-05	8.83119302163712e-07	3.81051669611525e-06	1.67652611357623e-06	3.63879702400806e-06	0.336860433803411	0.362061962516883	1.30480414580302
908.7704	TG	(16:0/17:1/22:6)	0.156671536041637	0.049264836935117	0.150993060928982	0.248894064492005	0.0247710307520097	0.0316761597232626	0.0284594672704092	0.0347962827282173	0.0584063359760585	0.0856228938968749	2.33943894562435
850.7894	TG	(16:0/16:0/18:1)	0.289048289786685	0.111060148572824	0.282975255759143	0.426303619650355	0.0515400692331616	0.0671200036168047	0.0550387832385049	0.0667137321833267	0.0432760647373747	0.068826508862762	2.20617878868493
844.7408	TG	(18:4/16:0/16:0)	0.18490329151137	0.0392482177201138	0.167928825899563	0.349114544951468	0.0263339835987931	0.032913675544139	0.0349651067589496	0.0355599890768469	0.0953550860276274	0.12052211753052	2.51386538591375
972.8019	TG	(16:0/22:5/22:5)	0.152776744929622	0.0520562221954116	0.111028760100979	0.202093972296691	0.020607046555238	0.0298472980971436	0.0242030445885284	0.0295706325203247	0.0470995849802196	0.0738178950053623	2.31308551111984
862.7882	TG	(16:0/17:1/18:1)	0.0602617806359505	0.0186465936269049	0.0648353281789432	0.107793897391924	0.0122169640008284	0.015611665329103	0.0130567031951835	0.0135873004430855	0.0734396084792472	0.0992240478199233	2.20717056263865
816.71	TG	(16:1/14:0/18:3)	0.0218144420670439	0.00368298993217986	0.0201804050110155	0.0453321231781892	0.00269945292678802	0.00342851816906177	0.00397560621247635	0.00387006532496034	0.110098481497829	0.13442619129055	2.70331629354432
860.772	TG	(16:1/17:1/18:1)	0.0381344382349544	0.0109978430100449	0.0418990809473371	0.0740319342153692	0.00774011377493244	0.00955855814861207	0.00889729260293537	0.00907235723477965	0.0866073678350124	0.111759806996678	2.22657452516978
884.7721	TG	(15:0/16:0/22:5)	0.06130700804597	0.0163550381534038	0.057151160749941	0.111036874842614	0.010209871664673	0.0124499914288539	0.0128517426717235	0.012827760629457	0.0841029638918683	0.10918185975119	2.34650836682627
792.7098	TG	(16:1/14:0/16:1)	0.0230599514130466	0.00588421259212393	0.0251109825040555	0.044933163415854	0.00426001268726883	0.005956806750523	0.00365970196571486	0.00512408109098601	0.087237863969465	0.112237371256237	2.38121299341372
998.8188	TG	(18:1/22:5/22:5)	0.0958138319107906	0.0374529405287181	0.0577182955686923	0.103857853389011	0.00928151214435763	0.0137782640861979	0.0104784975978856	0.0142080270416023	0.0289645802040501	0.0502899413303531	2.62648568804834
978.8506	TG	(16:0/22:1/22:6)	0.0190706426470828	0.00782415722933868	0.0179955403999829	0.0290232289030871	0.00327779092362807	0.00417971143390699	0.00348418758297287	0.00383763059193016	0.0419340549506983	0.0669391766064851	2.32225929686317
656.5851	TG	(18:0/8:0/10:0)	0.00262853991901809	0.00630280266076866	0.00360937545936512	0.00294656388000024	0.000740821501757319	0.000734698500880683	0.000218505894652439	0.000986565172133624	0.0289923014796886	0.0502899413303531	2.53046091286592
824.7739	TG	(16:0/16:0/16:0)	0.07608333672486	0.0446954166091129	0.0575281399041981	0.0727823496208605	0.0186148051128584	0.0224119328062747	0.0144151699796019	0.0212679406301387	0.00727177484526102	0.0159184495953309	1.71071650445928
954.7498	TG	(15:0/22:6/22:6)	0.0179131217465425	0.00545629742204858	0.0198704389520753	0.0324922388238114	0.00346109396082366	0.00439003529141934	0.00415698479393597	0.00478405038550574	0.0759542463022223	0.101350712558074	2.17311667709313
818.7258	TG	(16:0/14:0/18:3)	0.0653255617621594	0.0113217503334695	0.0617516662677474	0.126602187723595	0.00858499016758974	0.0115093059375268	0.0108019849982056	0.0121066307984942	0.100035078338929	0.123894019437007	2.62349244901793
906.852	TG	(20:0/16:0/18:1)	0.0167897372485405	0.0118279551201166	0.0116259279606789	0.0382610562787237	0.00291513725490881	0.0036838582192532	0.00206589902349014	0.00291553930390001	0.0771159111395851	0.102267562157419	2.7610893019512
856.7381	TG	(16:1/17:1/18:3)	0.0348856683845153	0.0100448716577388	0.0347805355318431	0.0668454765867664	0.00576655814197538	0.00720582013249977	0.00661008133653145	0.00738965683395095	0.0825549370762279	0.107496005679318	2.44191683224061
840.7106	TG	(14:0/14:0/22:6)	0.0398403683699067	0.00833741191773305	0.0378087559491068	0.0811968603609176	0.00484658009209721	0.00601644071507248	0.00629048312297056	0.00733315573013256	0.0973647640313997	0.121988992143992	2.77136368920957
1000.8329	TG	(18:0/22:5/22:5)	0.0275738074013866	0.0121541641064115	0.0182890073811327	0.0326663016887648	0.00273437233954923	0.00390003329286552	0.00311562953727781	0.00364468973942414	0.0243958742055774	0.0436291360274019	2.75917163077784
990.7502	TG	(18:3/22:6/22:6)	0.0441700124201893	0.0106978958366891	0.0340889550894973	0.0708677544868597	0.010305845321807	0.0126729029205945	0.0108357009385452	0.0115482393338374	0.10525229634696	0.129241423719487	1.81691159185525
1042.7888	TG	(22:5/22:6/22:6)	0.0492092022567847	0.0266366154960372	0.0327142195438051	0.0544473018271587	0.00993576914579272	0.0139776668562131	0.0122073225535753	0.0135729655150231	0.0221296390066184	0.0402441958306014	1.71380135348619
954.8515	TG	(18:0/18:0/22:5)	0.0103269626943178	0.00501680442644272	0.00541652421675275	0.0116225841062771	0.00088887938181763	0.00122903292063063	0.00104071867475666	0.00105199473161045	0.0248417798422481	0.0442430045950783	2.94312455353005
794.7257	TG	(16:0/14:0/16:1)	0.0798767079123082	0.0204753129457469	0.0822016637092507	0.142307622484276	0.0130856679374317	0.0181705551262289	0.0115128503278006	0.0164773775351982	0.0754338905585634	0.10096896531286	2.4550232810435
976.8357	TG	(20:1/18:1/22:6)	0.0387529422011589	0.0127268309151164	0.0309037360401884	0.0560199985632605	0.00487979229234329	0.00643855861381473	0.00622749022835046	0.00634843615985978	0.0496931394265801	0.0770422413412087	2.53414346967863
950.8186	TG	(18:1/18:1/22:5)	0.126953272542496	0.0415190119172057	0.112090348575375	0.185015868238674	0.0205068969194077	0.026994855073052	0.0230243610176089	0.0272932375480051	0.0523881037465455	0.0792255182974075	2.25083264987707
714.6217	ChE	(22:6)	0.00318493830721587	0.00637997185474783	0.00597520618067376	0.00909051331418118	0.00514967052768094	0.0069907714015354	0.0130580153009769	0.00655940913200883	0.438213400851647	0.46405399451366	-0.366660479597694
688.6056	ChE	(20:5)	0.000762529044611832	0.000556919165354009	0.00131991509821762	0.00319765465899456	0.00105559194666135	0.00147665912198226	0.00256419769064239	0.00134044331873676	0.836235967556866	0.844069559758804	-0.141132771542072
716.5337	Hex1Cer	(d18:1/14:0)	0.00182188985551946	0.00198983332088942	0.00186023646120192	0.00161604205944793	0.0218381858124891	0.0190867572193657	0.0261058526765547	0.0210538456215803	0.000829717476057602	0.0033420241044178	-3.5952952887739
816.6596	Hex1Cer	(d19:0/20:0)	0.0233049999979179	0.0260198391288949	0.02657062638402	0.0240630308993633	0.0164092054752605	0.0215118530999326	0.0195011277427665	0.019540208327365	0.00563202400688777	0.0131924040596121	0.377175511845033
774.5135	Hex1Cer	(d15:1/22:6)	0.159677305198822	0.185774287899479	0.176475933026526	0.171143884413282	0.067953814284731	0.0736540857325845	0.053796546498026	0.0752699150497582	7.62249153732585e-06	0.000205478473468489	1.35644576684841
776.5328	Hex1Cer	(d15:0/22:6)	0.341278356104504	0.436362653452334	0.393195141482464	0.335935167789974	0.158578821944761	0.170137703797064	0.11841363899962	0.16552675518664	0.000701073699646038	0.00302162764547442	1.29830916287023
500.2791	LPE	(20:4)	0.00738070302487085	0.00365209525104181	0.00422052203518238	0.002872239521179	0.000887462242576658	0.0010379982969411	0.000993980235822243	0.00139973289864584	0.0388766252622804	0.0634690359395562	2.06919832179523
452.2789	LPE	(16:0)	0.0117724913401321	0.00506517337120154	0.00494212629529815	0.00572791155937361	0.00334833388238397	0.00368920398147424	0.00328040408440761	0.00408492032233269	0.139239275164292	0.162194939448135	0.93348010536332
498.2631	LPE	(20:5)	0.0030352355396982	0.00208611971172629	0.00242420891591408	0.0102798313694185	0.00216479555602633	0.00235969023808481	0.00185954093697962	0.00258202415235156	0.339138261954025	0.363603459955684	0.991389497721112
526.295	LPE	(22:5)	0.0255749389225839	0.0127812292418353	0.0135863442283703	0.0120961308595356	0.0046040338237202	0.00458150610828377	0.00431654710442195	0.00617703252631372	0.0393257690539586	0.0639600243858723	1.70227706625312
524.2792	LPE	(22:6)	0.170800374770834	0.0899731090545324	0.104106641270383	0.0910058912007321	0.0374252633834667	0.0363863036479143	0.0354028204937759	0.0469795023749847	0.0286696250808866	0.0502301154872444	1.54533513886156
508.3412	LPE	(20:0)	0.00516120308471555	0.0021511776226133	0.00191662350936861	0.00326575198281934	0.00105004500578986	0.00182949925554991	0.00126528076258512	0.00165918741038172	0.106183130020336	0.130014002951036	1.10620023621193
478.2946	LPE	(18:1)	0.00623676424384107	0.00473517368401186	0.00559409370772109	0.00548446374556668	0.00141866240309943	0.00171942750768376	0.00181016745567137	0.00228882315422636	0.0001713517333642	0.00115394682937454	1.60733133896892
480.31	LPE	(18:0)	0.0410828513968932	0.0179266950589988	0.0169563199431646	0.0197723104803847	0.00916104831032982	0.0115005763976148	0.00955183982768896	0.0115220451936907	0.0995790836556138	0.123796243860274	1.19781894228897
640.5892	DG	(18:0/18:1)	0.0429942952060728	0.0445504287025958	0.0356881221407698	0.0404840042196383	0.025247620702991	0.0292847028921506	0.0180993198882229	0.0285201450265089	0.00334380572417865	0.0091794921472675	0.694680987249477
656.6218	DG	(18:0/19:0)	0.0184702011495228	0.0219754384472353	0.0132748335470958	0.0177759343471159	0.00409498872286099	0.0054241827428769	0.00332239577631112	0.0051370098924908	0.00341287696012616	0.00925604730975437	1.991591904823
684.5586	DG	(18:1/22:6)	0.154771137024436	0.165075949314822	0.177120476770399	0.170768601918355	0.179953573343489	0.166694039859762	0.140284912471277	0.187489729776917	0.890246757341529	0.896486804706072	-0.014373965313477
630.5112	DG	(14:0/22:6)	0.0289645988532428	0.0214212823154233	0.0290782314633944	0.0320923154896244	0.0552626696885208	0.0468992840206017	0.033039098634919	0.0494949233768364	0.0220605093915325	0.0402441958306014	-0.727378785087772
686.5742	DG	(18:0/22:6)	0.0574815156061621	0.0564899899580209	0.0642576871291441	0.0582937097973661	0.0752041944627879	0.0718373274133031	0.0619954242973296	0.0748781003677623	0.0223092245241947	0.0404003183610417	-0.263479422710883
642.6054	DG	(18:0/18:0)	19.2913237239817	28.1137873757663	15.3840273064607	17.5147702451309	4.58529485913374	5.6626049855609	3.11516681113798	5.32095015082721	0.0101322364189026	0.0209951629641683	2.10366556210675
614.5747	DG	(18:0/16:0)	2.33903293174442	4.02167759709447	2.17281568650928	2.06924596737366	0.555063344193052	0.738050597640207	0.400581411781002	0.742220329825725	0.0195495569372613	0.036007944615212	2.12190541678371
638.5746	DG	(18:1/18:1)	0.0359108462094865	0.0394289153124248	0.0420346396021704	0.0432108374592647	0.0404380440988946	0.0380146405510615	0.0257417124470957	0.0372949568450047	0.256141736483671	0.282345494691719	0.182645777936907
584.5277	DG	(16:0/16:1)	0.0111748624651738	0.0118745659898668	0.0140138256762525	0.0153052722184029	0.015444719072395	0.0134016943956685	0.00960544227914393	0.013495999620264	0.948219679550458	0.950424841595924	0.0116358182634737
670.6372	DG	(18:0/20:0)	0.242585216375414	0.262438289442152	0.169395730458745	0.225227807196207	0.0469889576711508	0.0640051653580604	0.0369027110940075	0.0600434251208084	0.00188732070269104	0.0058520519630204	2.11318999815756
662.5744	DG	(18:0/20:4)	0.0325265430648217	0.0346313921407148	0.0299256615575909	0.0322489111985237	0.0578397753922736	0.0538616975551119	0.0499113029740349	0.0525005315619605	0.000130194798989984	0.000951084040079371	-0.727289519549093
586.5432	DG	(16:0/16:0)	0.0776896998109243	0.104177866750889	0.0777416795515322	0.0691890551572024	0.0265644416911456	0.0412466216929577	0.0222398700896717	0.0373316289282865	0.0025326180320716	0.00737539440420852	1.36803504705262
636.5593	DG	(18:1/18:2)	0.0104489207778974	0.0123835183369108	0.0121568980536583	0.0138947864508418	0.0127974109166176	0.0112458930952087	0.00742327946507399	0.0112769426709795	0.305833566729774	0.331191626282745	0.193660060069443
612.5582	DG	(16:0/18:1)	0.0585407688393894	0.0588601916855202	0.0650941996216209	0.073283566027072	0.0601760429147123	0.058984241216822	0.042525815604566	0.0554439704069884	0.120597919341248	0.143264675299552	0.236336738965172
698.6682	DG	(18:0/22:0)	0.143812032504655	0.142260729500612	0.09253005383193	0.132084559402847	0.0277779401812383	0.0388961933289975	0.0197244488918942	0.0349637292253267	0.00206591538005287	0.00627048963945626	2.07311992402366
640.6267	Cer	(t18:0/22:0)	0.242706758470575	0.201172209296031	0.275808401579827	0.365262020403512	0.0465281187455914	0.0671287233385403	0.0356785880313467	0.0652699344773716	0.0067857276957755	0.015232544983746	2.33786970062966
624.6303	Cer	(d22:0/18:0)	5.71373938539843	4.47821045490399	2.39183531244736	4.40464372813139	1.03735775364806	1.39679847200861	0.738610863070704	1.30071796715875	0.017503956241372	0.0328008919131796	1.92508133373481
596.6001	Cer	(d22:0/16:0)	1.04723901047708	1.55155584299819	0.928560108757809	0.981383762295765	0.237887455981481	0.348803316864451	0.168597517572988	0.381610654581811	0.00645804266758164	0.01472707084512	1.98761988634333
696.6889	Cer	(t18:0/26:0)	0.0421851582088652	0.0430973019657345	0.0403138100898882	0.0463807025540238	0.00626971985192068	0.00998010489285637	0.00502206745269846	0.00724206098802144	8.75198115294052e-07	9.43025969229341e-05	2.592475431429
582.5848	Cer	(d19:0/18:0)	0.0337438913453659	0.0175172067914852	0.0117104208100527	0.0333271647477777	0.00558079775708767	0.00884107761842328	0.00384139997874213	0.0092939331921274	0.0508127998819775	0.0777814589708989	1.80508632279415
668.6572	Cer	(t17:0/25:0)	0.0496980118507654	0.054443497328325	0.0429372800886756	0.0490820436601509	0.00823243104878651	0.0114259544021308	0.00656148794122897	0.00836516815586401	8.50621343682321e-05	0.000718858429660942	2.50381691536366
648.6319	Cer	(d18:1/24:1)	0.00659769935079973	0.0060806899260465	0.00744121439686392	0.00693491838453573	0.012651269575261	0.013569143470539	0.014081268674764	0.0133622577103237	3.62352682972579e-06	0.000195217507951477	-0.988083210604986
646.6132	Cer	(d22:0/20:3)	0.0179632806059744	0.019365931371948	0.00572520757721065	0.0124723394622867	0.00535536286977656	0.00690766379631619	0.00310917249075814	0.00655466215384418	0.0687468651583242	0.0944514407811838	1.34048387698284
650.647	Cer	(d18:1/24:0)	0.0403257702235971	0.0387047420713972	0.0432338926122011	0.0423933311904937	0.0214094754671909	0.0282055828720554	0.0194590345130573	0.0270846781199483	0.00143864146920348	0.00492106724783094	0.775979933663426
678.678	Cer	(d18:1/26:0)	0.0528752924055614	0.0436565545047675	0.0494996675492696	0.051039071849892	0.0185677303893797	0.0256042742443074	0.0157703595720527	0.0244051679217392	0.00011074576512585	0.000867844086713477	1.22429470026859
544.4957	Cer	(t18:0/14:0+O)	0.00586849982447737	0.0055769781223114	0.00519445418369715	0.00510605756011895	0.00153947593225339	0.00160404846077602	0.00204789904841287	0.00155037906046799	6.56757897718432e-06	0.000205478473468489	1.68954309943083
355.2854	MG	(18:2)	210.359799726766	142.61961854698	138.653048060978	204.793778538229	59.6070266463532	77.3582535766567	53.7474721265329	98.863964099577	0.00713074435778183	0.015760773426687	1.2660249655624
359.3159	MG	(18:0)	367.381083504681	267.648592435554	265.949281428187	384.080124214788	95.5693544486456	135.221786756494	83.459945776065	167.564714536632	0.00297558222895495	0.00838219569071623	1.41528107620955
387.3483	MG	(20:0)	1.961651941863	1.78212622053015	1.76240784240654	2.02823815920977	0.688374766915196	0.939762268333791	0.5528941132685	1.16436085801427	0.00165663023688956	0.00528894542295853	1.17132198172091
329.2698	MG	(16:1)	1.50993329515779	1.39514031486744	1.33884790376577	1.35740765102182	0.512324137499768	0.713449496890341	0.347801329406379	0.778629680371207	0.00169241657290606	0.00536346722737141	1.25175562989423
357.3009	MG	(18:1)	30.0382484796484	24.1113575472767	22.2992437570592	28.0299706042198	9.13396986702571	12.4159267433167	7.70040842532513	15.3921648519123	0.000920569673285838	0.00354254936773389	1.22672176044949
496.3416	LPC	(16:0)	0.0340917230574018	0.0302673963585844	0.0280722254774341	0.0338250541114466	0.00988983119525181	0.0119668884366201	0.0121626252277355	0.0116638694508134	0.000289161474778139	0.00163984994249181	1.46662044062538
662.5143	LPC	(28:1)	0.00173643369773426	0.00172839638519278	0.00119855350666729	0.00166970054905808	0.00152907807513453	0.0019179434531852	0.0025849829050316	0.00190374608132552	0.178383760091472	0.203618417944992	-0.325458424209142
636.4989	LPC	(26:0)	0.0369538218862473	0.0379855640461134	0.0341838776746463	0.0362268796270109	0.0113215380391854	0.0165984799022212	0.00973883403409437	0.0181722403013014	0.00056872172052946	0.00266433762552388	1.38039180684266
568.3426	LPC	(22:6)	0.00326217450812701	0.00307042913635229	0.00340039398062085	0.00457197396480291	0.00130613591722391	0.00137302243886071	0.00244916175531141	0.00197968149732266	0.0066626565814284	0.0150345810816526	1.00900071943163
570.3581	LPC	(22:5)	0.000357176828433332	0.000330272390054223	0.000320779482134582	0.000455935248967354	0.00017737869571459	0.000188331028249554	0.000295143327713606	0.000226283390529064	0.0127503094314154	0.025362943838124	0.722849194065303
664.5293	LPC	(28:0)	0.00389666185332964	0.00439831066547397	0.00315365109537156	0.00409619687952779	0.00368902087087743	0.00356592183660946	0.00420688983000192	0.00375421898010976	0.795898433935132	0.805239964849863	0.0308399211136958
520.3413	LPC	(18:2)	0.00111950070236854	0.00151050885239869	0.0012797552182404	0.00145525783982959	0.000406955309424062	0.000486428861601493	0.000479741235973131	0.000476665276558139	0.00163172822745341	0.00528778094761218	1.53622222257194
550.3883	LPC	(20:1)	0.0058492099791958	0.00484021288836419	0.00529401400883706	0.00640595026036855	0.0015838581128141	0.00215427839330031	0.00229014348938955	0.00205438917091773	0.000531617866440664	0.00254585889373251	1.46991133523262
468.3107	LPC	(14:0)	0.00050307447372214	0.000807386058774278	0.00069093325100679	0.00055061356111444	0.000370644745454335	0.000408153987279178	0.000359960592484319	0.000352320365467144	0.0291704996115737	0.0502899413303531	0.775275116699985
522.3578	LPC	(18:1)	0.0196475658001787	0.0230769192234556	0.020472891692541	0.0229662160523687	0.00608564928207981	0.00672630533652823	0.00875639438445166	0.00698887448224087	2.7705404608188e-05	0.000411759634004449	1.59322268907107
552.4041	LPC	(20:0)	0.0235563191567516	0.0181737296584736	0.0189172240492667	0.0255496571162789	0.00423621145292093	0.00642446009579187	0.00429342574422502	0.0054594137207805	0.00161569901910298	0.00527550210025291	2.07811214723865
580.4357	LPC	(22:0)	0.00408594230551853	0.00321949972825324	0.00348479260422133	0.00385857780678366	0.000526424656337706	0.00078659922785622	0.000725642529162666	0.000698848666226966	0.000276640226503349	0.00163331421401292	2.41984489554052
774.5478	PE	(18:1e/22:6)	0.0574447601013347	0.0606945037779076	0.0538997093129379	0.0483910143490776	0.0608652856928289	0.063700801260994	0.0720538272538587	0.0588362100239176	0.0674641421886659	0.09331879166704	-0.212755019805705
816.5546	PE	(20:1/22:6)	0.0417999397157723	0.0478773213482479	0.0438803803972367	0.0395513551455328	0.0723314691513109	0.075467684133469	0.0659136020035604	0.0740630181739275	5.57159498541434e-05	0.000620214963393149	-0.733264438618955
818.5737	PE	(20:0/22:6)	0.0612592554110616	0.061142037336433	0.0584735464408157	0.0608921345018672	0.0373322912203468	0.0422081045984977	0.0450659116887265	0.0430361555402549	0.000500826053623809	0.00242534864170631	0.528229557089894
772.5882	PE	(20:0/18:1)	0.0467071782817033	0.0464860919763249	0.0464898015493087	0.0454791103364457	0.0263179810112584	0.0296461129162693	0.0259752830335649	0.0286821642920495	8.86095617336707e-05	0.000724170662800038	0.743157122165181
718.4835	PE	(14:1e/22:6)	0.0167524533479649	0.0217579249550274	0.0146702166017185	0.0151581417986079	0.0114070847447399	0.0107540212219508	0.0109755568814758	0.0111058674807779	0.0333409730510445	0.0563527819019615	0.627269679753978
696.498	PE	(16:1e/18:3)	0.00285585575971486	0.00235664177244802	0.002718350498022	0.00273479195199212	0.00120653759850913	0.000946352076054972	0.00110422369789201	0.000956339320957615	6.31067806881875e-05	0.000644406936341444	1.33989570338526
762.5062	PE	(18:1/20:5)	0.00117960909440685	0.00159698481931062	0.00134380624464649	0.00117723415589628	0.00348466173845156	0.00334230988753278	0.00332784779980443	0.00357674620927973	1.02704333064596e-05	0.000259242689561269	-1.37407596122453
790.5386	PE	(18:1/22:5)	0.0479935602786697	0.0559361250090569	0.049651889199111	0.0476538895419238	0.0907554780998769	0.0934744812454027	0.0744792929110863	0.0929189998638179	0.00147337404979594	0.00500019067292953	-0.805166414852608
788.5238	PE	(18:1/22:6)	0.319964313638811	0.378422424558983	0.366372884295413	0.318885244977453	0.856829581422723	0.84169274648575	0.802488648835206	0.880039452798557	5.59618631483689e-07	8.03985433898232e-05	-1.28899783281628
604.436	PE	(16:1e/11:0)	0.00145551264412689	0.00136736893469645	0.00113823141147381	0.00161925294080248	0.000441087386951065	0.000589753278317427	0.000502594010788788	0.000536936708354354	0.00180452633394024	0.0056358757241177	1.43047014711675
744.4992	PE	(16:2e/22:6)	0.0109565880758233	0.0143730824474672	0.0108034811281337	0.0110807739870508	0.010062067596362	0.00956310827905571	0.0103255712465456	0.00989901688782278	0.119669146689076	0.142873690368398	0.244641261323192
784.493	PE	(18:3/22:6)	0.00502989441652442	0.00541641706561307	0.00724266422806185	0.00569415752863444	0.0232230590890531	0.0193742939995329	0.0208531207413866	0.0200598169568045	2.72197588831728e-05	0.000411759634004449	-1.83648573090664
810.5087	PE	(20:4/22:6)	0.0136026402325921	0.0114313983723171	0.00946529054183807	0.0128776978834497	0.0398897887920633	0.0351890753382726	0.0383700074634948	0.0371541876103948	1.41378190693463e-06	0.000121868000377765	-1.66849150026398
672.4995	PE	(16:1e/16:1)	0.00561078982236575	0.00535040636895329	0.00436339314985983	0.00459754871280904	0.00169187688884521	0.00220395970265897	0.00237328707268926	0.00228675873341544	0.000626720652823326	0.00281371459757139	1.21938392887324
748.5303	PE	(16:1e/22:5)	0.187865849709119	0.178005834073372	0.139187147611309	0.157855447272884	0.124007891875591	0.139351370066927	0.123911286895455	0.135664083937879	0.0413777823215238	0.0665441200767789	0.34219170797416
702.5098	PE	(15:0/18:1)	0.00522411066496476	0.00619286346924372	0.00654147865828686	0.00556247574798511	0.00754032293814124	0.00773663516085406	0.00871562011416857	0.00772560911829416	0.00224059045595633	0.00661434579806286	-0.431365309688494
786.5084	PE	(18:2/22:6)	0.0295062851663489	0.0406674491826931	0.0390867482642852	0.0294392365921283	0.0611621324880926	0.0593127398939733	0.057342146297423	0.0627775223590158	0.00159570141714425	0.00524997947167308	-0.794639041946292
