m.z	class	FattyAcid	nfur.D1m.1	nfur.D1m.2	nfur.D1m.3	nfur.D1m.4	nfur.D6d.1	nfur.D6d.2	nfur.D6d.3	nfur.D6d.4	pvalue	padj	FC
864.7069	TG	(18:4/16:1/18:3)	0.019509299424073	0.0238736858335713	0.0176773824778258	0.0217963037830917	0.0324346405416302	0.00685801871962211	0.0298013260102129	0.0731242287309014	0.360941685746545	0.508385184826016	-0.779416472628686
932.8676	TG	(16:0/18:1/22:1)	0.0132984201865284	0.0113168451067698	0.0116047329316472	0.0128242852386541	0.0139789193809362	0.00632507596392623	0.0130571942033982	0.0230229358622215	0.631622667492806	0.716393078129998	-0.20120405060989
994.7861	TG	(18:1/22:6/22:6)	0.2304727898121	0.254903941440191	0.175595277680276	0.262704634060742	0.327933467828414	0.133820583990712	0.310081469154303	0.462857423918534	0.338988992508926	0.503255803995419	-0.418692511125249
934.7884	TG	(18:1/17:1/22:6)	0.0306078051766134	0.0316926036024994	0.0271390030621023	0.0375794814318931	0.0522757241745595	0.0162177494053665	0.0471218688625709	0.0800496608926779	0.281888695217728	0.486766606797863	-0.623342633534794
822.7574	TG	(16:0/16:0/16:1)	0.175101538081092	0.176941388728078	0.106482949942982	0.172069336940287	0.248385743864478	0.0713731339657985	0.256262377634649	0.398617790137679	0.292659991454214	0.486766606797863	-0.628153800562293
922.7882	TG	(16:0/18:1/22:6)	0.398335258900615	0.388185250173855	0.255483177051737	0.464400390353743	0.63558093619805	0.198199841585374	0.501863177162813	0.822843153354674	0.310260087927777	0.487997583838801	-0.51891166709185
842.7255	TG	(18:4/14:0/18:1)	0.0407978177903199	0.044835073395425	0.0318056938776001	0.0490834652249594	0.070664993562378	0.0147189184527015	0.0578348861698138	0.132858499855989	0.345021449644822	0.503255803995419	-0.729359032590195
896.7732	TG	(16:0/18:1/20:5)	0.318165305417291	0.308693270503209	0.193453926539919	0.36924576769493	0.540617515491747	0.146364154980124	0.406874219426396	0.707676454454706	0.292784094958963	0.486766606797863	-0.59879861037853
914.7265	TG	(18:4/16:1/22:6)	0.0115602207379828	0.0133886225689264	0.00515295575008033	0.0132981516468204	0.0179261605835928	0.00330049755366316	0.0118911054073353	0.0306325214099555	0.452569150139972	0.573697952089199	-0.554738386650243
868.7423	TG	(18:4/16:1/18:1)	0.197602540957336	0.204027801228131	0.132637095450996	0.240379887691627	0.345153098480437	0.0658958388205781	0.266196066791459	0.538276117211676	0.345176548082427	0.503255803995419	-0.649963414973907
900.8032	TG	(18:1/18:1/18:2)	0.0689284797902689	0.0634054146448934	0.078001881620787	0.0801550436777452	0.124239736228741	0.0378848925129538	0.112264100932999	0.209180837951397	0.262901459977439	0.486766606797863	-0.735230883213757
930.852	TG	(20:1/18:1/18:1)	0.0123875810371872	0.0108874538359246	0.0121019448432211	0.0122231465153053	0.0181644445653808	0.00544550297935267	0.016291875041108	0.0314279311020739	0.347011344895314	0.503255803995419	-0.583538592285255
684.6166	TG	(12:0/12:0/14:0)	0.00318741288895446	0.00301681411308962	0.00671459228380235	0.00293428768886827	0.0021099486208943	0.00478338507060262	0.00310870628488568	0.00293678593555389	0.528632360546845	0.629393777336161	0.293058903982458
766.6942	TG	(16:1/14:0/14:0)	0.0114485988802259	0.00929111177293635	0.00557137474079705	0.00806185042768687	0.010001508051859	0.00360658164881768	0.0117924872827799	0.0202450585331067	0.484821846222036	0.598734142469048	-0.409203842334039
964.7399	TG	(18:3/20:5/22:6)	0.0131721007852328	0.0145578659352257	0.0120923608226329	0.0161686483725438	0.0208875741467438	0.00403558253457541	0.0154237114389903	0.0391220489227395	0.482403639478581	0.597459679928933	-0.505196358077431
656.5848	TG	(12:0/12:0/12:0)	0.00195628610124388	0.00150049411776535	0.00495063635537318	0.00172280053548507	0.00115270374260424	0.00321319731257383	0.00194898173753448	0.00179481400613418	0.608276175375448	0.697461504810599	0.320945212349042
862.6923	TG	(18:4/14:0/20:5)	0.00953455457457437	0.0113638763557487	0.00484443447151155	0.00978543851348088	0.014896088928206	0.00199615724947434	0.0119737600901551	0.0325435563463932	0.387877132607415	0.534105572376344	-0.789494510078074
968.7727	TG	(16:0/22:6/22:6)	0.277289263079549	0.28819209315538	0.152894712960171	0.313737093680625	0.386168731037077	0.139000382344933	0.313319452768269	0.498348049157508	0.409789769910029	0.550216170813777	-0.373221994474453
890.8215	TG	(17:0/18:1/18:1)	0.0131355234096414	0.0111230782585448	0.013578529487491	0.0126934604725481	0.0187770487629488	0.00682416922222636	0.0196112886794108	0.0334319508624852	0.287274628849581	0.486766606797863	-0.63818802361598
838.6927	TG	(18:4/14:0/18:3)	3.47684285243784e-06	0	0	7.83150894198086e-06	7.12480588127085e-06	2.882946708869e-06	0	1.47193996374208e-05	0.407705697770473	0.549128611684605	-1.12870742708884
908.7704	TG	(16:0/17:1/22:6)	0.0949551673747123	0.0978811993343117	0.0824569656821403	0.111924435025337	0.156671536041637	0.049264836935117	0.150993060928982	0.248894064492005	0.273439822117419	0.486766606797863	-0.645752385867605
850.7894	TG	(16:0/16:0/18:1)	0.185763852861206	0.187606348649142	0.129064819313071	0.189336756095049	0.289048289786685	0.111060148572824	0.282975255759143	0.426303619650355	0.204423281770256	0.42978748508771	-0.681395072365493
844.7408	TG	(18:4/16:0/16:0)	0.0974494175784991	0.102134235374662	0.098913596650609	0.125438165337334	0.18490329151137	0.0392482177201138	0.167928825899563	0.349114544951468	0.301011761256892	0.48682996903103	-0.806008423712633
972.8019	TG	(16:0/22:5/22:5)	0.097208198658101	0.101063117823338	0.0678100818653089	0.119128834195411	0.152776744929622	0.0520562221954116	0.111028760100979	0.202093972296691	0.383353318224322	0.532984774692525	-0.427182683485757
862.7882	TG	(16:0/17:1/18:1)	0.0397993071483547	0.0336406130445028	0.0376190282812604	0.0402261076052429	0.0602617806359505	0.0186465936269049	0.0648353281789432	0.107793897391924	0.262864504144185	0.486766606797863	-0.73350458482607
816.71	TG	(16:1/14:0/18:3)	0.0103195935053169	0.011526807630813	0.010200652352884	0.0136861818019879	0.0218144420670439	0.00368298993217986	0.0201804050110155	0.0453321231781892	0.278484287717816	0.486766606797863	-0.992781460573671
860.772	TG	(16:1/17:1/18:1)	0.024173055400208	0.0216761696985248	0.026746552051491	0.0267486178240585	0.0381344382349544	0.0109978430100449	0.0418990809473371	0.0740319342153692	0.293157459054709	0.486766606797863	-0.73250887940198
884.7721	TG	(15:0/16:0/22:5)	0.0334924482127499	0.0331039082443412	0.0384979924469914	0.0424412421783827	0.06130700804597	0.0163550381534038	0.057151160749941	0.111036874842614	0.294882650441457	0.486766606797863	-0.736715806863131
792.7098	TG	(16:1/14:0/16:1)	0.0205430132602047	0.0180708903198319	0.0102989675431748	0.0177014197675129	0.0230599514130466	0.00588421259212393	0.0251109825040555	0.044933163415854	0.392243958857808	0.534990969201631	-0.571426444829515
998.8188	TG	(18:1/22:5/22:5)	0.072283099071428	0.0694512147917233	0.0478691344892762	0.0873360374106723	0.0958138319107906	0.0374529405287181	0.0577182955686923	0.103857853389011	0.811555308431869	0.857304749838567	-0.0903757918557973
978.8506	TG	(16:0/22:1/22:6)	0.0138311438065332	0.0142497657801684	0.0126270233462076	0.0142304160841886	0.0190706426470828	0.00782415722933868	0.0179955403999829	0.0290232289030871	0.354105689742353	0.503255803995419	-0.428025685275802
656.5851	TG	(18:0/8:0/10:0)	0.00349539565519635	0.00409434847383297	0.00390586939567887	0.00322742742416063	0.00262853991901809	0.00630280266076866	0.00360937545936512	0.00294656388000024	0.836829803129516	0.875421468807819	-0.0730082860069283
824.7739	TG	(16:0/16:0/16:0)	0.0532684719058762	0.0469935054867854	0.0438857679340888	0.0515906019879176	0.07608333672486	0.0446954166091129	0.0575281399041981	0.0727823496208605	0.151072975932025	0.355805752058486	-0.359273798507515
954.7498	TG	(15:0/22:6/22:6)	0.0110514487653952	0.0132135612982686	0.0088313688835084	0.0131552949402902	0.0179131217465425	0.00545629742204858	0.0198704389520753	0.0324922388238114	0.276300340807921	0.486766606797863	-0.711399297080519
818.7258	TG	(16:0/14:0/18:3)	0.0365553056962847	0.0361590569141358	0.0289797669494219	0.0427069741716787	0.0653255617621594	0.0113217503334695	0.0617516662677474	0.126602187723595	0.2917677532236	0.486766606797863	-0.875916938469928
906.852	TG	(20:0/16:0/18:1)	0.0154983698120987	0.0128682810572855	0.0125782085461311	0.0150630940476757	0.0167897372485405	0.0118279551201166	0.0116259279606789	0.0382610562787237	0.440643254115228	0.568614498573843	-0.487146886448055
856.7381	TG	(16:1/17:1/18:3)	0.02287686215498	0.0222666785262018	0.0204059097734031	0.0247885693335937	0.0348856683845153	0.0100448716577388	0.0347805355318431	0.0668454765867664	0.314096663034588	0.488720800606164	-0.698052273277843
840.7106	TG	(14:0/14:0/22:6)	0.0236058584195618	0.0283451527343437	0.0178931479038033	0.0265698335019736	0.0398403683699067	0.00833741191773305	0.0378087559491068	0.0811968603609176	0.323865831785119	0.495303846159444	-0.794117131822419
1000.8329	TG	(18:0/22:5/22:5)	0.0213870551530703	0.0214222885327694	0.0168248253667499	0.0253526408155232	0.0275738074013866	0.0121541641064115	0.0182890073811327	0.0326663016887648	0.787073588219679	0.843852528663387	-0.0935976339509536
990.7502	TG	(18:3/22:6/22:6)	0.0302377954654955	0.0352664752491626	0.0186953313898303	0.0331942476687026	0.0441700124201893	0.0106978958366891	0.0340889550894973	0.0708677544868597	0.46603539748564	0.587313614959974	-0.445132816037387
1042.7888	TG	(22:5/22:6/22:6)	0.0431543974553086	0.0507858492187177	0.0279232717448642	0.049945970302614	0.0492092022567847	0.0266366154960372	0.0327142195438051	0.0544473018271587	0.803901626497377	0.857304749838567	0.0758727952955916
954.8515	TG	(18:0/18:0/22:5)	0.00855870346480175	0.00726695014735027	0.00662561489938527	0.00965861170787805	0.0103269626943178	0.00501680442644272	0.00541652421675275	0.0116225841062771	0.971842616481934	0.971842616481934	-0.0122138123790268
794.7257	TG	(16:0/14:0/16:1)	0.0648808482786425	0.0618475519069702	0.0329101271372103	0.0583092230437548	0.0798767079123082	0.0204753129457469	0.0822016637092507	0.142307622484276	0.368225162017622	0.516954543418877	-0.575841607761686
976.8357	TG	(20:1/18:1/22:6)	0.0243570585779539	0.0219420051072335	0.0222876229286558	0.0276634964963631	0.0387529422011589	0.0127268309151164	0.0309037360401884	0.0560199985632605	0.326550390086126	0.495303846159444	-0.524019316871321
950.8186	TG	(18:1/18:1/22:5)	0.0774563460967346	0.0805245755342168	0.0661212922303276	0.088361399888831	0.126953272542496	0.0415190119172057	0.112090348575375	0.185015868238674	0.286176403167859	0.486766606797863	-0.575336243005665
714.6217	ChE	(22:6)	0.00453056217706714	0.00161553222626743	0.000807810789905269	0.00559792937991936	0.00318493830721587	0.00637997185474783	0.00597520618067376	0.00909051331418118	0.119780620572987	0.297558162726237	-0.97255526577741
688.6056	ChE	(20:5)	0.000849352621292193	0.000320687523141405	9.97527308607359e-05	0.00119716938275842	0.000762529044611832	0.000556919165354009	0.00131991509821762	0.00319765465899456	0.265298006414344	0.486766606797863	-1.24249586497033
716.5337	Hex1Cer	(d18:1/14:0)	0.000353381414041013	0.000605028211320958	0.000785353288742644	0.000822966804720713	0.00182188985551946	0.00198983332088942	0.00186023646120192	0.00161604205944793	0.000185170083696811	0.00498801912958285	-1.50559190950652
816.6596	Hex1Cer	(d19:0/20:0)	0.0228357997913166	0.0252446132236158	0.0307485302085895	0.0276698771633567	0.0233049999979179	0.0260198391288949	0.02657062638402	0.0240630308993633	0.427162878336351	0.5664836940399	0.0914363453351701
774.5135	Hex1Cer	(d15:1/22:6)	0.0853412559928469	0.150996792695329	0.194571507248961	0.187531619501025	0.159677305198822	0.185774287899479	0.176475933026526	0.171143884413282	0.514231449151007	0.617364218897171	-0.164367631728239
776.5328	Hex1Cer	(d15:0/22:6)	0.285968235645414	0.337958117398776	0.440929227593953	0.388578118450125	0.341278356104504	0.436362653452334	0.393195141482464	0.335935167789974	0.75639570393431	0.82324885958507	-0.0519952152450886
500.2791	LPE	(20:4)	0.00318349527271678	0.0027078676787454	0.00538866627619595	0.00325597517164594	0.00738070302487085	0.00365209525104181	0.00422052203518238	0.002872239521179	0.472985141290698	0.594334098823006	-0.318394794076244
452.2789	LPE	(16:0)	0.00344030783774788	0.00424081659799379	0.00375617432331004	0.00510637091125239	0.0117724913401321	0.00506517337120154	0.00494212629529815	0.00572791155937361	0.19328033216083	0.41861217669004	-0.733556366719274
498.2631	LPE	(20:5)	0.00820018675095613	0.00924396722813116	0.00351638581780494	0.00942550124967921	0.0030352355396982	0.00208611971172629	0.00242420891591408	0.0102798313694185	0.242422199376101	0.481492939774653	0.769474630732104
526.295	LPE	(22:5)	0.0116500331348612	0.0104366070875113	0.0134685654853407	0.0108189250426367	0.0255749389225839	0.0127812292418353	0.0135863442283703	0.0120961308595356	0.263207789117454	0.486766606797863	-0.465622502969707
524.2792	LPE	(22:6)	0.0738084384058169	0.0721478429853045	0.0835017889797994	0.0734779213650774	0.170800374770834	0.0899731090545324	0.104106641270383	0.0910058912007321	0.139900294363634	0.334983482615145	-0.58966016262029
508.3412	LPE	(20:0)	0.00493534547601606	0.00580773212978574	0.0032159854486845	0.00655419842286163	0.00516120308471555	0.0021511776226133	0.00191662350936861	0.00326575198281934	0.0999650069287785	0.264324650222721	0.715234137826657
478.2946	LPE	(18:1)	0.00799218743694083	0.00690985876626971	0.00720134671706939	0.0070981683865617	0.00623676424384107	0.00473517368401186	0.00559409370772109	0.00548446374556668	0.00433618570445476	0.0286493145559126	0.405234439711487
480.31	LPE	(18:0)	0.0218387760642553	0.0273450483875602	0.0222515836144462	0.0297490166484052	0.0410828513968932	0.0179266950589988	0.0169563199431646	0.0197723104803847	0.834292556288638	0.874890734210226	0.0798209950326507
640.5892	DG	(18:0/18:1)	0.0399615589824981	0.0380640944079123	0.0363372375710719	0.0458566379265603	0.0429942952060728	0.0445504287025958	0.0356881221407698	0.0404840042196383	0.768304739788843	0.827848357122478	-0.0311528101767691
656.6218	DG	(18:0/19:0)	0.0138695952459349	0.012820085495423	0.0145180014801563	0.0159025689812619	0.0184702011495228	0.0219754384472353	0.0132748335470958	0.0177759343471159	0.135720307825121	0.326790238394565	-0.324121021641829
684.5586	DG	(18:1/22:6)	0.0917719051812829	0.0849835863066163	0.113935056191928	0.118270073714808	0.154771137024436	0.165075949314822	0.177120476770399	0.170768601918355	0.00117744996203905	0.0133547614115482	-0.707316246155077
630.5112	DG	(14:0/22:6)	0.0118398363899599	0.00905312032323442	0.00769165733991177	0.0184168084538273	0.0289645988532428	0.0214212823154233	0.0290782314633944	0.0320923154896244	0.00273247730941719	0.0222207117048832	-1.24699732117143
686.5742	DG	(18:0/22:6)	0.0316766693757568	0.0286539403244405	0.0404921910621567	0.042413849127555	0.0574815156061621	0.0564899899580209	0.0642576871291441	0.0582937097973661	0.00227799663155566	0.0212172799974619	-0.723579204861145
642.6054	DG	(18:0/18:0)	14.9339718717875	14.6025841046062	18.7469939453724	16.7792843138499	19.2913237239817	28.1137873757663	15.3840273064607	17.5147702451309	0.272046307036569	0.486766606797863	-0.303636540362846
614.5747	DG	(18:0/16:0)	2.00838300865261	2.01568916861672	2.48823511685174	2.36528094400165	2.33903293174442	4.02167759709447	2.17281568650928	2.06924596737366	0.424413998163807	0.564575411137657	-0.256201818702869
638.5746	DG	(18:1/18:1)	0.0268311315404176	0.0219523512933042	0.0330635723691056	0.0322574605063452	0.0359108462094865	0.0394289153124248	0.0420346396021704	0.0432108374592647	0.0124439307497233	0.0558680640951121	-0.492983394931979
584.5277	DG	(16:0/16:1)	0.0101529409048311	0.00878699578969001	0.0111577667150157	0.0105257755864185	0.0111748624651738	0.0118745659898668	0.0140138256762525	0.0153052722184029	0.0459254725888394	0.147715512580521	-0.366386210549461
670.6372	DG	(18:0/20:0)	0.161049786793481	0.149171603223255	0.178667754089352	0.198142393514463	0.242585216375414	0.262438289442152	0.169395730458745	0.225227807196207	0.0707844021532955	0.206223032553132	-0.388982776802287
662.5744	DG	(18:0/20:4)	0.0268488925928507	0.0221558151475962	0.0408622298507793	0.029875669117454	0.0325265430648217	0.0346313921407148	0.0299256615575909	0.0322489111985237	0.594778509672462	0.689111660400083	-0.111148362649904
586.5432	DG	(16:0/16:0)	0.0750395077531042	0.0949913530794573	0.102176068944215	0.111079391975321	0.0776896998109243	0.104177866750889	0.0777416795515322	0.0691890551572024	0.253816409468803	0.486766606797863	0.221219668556401
636.5593	DG	(18:1/18:2)	0.00826867083056985	0.00604617513151655	0.0101159129199732	0.00861627028658818	0.0104489207778974	0.0123835183369108	0.0121568980536583	0.0138947864508418	0.011834662312105	0.0550911345130969	-0.564845405308468
612.5582	DG	(16:0/18:1)	0.0435154956072116	0.0384664006424782	0.051076629912336	0.0488922973204775	0.0585407688393894	0.0588601916855202	0.0650941996216209	0.073283566027072	0.00667744809959313	0.0386307726911666	-0.491347695640937
698.6682	DG	(18:0/22:0)	0.0955174063614134	0.0834225116391665	0.0875989770446312	0.113806770121605	0.143812032504655	0.142260729500612	0.09253005383193	0.132084559402847	0.0671244064955165	0.202312022374599	-0.42512923184509
640.6267	Cer	(t18:0/22:0)	0.336342743549788	0.292938267841624	0.194190282325284	0.227054161271231	0.242706758470575	0.201172209296031	0.275808401579827	0.365262020403512	0.861758374475841	0.892831392786268	-0.0465166260510766
624.6303	Cer	(d22:0/18:0)	4.60515981986583	4.42891625308229	3.06843436985821	4.59792855059456	5.71373938539843	4.47821045490399	2.39183531244736	4.40464372813139	0.93044071054749	0.941361376164245	-0.0246664094041904
596.6001	Cer	(d22:0/16:0)	1.02951637643146	1.13569875788841	1.19049768969913	1.10013334232618	1.04723901047708	1.55155584299819	0.928560108757809	0.981383762295765	0.933661665901628	0.942407911015461	-0.017024484192983
696.6889	Cer	(t18:0/26:0)	0.0307929373327731	0.02665762066147	0.0246091775786124	0.0316758536347019	0.0421851582088652	0.0430973019657345	0.0403138100898882	0.0463807025540238	0.000614708767325842	0.0094621242399085	-0.596531644310357
582.5848	Cer	(d19:0/18:0)	0.0284222208978365	0.0298120852596934	0.0281017158982955	0.0300429450106878	0.0337438913453659	0.0175172067914852	0.0117104208100527	0.0333271647477777	0.43599724171764	0.568400202323689	0.273242363332101
668.6572	Cer	(t17:0/25:0)	0.0402823675280326	0.0323552901485755	0.0244864861673949	0.0361341268468427	0.0496980118507654	0.054443497328325	0.0429372800886756	0.0490820436601509	0.010639568105712	0.0527072861303007	-0.557811933243748
648.6319	Cer	(d18:1/24:1)	0.00537356970914117	0.00498604133546202	0.00476804498595371	0.0049028003018191	0.00659769935079973	0.0060806899260465	0.00744121439686392	0.00693491838453573	0.00438713401552258	0.0286493145559126	-0.433674466181103
646.6132	Cer	(d22:0/20:3)	0.0216387520213377	0.0185583614217264	0.0141210902364428	0.02376604172093	0.0179632806059744	0.019365931371948	0.00572520757721065	0.0124723394622867	0.189043813797232	0.411504463366702	0.491848302375422
650.647	Cer	(d18:1/24:0)	0.0303422556917352	0.0330348004926008	0.0236860641378535	0.0338589916391511	0.0403257702235971	0.0387047420713972	0.0432338926122011	0.0423933311904937	0.011456667410044	0.0550911345130969	-0.445392213877033
678.678	Cer	(d18:1/26:0)	0.0275390922144073	0.0279774256449488	0.0214283384692354	0.0317136508234261	0.0528752924055614	0.0436565545047675	0.0494996675492696	0.051039071849892	0.000280217757712182	0.00635651860915528	-0.858911332365241
544.4957	Cer	(t18:0/14:0+O)	0.00443830948295934	0.00424234468345678	0.00442380565253619	0.00416610135548502	0.00586849982447737	0.0055769781223114	0.00519445418369715	0.00510605756011895	0.00457658237973627	0.0290074559656814	-0.332434408085221
355.2854	MG	(18:2)	186.618947000376	226.343302836337	162.560531777084	235.963071970781	210.359799726766	142.61961854698	138.653048060978	204.793778538229	0.309556390772064	0.487997583838801	0.22059537279694
359.3159	MG	(18:0)	314.794055417299	370.728485114693	291.289816284234	355.050087384405	367.381083504681	267.648592435554	265.949281428187	384.080124214788	0.76204558477118	0.825230268935625	0.0516103974641099
387.3483	MG	(20:0)	1.94140963325097	2.28668614980003	1.93375356873818	2.36393840927149	1.961651941863	1.78212622053015	1.76240784240654	2.02823815920977	0.118770971749337	0.297558162726237	0.178335886947269
329.2698	MG	(16:1)	1.63553496585099	1.71551584379841	1.88769058359197	1.76805289853353	1.50993329515779	1.39514031486744	1.33884790376577	1.35740765102182	0.00226932591048735	0.0212172799974619	0.322985330197198
357.3009	MG	(18:1)	26.2858211811311	34.3831889024167	28.9324544635385	36.5353974154543	30.0382484796484	24.1113575472767	22.2992437570592	28.0299706042198	0.120973082409206	0.297939420104959	0.271779433920291
496.3416	LPC	(16:0)	0.0233668854140281	0.0252833478992683	0.0252464712672901	0.0279808720279089	0.0340917230574018	0.0302673963585844	0.0280722254774341	0.0338250541114466	0.0162231267085403	0.0678851224405908	-0.309519961952445
662.5143	LPC	(28:1)	0.00260976205947583	0.00277258235317353	0.00201552084769883	0.00228955299146425	0.00173643369773426	0.00172839638519278	0.00119855350666729	0.00166970054905808	0.00860051580543036	0.0452051501480547	0.613203984444176
636.4989	LPC	(26:0)	0.0311656712832315	0.0347238598835744	0.0426021458134324	0.0388132328913433	0.0369538218862473	0.0379855640461134	0.0341838776746463	0.0362268796270109	0.861293449708117	0.892831392786268	0.0192730249832906
568.3426	LPC	(22:6)	0.00396718580210778	0.0046609456537516	0.0026724787042901	0.00568783585544902	0.00326217450812701	0.00307042913635229	0.00340039398062085	0.00457197396480291	0.396466951991257	0.537126106212215	0.248037258461435
570.3581	LPC	(22:5)	0.000411378608724453	0.000460599866402972	0.000309904016458322	0.000514830662785279	0.000357176828433332	0.000330272390054223	0.000320779482134582	0.000455935248967354	0.322588629646465	0.495303846159444	0.212665575786077
664.5293	LPC	(28:0)	0.00409140018242944	0.00429269268175608	0.00324009134009754	0.00426940084821578	0.00389666185332964	0.00439831066547397	0.00315365109537156	0.00409619687952779	0.818380244999742	0.862400698276012	0.0320106273283607
520.3413	LPC	(18:2)	0.00142830027483689	0.00134021141970134	0.00151693105859516	0.00154528784948169	0.00111950070236854	0.00151050885239869	0.0012797552182404	0.00145525783982959	0.302792142776172	0.48682996903103	0.120092415670478
550.3883	LPC	(20:1)	0.00451866512216674	0.00611087796400358	0.00744751870054905	0.00524361547599234	0.0058492099791958	0.00484021288836419	0.00529401400883706	0.00640595026036855	0.759092660125039	0.824103114644564	0.0587946489480923
468.3107	LPC	(14:0)	0.000450409480646454	0.000494160849995745	0.000622153914942726	0.000599426094193646	0.00050307447372214	0.000807386058774278	0.00069093325100679	0.00055061356111444	0.285495647601057	0.486766606797863	-0.236499105737008
522.3578	LPC	(18:1)	0.0206125581516715	0.0228930649199627	0.020890967512494	0.0207240522616915	0.0196475658001787	0.0230769192234556	0.020472891692541	0.0229662160523687	0.809434894819016	0.857304749838567	-0.017569360916019
552.4041	LPC	(20:0)	0.0134935586608417	0.0173998705507673	0.0165633199118298	0.015836120813703	0.0235563191567516	0.0181737296584736	0.0189172240492667	0.0255496571162789	0.0409121515477721	0.139945534262617	-0.445593500259865
580.4357	LPC	(22:0)	0.00212187854824429	0.00225374045619343	0.00235295217419098	0.00224725207696134	0.00408594230551853	0.00321949972825324	0.00348479260422133	0.00385857780678366	0.00382791915859958	0.0267035445567851	-0.706667539470839
774.5478	PE	(18:1e/22:6)	0.0408273781464833	0.0477634568946614	0.0480995159188651	0.0513705495183084	0.0574447601013347	0.0606945037779076	0.0538997093129379	0.0483910143490776	0.0582508556150065	0.180619559496891	-0.229120572101562
816.5546	PE	(20:1/22:6)	0.0362078004153676	0.0380259875898853	0.0383394735369294	0.0367884037832423	0.0417999397157723	0.0478773213482479	0.0438803803972367	0.0395513551455328	0.0391125251405228	0.134859986684523	-0.212870786352107
818.5737	PE	(20:0/22:6)	0.0620696699402627	0.0701747454376409	0.0703621664248178	0.0734186440090348	0.0612592554110616	0.061142037336433	0.0584735464408157	0.0608921345018672	0.0343593003252108	0.121968743100947	0.191182939942376
772.5882	PE	(20:0/18:1)	0.0576066978332695	0.062973452653758	0.0574327086716914	0.0607352998256977	0.0467071782817033	0.0464860919763249	0.0464898015493087	0.0454791103364457	0.00156558490027041	0.0164577339516231	0.366700138335565
718.4835	PE	(14:1e/22:6)	0.0180227730764447	0.0192612188957653	0.0186264249234582	0.0182306096100155	0.0167524533479649	0.0217579249550274	0.0146702166017185	0.0151581417986079	0.439061686377731	0.568400202323689	0.117568511227149
696.498	PE	(16:1e/18:3)	0.00159951223123115	0.00167846670027838	0.00526804680199331	0.00253427979441621	0.00285585575971486	0.00235664177244802	0.002718350498022	0.00273479195199212	0.912052308663849	0.929301524903354	0.0550271268532962
762.5062	PE	(18:1/20:5)	0.00249552063344365	0.00269634091247684	0.00202968049939809	0.00220791929404164	0.00117960909440685	0.00159698481931062	0.00134380624464649	0.00117723415589628	0.0018536838369832	0.0185799472962735	0.831827098275551
790.5386	PE	(18:1/22:5)	0.0456740631512058	0.0533825498515609	0.045998027617515	0.0476869812392269	0.0479935602786697	0.0559361250090569	0.049651889199111	0.0476538895419238	0.450035961958041	0.573697952089199	-0.0622164257898364
788.5238	PE	(18:1/22:6)	0.253087530836821	0.288068882243352	0.253648009584854	0.269053934290981	0.319964313638811	0.378422424558983	0.366372884295413	0.318885244977453	0.00754715948092431	0.0406603217034797	-0.379167619944151
604.436	PE	(16:1e/11:0)	0.00110344350560324	0.00118404180405069	0.0010585103597709	0.00110528218378542	0.00145551264412689	0.00136736893469645	0.00113823141147381	0.00161925294080248	0.062896267809443	0.192257385999077	-0.326140171456155
744.4992	PE	(16:2e/22:6)	0.0122334823481792	0.0111508887223919	0.0122128189442201	0.0128544815170035	0.0109565880758233	0.0143730824474672	0.0108034811281337	0.0110807739870508	0.755679449129635	0.82324885958507	0.0373339960356111
784.493	PE	(18:3/22:6)	0.00593237629102079	0.00596696457163624	0.0117134278530609	0.0061989329724057	0.00502989441652442	0.00541641706561307	0.00724266422806185	0.00569415752863444	0.349538950983078	0.503255803995419	0.350410470738742
810.5087	PE	(20:4/22:6)	0.0174481216241902	0.0201029849105738	0.0167935555384907	0.0165378526937086	0.0136026402325921	0.0114313983723171	0.00946529054183807	0.0128776978834497	0.00310575681017846	0.0246543444572695	0.581242118240351
672.4995	PE	(16:1e/16:1)	0.00582444950056664	0.00620823207490052	0.00462814340481582	0.00669928441832643	0.00561078982236575	0.00535040636895329	0.00436339314985983	0.00459754871280904	0.164678160373506	0.375535910693021	0.229674544092954
748.5303	PE	(16:1e/22:5)	0.15627583291463	0.175513665720594	0.160444409795667	0.184960217502953	0.187865849709119	0.178005834073372	0.139187147611309	0.157855447272884	0.790120946757064	0.845017687474676	0.0307471314248021
702.5098	PE	(15:0/18:1)	0.00284440464476225	0.00313545290811576	0.00275164794812198	0.0034615845866397	0.00522411066496476	0.00619286346924372	0.00654147865828686	0.00556247574798511	0.00059394576647512	0.0094621242399085	-0.947881221214001
786.5084	PE	(18:2/22:6)	0.0339554327352981	0.0357415835529879	0.0391604897838101	0.0325967230680806	0.0295062851663489	0.0406674491826931	0.0390867482642852	0.0294392365921283	0.846032385839005	0.88077284612708	0.0283704435200697
742.5414	PE	(18:1/18:1)	0.110448351783828	0.116087997004217	0.115750058692809	0.11860473311646	0.0916932510524699	0.104952788701993	0.0980698980180232	0.0942287506518072	0.00327460432495669	0.0246543444572695	0.244861030919527
766.5396	PE	(18:1/20:3)	0.00178398081419266	0.00167729663399066	0.0047753748379894	0.00228174456092592	0.00237908540454586	0.00226252012430034	0.00282424476936253	0.00274355624209484	0.923045661381705	0.93607689424827	0.0430158275518236
