m.z	class	FattyAcid	nfur.D1m.1	nfur.D1m.2	nfur.D1m.3	nfur.D1m.4	nfur.Dexit.1	nfur.Dexit.2	nfur.Dexit.3	nfur.Dexit.4	pvalue	padj	FC
876.8045	TG	(16:0/18:1/18:1)	0.195395485410411	0.193123644239393	0.16376605439585	0.216550432625524	0.0545438175306516	0.0725481815229915	0.063635008273869	0.0687579306426617	0.000528888970231567	0.00145005238141641	1.56702437266538
864.7069	TG	(18:4/16:1/18:3)	0.019509299424073	0.0238736858335713	0.0176773824778258	0.0217963037830917	0.0051711356760361	0.00571651533792511	0.0065268630627001	0.00630918703710051	0.00111935840921294	0.00245148535790649	1.80428876514826
932.8676	TG	(16:0/18:1/22:1)	0.0132984201865284	0.0113168451067698	0.0116047329316472	0.0128242852386541	0.00295528832328721	0.00375089200695926	0.0027135696955225	0.00290775961824437	3.65670441153663e-05	0.000230429723078798	1.99220360614674
994.7861	TG	(18:1/22:6/22:6)	0.2304727898121	0.254903941440191	0.175595277680276	0.262704634060742	0.0547786288179427	0.0742339395575919	0.0584572800285372	0.076913203099975	0.00228484817132796	0.0044478301976869	1.80475819250137
934.7884	TG	(18:1/17:1/22:6)	0.0306078051766134	0.0316926036024994	0.0271390030621023	0.0375794814318931	0.00788054927880123	0.00995606199662248	0.00944184743794899	0.0109157218106462	0.00112751119735236	0.00245432992959023	1.73361836175861
822.7574	TG	(16:0/16:0/16:1)	0.175101538081092	0.176941388728078	0.106482949942982	0.172069336940287	0.0408775477584743	0.055717504805563	0.0407756976730043	0.0540861032382242	0.00596568817010635	0.00938398394640817	1.71969491533162
922.7882	TG	(16:0/18:1/22:6)	0.398335258900615	0.388185250173855	0.255483177051737	0.464400390353743	0.0749579300521634	0.103928816174448	0.0933089681935016	0.122170622272243	0.0063347549426527	0.00982992497289709	1.93350049623269
842.7255	TG	(18:4/14:0/18:1)	0.0407978177903199	0.044835073395425	0.0318056938776001	0.0490834652249594	0.00934211938321993	0.0115641835660601	0.0121994667841194	0.012877963182418	0.00299412488243874	0.0055148197620987	1.85651773422015
896.7732	TG	(16:0/18:1/20:5)	0.318165305417291	0.308693270503209	0.193453926539919	0.36924576769493	0.0606147370963336	0.0871669016725489	0.0779363761651944	0.0967822064318995	0.00843900457873204	0.0124990067815585	1.88305388755527
914.7265	TG	(18:4/16:1/22:6)	0.0115602207379828	0.0133886225689264	0.00515295575008033	0.0132981516468204	0.00289663808035879	0.00393779761732629	0.00364642671905321	0.00419381473788126	0.0330591850123733	0.0417844831094806	1.56436463982424
868.7423	TG	(18:4/16:1/18:1)	0.197602540957336	0.204027801228131	0.132637095450996	0.240379887691627	0.0393027742112121	0.0527499847730403	0.0510556710041718	0.0607166771335543	0.00661285326977346	0.0101333406440471	1.92620786901489
900.8032	TG	(18:1/18:1/18:2)	0.0689284797902689	0.0634054146448934	0.078001881620787	0.0801550436777452	0.0199249308324637	0.0254568916997138	0.0239558417624433	0.023870998543409	0.000531573726830145	0.00145005238141641	1.63995662074423
930.852	TG	(20:1/18:1/18:1)	0.0123875810371872	0.0108874538359246	0.0121019448432211	0.0122231465153053	0.00334422188257463	0.00423741819285742	0.00377786962023329	0.00355036510160878	8.08242766612971e-06	9.52948464216688e-05	1.6746972565216
684.6166	TG	(12:0/12:0/14:0)	0.00318741288895446	0.00301681411308962	0.00671459228380235	0.00293428768886827	0.0013057117861311	0.00132680651327466	0.000742269671838681	0.00128538147837553	0.0538993694399074	0.0656232435836161	1.76631129583415
766.6942	TG	(16:1/14:0/14:0)	0.0114485988802259	0.00929111177293635	0.00557137474079705	0.00806185042768687	0.0023318856172187	0.00332302489887738	0.00155700238811239	0.00242039730541509	0.0115690085985978	0.0161367077863936	1.8353193186687
964.7399	TG	(18:3/20:5/22:6)	0.0131721007852328	0.0145578659352257	0.0120923608226329	0.0161686483725438	0.00636634146475463	0.00710192394515102	0.00620322032945049	0.00659730232607567	0.00263756806354718	0.00500789354796844	1.09184468431091
656.5848	TG	(12:0/12:0/12:0)	0.00195628610124388	0.00150049411776535	0.00495063635537318	0.00172280053548507	0.000804684474477493	0.000843895902834566	0.000499110761474576	0.000748813377847553	0.11157743114152	0.128582547652393	1.80628027440022
862.6923	TG	(18:4/14:0/20:5)	0.00953455457457437	0.0113638763557487	0.00484443447151155	0.00978543851348088	0.00247201397461614	0.00273730043343812	0.00286391723707587	0.00295352119726597	0.0219855792382001	0.0285415200351332	1.68796080882525
968.7727	TG	(16:0/22:6/22:6)	0.277289263079549	0.28819209315538	0.152894712960171	0.313737093680625	0.0563275782872142	0.0837157802271669	0.065362750793706	0.0850007579264553	0.0123318636095396	0.0169268573748776	1.82945368512066
890.8215	TG	(17:0/18:1/18:1)	0.0131355234096414	0.0111230782585448	0.013578529487491	0.0126934604725481	0.00409725274350045	0.00508262483742689	0.00429289238754822	0.00417219639280443	0.000133572016355259	0.000545479448069193	1.51790039184946
838.6927	TG	(18:4/14:0/18:3)	3.47684285243784e-06	0	0	7.83150894198086e-06	8.83119302163712e-07	3.81051669611525e-06	1.67652611357623e-06	3.63879702400806e-06	0.878751222015466	0.889065203494521	0.176096718714189
908.7704	TG	(16:0/17:1/22:6)	0.0949551673747123	0.0978811993343117	0.0824569656821403	0.111924435025337	0.0247710307520097	0.0316761597232626	0.0284594672704092	0.0347962827282173	0.000668383653176099	0.0016748450844122	1.69368655975675
850.7894	TG	(16:0/16:0/18:1)	0.185763852861206	0.187606348649142	0.129064819313071	0.189336756095049	0.0515400692331616	0.0671200036168047	0.0550387832385049	0.0667137321833267	0.00308574235360888	0.00563540234917554	1.52478371631944
844.7408	TG	(18:4/16:0/16:0)	0.0974494175784991	0.102134235374662	0.098913596650609	0.125438165337334	0.0263339835987931	0.032913675544139	0.0349651067589496	0.0355599890768469	0.000730426011985108	0.00178871369980444	1.70785696220111
972.8019	TG	(16:0/22:5/22:5)	0.097208198658101	0.101063117823338	0.0678100818653089	0.119128834195411	0.020607046555238	0.0298472980971436	0.0242030445885284	0.0295706325203247	0.00577318047841016	0.00918170031806192	1.88590282763408
862.7882	TG	(16:0/17:1/18:1)	0.0397993071483547	0.0336406130445028	0.0376190282812604	0.0402261076052429	0.0122169640008284	0.015611665329103	0.0130567031951835	0.0135873004430855	8.06806172496462e-05	0.000395151659484062	1.47366597781258
816.71	TG	(16:1/14:0/18:3)	0.0103195935053169	0.011526807630813	0.010200652352884	0.0136861818019879	0.00269945292678802	0.00342851816906177	0.00397560621247635	0.00387006532496034	0.00101586012421697	0.0022568851213274	1.71053483297065
860.772	TG	(16:1/17:1/18:1)	0.024173055400208	0.0216761696985248	0.026746552051491	0.0267486178240585	0.00774011377493244	0.00955855814861207	0.00889729260293537	0.00907235723477965	0.000423088199524287	0.00124048308840114	1.4940656457678
884.7721	TG	(15:0/16:0/22:5)	0.0334924482127499	0.0331039082443412	0.0384979924469914	0.0424412421783827	0.010209871664673	0.0124499914288539	0.0128517426717235	0.012827760629457	0.000863956695357328	0.00201278559837302	1.60979255996314
792.7098	TG	(16:1/14:0/16:1)	0.0205430132602047	0.0180708903198319	0.0102989675431748	0.0177014197675129	0.00426001268726883	0.005956806750523	0.00365970196571486	0.00512408109098601	0.010466344927741	0.0148387982363697	1.8097865485842
998.8188	TG	(18:1/22:5/22:5)	0.072283099071428	0.0694512147917233	0.0478691344892762	0.0873360374106723	0.00928151214435763	0.0137782640861979	0.0104784975978856	0.0142080270416023	0.00525255526059227	0.00847884388507591	2.53610989619255
978.8506	TG	(16:0/22:1/22:6)	0.0138311438065332	0.0142497657801684	0.0126270233462076	0.0142304160841886	0.00327779092362807	0.00417971143390699	0.00348418758297287	0.00383763059193016	6.99286495147435e-06	9.13310543662256e-05	1.89423361158736
656.5851	TG	(18:0/8:0/10:0)	0.00349539565519635	0.00409434847383297	0.00390586939567887	0.00322742742416063	0.000740821501757319	0.000734698500880683	0.000218505894652439	0.000986565172133624	2.8206498000098e-05	0.000196080655452294	2.45745262685899
824.7739	TG	(16:0/16:0/16:0)	0.0532684719058762	0.0469935054867854	0.0438857679340888	0.0515906019879176	0.0186148051128584	0.0224119328062747	0.0144151699796019	0.0212679406301387	4.92510290165375e-05	0.000275677837741918	1.35144270595176
954.7498	TG	(15:0/22:6/22:6)	0.0110514487653952	0.0132135612982686	0.0088313688835084	0.0131552949402902	0.00346109396082366	0.00439003529141934	0.00415698479393597	0.00478405038550574	0.00412646114372361	0.00717139013284224	1.46171738001261
818.7258	TG	(16:0/14:0/18:3)	0.0365553056962847	0.0361590569141358	0.0289797669494219	0.0427069741716787	0.00858499016758974	0.0115093059375268	0.0108019849982056	0.0121066307984942	0.00182137900189629	0.00368551337942395	1.747575510548
906.852	TG	(20:0/16:0/18:1)	0.0154983698120987	0.0128682810572855	0.0125782085461311	0.0150630940476757	0.00291513725490881	0.0036838582192532	0.00206589902349014	0.00291553930390001	0.000137235396391068	0.000552789306958413	2.27394241550315
856.7381	TG	(16:1/17:1/18:3)	0.02287686215498	0.0222666785262018	0.0204059097734031	0.0247885693335937	0.00576655814197538	0.00720582013249977	0.00661008133653145	0.00738965683395095	9.02099924561008e-05	0.000422614203788907	1.74386455896276
840.7106	TG	(14:0/14:0/22:6)	0.0236058584195618	0.0283451527343437	0.0178931479038033	0.0265698335019736	0.00484658009209721	0.00601644071507248	0.00629048312297056	0.00733315573013256	0.00327922658412662	0.00596348800742015	1.97724655738715
1000.8329	TG	(18:0/22:5/22:5)	0.0213870551530703	0.0214222885327694	0.0168248253667499	0.0253526408155232	0.00273437233954923	0.00390003329286552	0.00311562953727781	0.00364468973942414	0.00167925846442645	0.00346296841228612	2.66557399682689
990.7502	TG	(18:3/22:6/22:6)	0.0302377954654955	0.0352664752491626	0.0186953313898303	0.0331942476687026	0.010305845321807	0.0126729029205945	0.0108357009385452	0.0115482393338374	0.0155645541010896	0.020833300675682	1.37177877581786
1042.7888	TG	(22:5/22:6/22:6)	0.0431543974553086	0.0507858492187177	0.0279232717448642	0.049945970302614	0.00993576914579272	0.0139776668562131	0.0122073225535753	0.0135729655150231	0.00921524568616374	0.0134636301380901	1.78967414878179
954.8515	TG	(18:0/18:0/22:5)	0.00855870346480175	0.00726695014735027	0.00662561489938527	0.00965861170787805	0.00088887938181763	0.00122903292063063	0.00104071867475666	0.00105199473161045	0.00180138785358439	0.00366225549478713	2.93091074115102
794.7257	TG	(16:0/14:0/16:1)	0.0648808482786425	0.0618475519069702	0.0329101271372103	0.0583092230437548	0.0130856679374317	0.0181705551262289	0.0115128503278006	0.0164773775351982	0.0105338807360524	0.0148855822860282	1.87918167328181
976.8357	TG	(20:1/18:1/22:6)	0.0243570585779539	0.0219420051072335	0.0222876229286558	0.0276634964963631	0.00487979229234329	0.00643855861381473	0.00622749022835046	0.00634843615985978	0.000429960049078577	0.00124393693007827	2.01012415280731
950.8186	TG	(18:1/18:1/22:5)	0.0774563460967346	0.0805245755342168	0.0661212922303276	0.088361399888831	0.0205068969194077	0.026994855073052	0.0230243610176089	0.0272932375480051	0.000555729831845982	0.00149699723453511	1.6754964068714
714.6217	ChE	(22:6)	0.00453056217706714	0.00161553222626743	0.000807810789905269	0.00559792937991936	0.00514967052768094	0.0069907714015354	0.0130580153009769	0.00655940913200883	0.0684881433014086	0.0828896193613432	-1.3392157453751
688.6056	ChE	(20:5)	0.000849352621292193	0.000320687523141405	9.97527308607359e-05	0.00119716938275842	0.00105559194666135	0.00147665912198226	0.00256419769064239	0.00134044331873676	0.056485855549191	0.0685786020892994	-1.3836286365124
716.5337	Hex1Cer	(d18:1/14:0)	0.000353381414041013	0.000605028211320958	0.000785353288742644	0.000822966804720713	0.0218381858124891	0.0190867572193657	0.0261058526765547	0.0210538456215803	0.000684699352993011	0.0017058116828901	-5.10088719828043
816.6596	Hex1Cer	(d19:0/20:0)	0.0228357997913166	0.0252446132236158	0.0307485302085895	0.0276698771633567	0.0164092054752605	0.0215118530999326	0.0195011277427665	0.019540208327365	0.0138244475595597	0.0188554965131969	0.468611857180203
774.5135	Hex1Cer	(d15:1/22:6)	0.0853412559928469	0.150996792695329	0.194571507248961	0.187531619501025	0.067953814284731	0.0736540857325845	0.053796546498026	0.0752699150497582	0.0375317271640817	0.0471608583315429	1.19207813512017
776.5328	Hex1Cer	(d15:0/22:6)	0.285968235645414	0.337958117398776	0.440929227593953	0.388578118450125	0.158578821944761	0.170137703797064	0.11841363899962	0.16552675518664	0.00491243680328487	0.00805041924796874	1.24631394762514
500.2791	LPE	(20:4)	0.00318349527271678	0.0027078676787454	0.00538866627619595	0.00325597517164594	0.000887462242576658	0.0010379982969411	0.000993980235822243	0.00139973289864584	0.0215131295775652	0.0280974510543351	1.75080352771898
452.2789	LPE	(16:0)	0.00344030783774788	0.00424081659799379	0.00375617432331004	0.00510637091125239	0.00334833388238397	0.00368920398147424	0.00328040408440761	0.00408492032233269	0.252308499575409	0.277410620706636	0.199923738644046
498.2631	LPE	(20:5)	0.00820018675095613	0.00924396722813116	0.00351638581780494	0.00942550124967921	0.00216479555602633	0.00235969023808481	0.00185954093697962	0.00258202415235156	0.029871794727294	0.0379785944762942	1.76086412845322
526.295	LPE	(22:5)	0.0116500331348612	0.0104366070875113	0.0134685654853407	0.0108189250426367	0.0046040338237202	0.00458150610828377	0.00431654710442195	0.00617703252631372	0.000377328838948547	0.00115800610293043	1.23665456328341
524.2792	LPE	(22:6)	0.0738084384058169	0.0721478429853045	0.0835017889797994	0.0734779213650774	0.0374252633834667	0.0363863036479143	0.0354028204937759	0.0469795023749847	6.49279565131441e-05	0.00034548085502673	0.955674976241275
508.3412	LPE	(20:0)	0.00493534547601606	0.00580773212978574	0.0032159854486845	0.00655419842286163	0.00105004500578986	0.00182949925554991	0.00126528076258512	0.00165918741038172	0.0118246573747784	0.0164400881565467	1.82143437403859
478.2946	LPE	(18:1)	0.00799218743694083	0.00690985876626971	0.00720134671706939	0.0070981683865617	0.00141866240309943	0.00171942750768376	0.00181016745567137	0.00228882315422636	3.27993404783821e-06	7.01249616065354e-05	2.0125657786804
480.31	LPE	(18:0)	0.0218387760642553	0.0273450483875602	0.0222515836144462	0.0297490166484052	0.00916104831032982	0.0115005763976148	0.00955183982768896	0.0115220451936907	0.00275579720797354	0.00514176881660865	1.27763993732163
640.5892	DG	(18:0/18:1)	0.0399615589824981	0.0380640944079123	0.0363372375710719	0.0458566379265603	0.025247620702991	0.0292847028921506	0.0180993198882229	0.0285201450265089	0.00457123660983465	0.00768520555314189	0.663528177072708
656.6218	DG	(18:0/19:0)	0.0138695952459349	0.012820085495423	0.0145180014801563	0.0159025689812619	0.00409498872286099	0.0054241827428769	0.00332239577631112	0.0051370098924908	3.25189521166431e-05	0.000215625667111895	1.66747088318117
684.5586	DG	(18:1/22:6)	0.0917719051812829	0.0849835863066163	0.113935056191928	0.118270073714808	0.179953573343489	0.166694039859762	0.140284912471277	0.187489729776917	0.00278720851672002	0.00517796064959623	-0.721690211468554
630.5112	DG	(14:0/22:6)	0.0118398363899599	0.00905312032323442	0.00769165733991177	0.0184168084538273	0.0552626696885208	0.0468992840206017	0.033039098634919	0.0494949233768364	0.00197610811549613	0.00394306758230941	-1.9743761062592
686.5742	DG	(18:0/22:6)	0.0316766693757568	0.0286539403244405	0.0404921910621567	0.042413849127555	0.0752041944627879	0.0718373274133031	0.0619954242973296	0.0748781003677623	0.000253162542877876	0.00083933119984896	-0.987058627572028
642.6054	DG	(18:0/18:0)	14.9339718717875	14.6025841046062	18.7469939453724	16.7792843138499	4.58529485913374	5.6626049855609	3.11516681113798	5.32095015082721	0.000161837859027468	0.000617275373812732	1.80002902174391
614.5747	DG	(18:0/16:0)	2.00838300865261	2.01568916861672	2.48823511685174	2.36528094400165	0.555063344193052	0.738050597640207	0.400581411781002	0.742220329825725	8.29700339744902e-05	0.000401798703853992	1.86570359808084
638.5746	DG	(18:1/18:1)	0.0268311315404176	0.0219523512933042	0.0330635723691056	0.0322574605063452	0.0404380440988946	0.0380146405510615	0.0257417124470957	0.0372949568450047	0.155221008713781	0.174219413426145	-0.310337616995072
584.5277	DG	(16:0/16:1)	0.0101529409048311	0.00878699578969001	0.0111577667150157	0.0105257755864185	0.015444719072395	0.0134016943956685	0.00960544227914393	0.013495999620264	0.0989332963537592	0.116185969287385	-0.354750392285988
670.6372	DG	(18:0/20:0)	0.161049786793481	0.149171603223255	0.178667754089352	0.198142393514463	0.0469889576711508	0.0640051653580604	0.0369027110940075	0.0600434251208084	0.000242628008192824	0.00082252418206544	1.72420722135527
662.5744	DG	(18:0/20:4)	0.0268488925928507	0.0221558151475962	0.0408622298507793	0.029875669117454	0.0578397753922736	0.0538616975551119	0.0499113029740349	0.0525005315619605	0.00535491394416907	0.00861182055946592	-0.838437882198997
586.5432	DG	(16:0/16:0)	0.0750395077531042	0.0949913530794573	0.102176068944215	0.111079391975321	0.0265644416911456	0.0412466216929577	0.0222398700896717	0.0373316289282865	0.000931062703182321	0.00211204223721884	1.58925471560902
636.5593	DG	(18:1/18:2)	0.00826867083056985	0.00604617513151655	0.0101159129199732	0.00861627028658818	0.0127974109166176	0.0112458930952087	0.00742327946507399	0.0112769426709795	0.143420845532685	0.161817760273789	-0.371185345239025
612.5582	DG	(16:0/18:1)	0.0435154956072116	0.0384664006424782	0.051076629912336	0.0488922973204775	0.0601760429147123	0.058984241216822	0.042525815604566	0.0554439704069884	0.130899090075896	0.14885885969053	-0.255010956675765
698.6682	DG	(18:0/22:0)	0.0955174063614134	0.0834225116391665	0.0875989770446312	0.113806770121605	0.0277779401812383	0.0388961933289975	0.0197244488918942	0.0349637292253267	0.000431359502549527	0.00124393693007827	1.64799069217857
640.6267	Cer	(t18:0/22:0)	0.336342743549788	0.292938267841624	0.194190282325284	0.227054161271231	0.0465281187455914	0.0671287233385403	0.0356785880313467	0.0652699344773716	0.0057004766136584	0.00909964970550656	2.29135307457859
624.6303	Cer	(d22:0/18:0)	4.60515981986583	4.42891625308229	3.06843436985821	4.59792855059456	1.03735775364806	1.39679847200861	0.738610863070704	1.30071796715875	0.00168825614325639	0.00346494475115955	1.90041492433062
596.6001	Cer	(d22:0/16:0)	1.02951637643146	1.13569875788841	1.19049768969913	1.10013334232618	0.237887455981481	0.348803316864451	0.168597517572988	0.381610654581811	2.2564814566023e-05	0.000167679915137171	1.97059540215034
696.6889	Cer	(t18:0/26:0)	0.0307929373327731	0.02665762066147	0.0246091775786124	0.0316758536347019	0.00626971985192068	0.00998010489285637	0.00502206745269846	0.00724206098802144	0.000114803347846794	0.000499800433555234	1.99594378711865
582.5848	Cer	(d19:0/18:0)	0.0284222208978365	0.0298120852596934	0.0281017158982955	0.0300429450106878	0.00558079775708767	0.00884107761842328	0.00384139997874213	0.0092939331921274	0.000125839406926831	0.000521507542167925	2.07832868612625
668.6572	Cer	(t17:0/25:0)	0.0402823675280326	0.0323552901485755	0.0244864861673949	0.0361341268468427	0.00823243104878651	0.0114259544021308	0.00656148794122897	0.00836516815586401	0.0033562053845702	0.00607783412079729	1.94600498211992
648.6319	Cer	(d18:1/24:1)	0.00537356970914117	0.00498604133546202	0.00476804498595371	0.0049028003018191	0.012651269575261	0.013569143470539	0.014081268674764	0.0133622577103237	1.01887544721819e-05	0.000104556028035962	-1.42175767678609
646.6132	Cer	(d22:0/20:3)	0.0216387520213377	0.0185583614217264	0.0141210902364428	0.02376604172093	0.00535536286977656	0.00690766379631619	0.00310917249075814	0.00655466215384418	0.00348861023641947	0.00626496254956996	1.83233217935826
650.647	Cer	(d18:1/24:0)	0.0303422556917352	0.0330348004926008	0.0236860641378535	0.0338589916391511	0.0214094754671909	0.0282055828720554	0.0194590345130573	0.0270846781199483	0.096528359750501	0.113671374460289	0.330587719786393
678.678	Cer	(d18:1/26:0)	0.0275390922144073	0.0279774256449488	0.0214283384692354	0.0317136508234261	0.0185677303893797	0.0256042742443074	0.0157703595720527	0.0244051679217392	0.103929479680806	0.121156374678404	0.365383367903349
544.4957	Cer	(t18:0/14:0+O)	0.00443830948295934	0.00424234468345678	0.00442380565253619	0.00416610135548502	0.00153947593225339	0.00160404846077602	0.00204789904841287	0.00155037906046799	1.32470660988834e-05	0.000123832538843547	1.3571086913456
355.2854	MG	(18:2)	186.618947000376	226.343302836337	162.560531777084	235.963071970781	59.6070266463532	77.3582535766567	53.7474721265329	98.863964099577	0.00137964414547463	0.00292919520541658	1.48662033835934
359.3159	MG	(18:0)	314.794055417299	370.728485114693	291.289816284234	355.050087384405	95.5693544486456	135.221786756494	83.459945776065	167.564714536632	0.000202222377295642	0.000720312765408444	1.46689147367366
387.3483	MG	(20:0)	1.94140963325097	2.28668614980003	1.93375356873818	2.36393840927149	0.688374766915196	0.939762268333791	0.5528941132685	1.16436085801427	0.000379113870476657	0.00115800610293043	1.34965786866818
329.2698	MG	(16:1)	1.63553496585099	1.71551584379841	1.88769058359197	1.76805289853353	0.512324137499768	0.713449496890341	0.347801329406379	0.778629680371207	0.000221893230841336	0.000777528312948097	1.57474096009143
357.3009	MG	(18:1)	26.2858211811311	34.3831889024167	28.9324544635385	36.5353974154543	9.13396986702571	12.4159267433167	7.70040842532513	15.3921648519123	0.000649181764426876	0.00164223278574844	1.49850119436978
496.3416	LPC	(16:0)	0.0233668854140281	0.0252833478992683	0.0252464712672901	0.0279808720279089	0.00988983119525181	0.0119668884366201	0.0121626252277355	0.0116638694508134	7.84093280949748e-05	0.000388441613895795	1.15710047867294
662.5143	LPC	(28:1)	0.00260976205947583	0.00277258235317353	0.00201552084769883	0.00228955299146425	0.00152907807513453	0.0019179434531852	0.0025849829050316	0.00190374608132552	0.168092330998434	0.187203603773449	0.287745560235034
636.4989	LPC	(26:0)	0.0311656712832315	0.0347238598835744	0.0426021458134324	0.0388132328913433	0.0113215380391854	0.0165984799022212	0.00973883403409437	0.0181722403013014	0.00045195295013056	0.00129001140070378	1.39966483182595
568.3426	LPC	(22:6)	0.00396718580210778	0.0046609456537516	0.0026724787042901	0.00568783585544902	0.00130613591722391	0.00137302243886071	0.00244916175531141	0.00197968149732266	0.022394181572629	0.0289846614348442	1.25703797789306
570.3581	LPC	(22:5)	0.000411378608724453	0.000460599866402972	0.000309904016458322	0.000514830662785279	0.00017737869571459	0.000188331028249554	0.000295143327713606	0.000226283390529064	0.0108360694853549	0.0152625684581305	0.93551476985138
664.5293	LPC	(28:0)	0.00409140018242944	0.00429269268175608	0.00324009134009754	0.00426940084821578	0.00368902087087743	0.00356592183660946	0.00420688983000192	0.00375421898010976	0.579820967792447	0.605091615299139	0.0628505484420564
520.3413	LPC	(18:2)	0.00142830027483689	0.00134021141970134	0.00151693105859516	0.00154528784948169	0.000406955309424062	0.000486428861601493	0.000479741235973131	0.000476665276558139	4.21620875356121e-05	0.000253556151277264	1.65631463824242
550.3883	LPC	(20:1)	0.00451866512216674	0.00611087796400358	0.00744751870054905	0.00524361547599234	0.0015838581128141	0.00215427839330031	0.00229014348938955	0.00205438917091773	0.00713492256904453	0.0108279986875288	1.52870598418071
468.3107	LPC	(14:0)	0.000450409480646454	0.000494160849995745	0.000622153914942726	0.000599426094193646	0.000370644745454335	0.000408153987279178	0.000359960592484319	0.000352320365467144	0.0217800680712252	0.0283601490595107	0.538776010962977
522.3578	LPC	(18:1)	0.0206125581516715	0.0228930649199627	0.020890967512494	0.0207240522616915	0.00608564928207981	0.00672630533652823	0.00875639438445166	0.00698887448224087	1.96260835000403e-06	7.01249616065354e-05	1.57565332815505
552.4041	LPC	(20:0)	0.0134935586608417	0.0173998705507673	0.0165633199118298	0.015836120813703	0.00423621145292093	0.00642446009579187	0.00429342574422502	0.0054594137207805	0.000113057924400983	0.000497224136906363	1.63251864697878
580.4357	LPC	(22:0)	0.00212187854824429	0.00225374045619343	0.00235295217419098	0.00224725207696134	0.000526424656337706	0.00078659922785622	0.000725642529162666	0.000698848666226966	9.10092875805497e-07	4.90312536840212e-05	1.71317735606968
774.5478	PE	(18:1e/22:6)	0.0408273781464833	0.0477634568946614	0.0480995159188651	0.0513705495183084	0.0608652856928289	0.063700801260994	0.0720538272538587	0.0588362100239176	0.00434268258657663	0.0074569569514523	-0.441875591907267
816.5546	PE	(20:1/22:6)	0.0362078004153676	0.0380259875898853	0.0383394735369294	0.0367884037832423	0.0723314691513109	0.075467684133469	0.0659136020035604	0.0740630181739275	0.000285818887644809	0.000926225117104608	-0.946135224971062
818.5737	PE	(20:0/22:6)	0.0620696699402627	0.0701747454376409	0.0703621664248178	0.0734186440090348	0.0373322912203468	0.0422081045984977	0.0450659116887265	0.0430361555402549	0.000188495620011439	0.000689576357986887	0.719412497032271
772.5882	PE	(20:0/18:1)	0.0576066978332695	0.062973452653758	0.0574327086716914	0.0607352998256977	0.0263179810112584	0.0296461129162693	0.0259752830335649	0.0286821642920495	3.74216732471071e-06	7.01249616065354e-05	1.10985726050075
718.4835	PE	(14:1e/22:6)	0.0180227730764447	0.0192612188957653	0.0186264249234582	0.0182306096100155	0.0114070847447399	0.0107540212219508	0.0109755568814758	0.0111058674807779	6.87071931830669e-06	9.13310543662256e-05	0.744838190981127
696.498	PE	(16:1e/18:3)	0.00159951223123115	0.00167846670027838	0.00526804680199331	0.00253427979441621	0.00120653759850913	0.000946352076054972	0.00110422369789201	0.000956339320957615	0.13932460418932	0.157608672980569	1.39492283023856
762.5062	PE	(18:1/20:5)	0.00249552063344365	0.00269634091247684	0.00202968049939809	0.00220791929404164	0.00348466173845156	0.00334230988753278	0.00332784779980443	0.00357674620927973	0.00266604186892803	0.00501774692361564	-0.542248862948981
790.5386	PE	(18:1/22:5)	0.0456740631512058	0.0533825498515609	0.045998027617515	0.0476869812392269	0.0907554780998769	0.0934744812454027	0.0744792929110863	0.0929189998638179	0.00132719207102584	0.00286009891306069	-0.867382840642444
788.5238	PE	(18:1/22:6)	0.253087530836821	0.288068882243352	0.253648009584854	0.269053934290981	0.856829581422723	0.84169274648575	0.802488648835206	0.880039452798557	2.08749769595378e-06	7.01249616065354e-05	-1.66816545276044
604.436	PE	(16:1e/11:0)	0.00110344350560324	0.00118404180405069	0.0010585103597709	0.00110528218378542	0.000441087386951065	0.000589753278317427	0.000502594010788788	0.000536936708354354	8.19535738507061e-06	9.52948464216688e-05	1.10432997566059
744.4992	PE	(16:2e/22:6)	0.0122334823481792	0.0111508887223919	0.0122128189442201	0.0128544815170035	0.010062067596362	0.00956310827905571	0.0103255712465456	0.00989901688782278	0.0045665232821646	0.00768520555314189	0.281975257358803
784.493	PE	(18:3/22:6)	0.00593237629102079	0.00596696457163624	0.0117134278530609	0.0061989329724057	0.0232230590890531	0.0193742939995329	0.0208531207413866	0.0200598169568045	0.00051997994356443	0.00144302420790785	-1.4860752601679
810.5087	PE	(20:4/22:6)	0.0174481216241902	0.0201029849105738	0.0167935555384907	0.0165378526937086	0.0398897887920633	0.0351890753382726	0.0383700074634948	0.0371541876103948	6.24434305440566e-06	9.10169961260688e-05	-1.08724938202362
672.4995	PE	(16:1e/16:1)	0.00582444950056664	0.00620823207490052	0.00462814340481582	0.00669928441832643	0.00169187688884521	0.00220395970265897	0.00237328707268926	0.00228675873341544	0.00187650320309276	0.00376173432806037	1.44905847296619
748.5303	PE	(16:1e/22:5)	0.15627583291463	0.175513665720594	0.160444409795667	0.184960217502953	0.124007891875591	0.139351370066927	0.123911286895455	0.135664083937879	0.00443968515347256	0.00759327103629632	0.372938839398962
702.5098	PE	(15:0/18:1)	0.00284440464476225	0.00313545290811576	0.00275164794812198	0.0034615845866397	0.00754032293814124	0.00773663516085406	0.00871562011416857	0.00772560911829416	2.12659622186376e-05	0.000160800521337418	-1.37924653090249
