Compound	m.z	Retention.time..min.	Mode	Intensity	M27_KV_E	M12_EX_E	M9_EX_E	Y8_KV_E	M21_DEV_E	AY10_KV_E	AO13_KV_E	AO10_KV_E	M7_EX_E	AY3_KV_E	AY1_KV_E	M29_KV_E	AY2_KV_E	M8_EX_E	M18_D6_E	O9_KV_E	MA_M2_E	AO8_KV_E	M24_DEV_E	M4_D6_E	M5_D6_E	Y9_KV_E	O13_KV_E	O11_KV_E	M28_KV_E	O8_KV_E	M10_DEV_E	Y6_KV_E	M19_D6_E	M13_DEV_E	Y7_KV_E	AO3_KV_E	QC1	QC2	QC3	LipidIon	FattyAcid	Class	IonFormula	RT_LS	mz_LS	mscore	tscore
16.61_768.5552m/z	768.5552	16.61	Accucore_C18_pos	616495.54	0.00540991385637869	0.0164343139944083	0.0133487446291732	0.00482564583314775	0.0272505799295735	0.00319692937262542	0.0089093913608775	0.0120814314923986	0.02070913017139	0.0021490194753762	0.00206037738458962	0.00480036788518303	0.00389798267451429	0.0115477742881275	0.00388076109816004	0.00320821952697413	0.00358474689116503	0.00912695138676109	0.0131744595099071	0.00332587631770201	0.004916979203436	0.00471558984746107	0.000628877301536195	0.00208088095210898	0.0029894282590836	0.0018322886214035	0.0107605894893668	0.008694261527199	0.00414417871251147	0.0104795195871975	0.00433311995455342	0.00842515763045031	0.00702248968983618	0.00688582200047583	0.00707067589893378	PC(15:0/20:4)+H| PC(15:0/20:4)+H	(15:0/20:4)	PC	C43 H79 O8 N1 P1| C43 H79 O8 N1 P1	16.2290360923827| 16.5931842873369	768.55378347| 768.55378347	11.2059328620226| 19.8829895933128	0.492068009335068| 0.132801361394444
15.03_688.4929m/z	688.4929	15.03	Accucore_C18_pos	92869.10	0.000859804283875767	0.0010594418409814	0.000875509228500635	0.00106189165054604	0.00205801867299875	0.0001773591582147	0.000233678856483065	0.000759796436578034	0.00152643523596684	0.00012656843395168	0.000110884616574299	0.000728489359086321	0.000242546764835504	0.000907239034025375	0.00108793904243349	0.00099899538591111	0.000644819754734788	0.000278525601055429	0.000835100664722403	0.000688871829130765	0.000744480298188382	0.000849163548242682	0.000234462524687182	0.000624926466748385	0.000457551360231033	0.000568405940889089	0.00129989676003503	0.000393416555215827	0.000908861689300053	0.00134977282974236	0.00066760968797913	0.000359267783867647	0.000539891137432927	0.00058667385432839	0.000622942534341391	PC(11:0/18:2)+H	(11:0/18:2)	PC	C37 H71 O8 N1 P1	15.02	688.4912	4.769574785	0.35918466
17.63_772.5868m/z	772.5868	17.63	Accucore_C18_pos	10913253.39	0.078002372205707	0.266068873904298	0.210029413027076	0.0930409846592625	0.49705979555369	0.0254540769637574	0.0639932262968343	0.0718719561511787	0.359007215900722	0.0199144010538762	0.0203863989810466	0.0751221006426508	0.0291680119849919	0.209479274887646	0.0866016093930309	0.0748080427628105	0.0687050074649586	0.0758592715204439	0.251897391396921	0.0763054830170148	0.0849938984500758	0.0866972701419649	0.024865266081724	0.0503547089988153	0.070367515673578	0.0386010094541967	0.213642606930498	0.13640724214696	0.0829656192350985	0.213750011008653	0.0696966766822358	0.0772640892626481	0.113659742632691	0.112358446506596	0.11369580077749	PC(17:0/18:2)+H	(17:0/18:2)	PC	C43 H83 O8 N1 P1	17.61	772.5851	16.13996622	0.22810096
15.04_764.5248m/z	764.5248	15.04	Accucore_C18_pos	76504.28	0.000548544969099639	0.00186987018303881	0.00133556962948487	0.000849996135645935	0.00334748314315093	0.000601235805770413	0.00165004733674518	0.00183680113715369	0.00250995745748284	0.000277110217395547	0.000310535359795522	0.000469697009299098	0.000501098754855735	0.00137424317797212	0.000529744149410167	0.000478400966081675	0.000307054580666226	0.00159391396028233	0.00161639283010904	0.000294193505178779	0.000367823740018277	0.000765258701803075	5.71198735062408e-05	0.000225897508271177	0.000398797387288126	0.000142929684737758	0.00168495258996065	0.000540980723764227	0.000573058684272378	0.0016326095053439	0.000479461624954979	0.00184907039278105	0.000907841780683551	0.000920707732563107	0.000944097953847525	PC(22:6/13:0)+H	(22:6/13:0)	PC	C43 H75 O8 N1 P1	15.02	764.5225	4.559968551	0.520189588
15.63_690.5076m/z	690.5076	15.63	Accucore_C18_pos	138250.79	0.00092210772255208	0.00316513326582817	0.00223516322398015	0.0017196609748606	0.00678494711996121	0.000510999276403712	0.00135850441170584	0.00147876284164975	0.0041133161781325	0.000273175297440746	0.000309582346757623	0.000861338827291694	0.000398425658916509	0.00231673382010976	0.000980420001104685	0.000879632704981448	0.000570478657980502	0.00139464721329534	0.00315571409225423	0.000791009557009696	0.000877345303911113	0.00164940558934183	0.000337979702508928	0.000639348734321829	0.000707558331629655	0.000448023931954929	0.00345666085632796	0.000965455569406231	0.00101903787973571	0.00317053447970723	0.00103125478346133	0.00181216445368895	0.00140880975193218	0.00145746043192477	0.00145282206630251	PC(16:1/13:0)+H| PC(16:1/13:0)+H	(16:1/13:0)	PC	C37 H73 O8 N1 P1| C37 H73 O8 N1 P1	15.2874754498083| 15.7208379575414	690.50683347| 690.50683347	8.6006152061453| 10.4075017780728	0.462184426845888| 0.182627825113162
15.85_766.5407m/z	766.5407	15.85	Accucore_C18_pos	1047189.14	0.00780651912396101	0.0276399954777314	0.0201864399538129	0.00859082183818342	0.0510575867573564	0.0073386159237521	0.0166777353242036	0.0244240423277899	0.0387959118141389	0.00447048610130123	0.00456840867313019	0.00709272063006002	0.00696858269534738	0.0202623990892695	0.00746331580602628	0.00443929208704165	0.00542365483628045	0.0193804253610816	0.0229194573641664	0.00544240048825938	0.00540761239109187	0.0076423285816479	0.00116193160367411	0.0028610002302057	0.00603132363539795	0.00237592022490089	0.0236756746616141	0.00904350865564988	0.00752334555687224	0.0227952373737757	0.00609399816110229	0.0224839063611692	0.0119538371897536	0.012093930128354	0.0122700573025851	PC(15:0/20:5)+H	(15:0/20:5)	PC	C43 H77 O8 N1 P1	15.80	766.5381	19.52292143	0.184846623
15.27_736.5308m/z	736.5308	15.27	Accucore_C18_pos	269268.97	0.00304786942442221	0.00352181122140133	0.00302240881419043	0.000692614687183341	0.00473689678883408	0.00120032673663902	0.00252763031671666	0.00342531196099109	0.00659846119302737	0.000650662464942721	0.000633961899677889	0.00286964814287226	0.00103386142253849	0.00302357028870027	0.00199954077062388	0.000860813091741011	0.00226837824059135	0.00282821773099668	0.00184625545632508	0.00151543180257	0.00126725000035482	0.000612475846738078	0.000117841779291072	0.000484659593170366	0.00205588384495406	0.00034068756049287	0.00237327045348496	0.000322788759207835	0.00194618051083593	0.00214238397121945	0.000429823644356485	0.00324020685849207	0.00182517180231848	0.00183167122295008	0.00193493791521474	PC(12:0e/22:6)+H	(12:0e/22:6)	PC	C42 H75 O7 N1 P1	15.26	736.5276	8.594333555	0.494611884
15.35_728.5253m/z	728.5253	15.35	Accucore_C18_pos	750542.60	0.00286376799278871	0.0233745532099029	0.015410943582478	0.0070305481655329	0.0452412075123023	0.00334347110759315	0.00869537380139721	0.0115207094432776	0.0302417091952643	0.00238604604798313	0.00268421303648523	0.002540031437876	0.00509059507271118	0.0157809546274347	0.00427239049867432	0.00354962851106686	0.00381425983134082	0.01480151245223	0.0262124490063575	0.00303267967456763	0.00398006530794946	0.0065293460846886	0.00107513447832583	0.00280866574640467	0.00270511889196304	0.00241246892373551	0.0125918850626384	0.012693303598246	0.00473400930796709	0.0144416102949019	0.00603059853293347	0.0122858180302801	0.00893239366841946	0.00905947049006821	0.00917723554566621	PC(10:0/22:3)+H| PC(14:0/18:3)+H	(10:0/22:3)	PC	C40 H75 O8 N1 P1| C40 H75 O8 N1 P1	15.3227089392871| 15.7046244781795	728.52248347| 728.52248347	19.8829895933128| 16.4686351228954	0.585344813454395| 0.243617146787728
16.84_806.5711m/z	806.5711	16.84	Accucore_C18_pos	129090987.05	0.80044249795755	3.96151122667538	3.08804763113865	1.02301700967416	6.42299257888148	1.22200553667807	2.89006620093059	3.78073118973334	5.28109455443152	0.790758629466517	0.675241677574051	0.719652916792333	1.04304996735496	3.25720151997533	0.984004015481305	0.900264124812844	0.443622418621502	2.89408753229324	3.94151111855586	0.730303748334337	0.900913979369636	0.975847262883442	0.237527887595659	0.611103749567922	0.655223256460351	0.437607623694888	4.39369630149878	1.12799734823782	0.864209303791262	4.48866772298014	0.601976587090807	3.36313183761319	2.09906175506975	2.11694263944256	2.12836366137352	PC(18:1/20:5)+H| PC(16:0/22:6)+H	(18:1/20:5)	PC	C46 H81 O8 N1 P1| C46 H81 O8 N1 P1	16.4579068974461| 16.825189814392	806.56943347| 806.56943347	19.8829895933128| 19.8829895933128	0.197492574292122| 0.170222810842797
13.69_698.4780m/z	698.4780	13.69	Accucore_C18_pos	11388.25	6.7512440720458e-05	0.000451736993832309	0.000311771014863163	0.000259786642257205	0.000894234991528815	3.03308203052069e-06	5.95803932269168e-05	5.63319215438948e-05	0.000508585022159361	4.4756835971611e-09	4.28484605200564e-07	5.11267054221528e-05	6.52053909293566e-06	0.000305360686594267	8.23222303534712e-05	0.000108612090087297	3.99307310485859e-05	7.79673154464605e-05	0.0005055929885515	3.77494373894015e-05	6.20033374655367e-05	0.000210436952097482	2.74203051178235e-06	4.3163973585477e-05	4.73718386970173e-05	2.30677963978218e-05	0.000478600457183346	0.000172348365159931	0.0001165488810294	0.000484468601540144	0.000208299251342541	0.000100175996853506	0.000179056257568589	0.000177619678113613	0.000181159805658031	PC(10:0/20:4)+H	(10:0/20:4)	PC	C38 H69 O8 N1 P1	13.67	698.4755	3.402757462	1.214203787
14.70_726.5098m/z	726.5098	14.70	Accucore_C18_pos	426481.59	0.00216152632195343	0.00933715413207525	0.00659958689611868	0.00492161948703575	0.0160391726010721	0.0017379502307392	0.00426606709183552	0.00438333992259087	0.0105922589789262	0.000918311015025424	0.00113357075246861	0.002047177901946	0.00164181966558574	0.0064023294363909	0.00270728545341383	0.00172827461598761	0.00163722370258858	0.00520618860651804	0.00935135599161835	0.00154676808886014	0.00165512434180621	0.00438131436362885	0.000475948101944215	0.00136004347902556	0.00183175694037669	0.000858223447566826	0.00882029724336161	0.00355098412788416	0.00288600173120305	0.0087005960801602	0.00346325973092752	0.00625524994971384	0.00414132588085836	0.00430951063677427	0.00437899263493264	PC(12:0/20:4)+H| PC(12:0/20:4)+H	(12:0/20:4)	PC	C40 H73 O8 N1 P1| C40 H73 O8 N1 P1	14.6550949297678| 14.9908941330836	726.50683347| 726.50683347	13.0542806524781| 15.4202612244622	0.735347441079303| 0.390636774412637
16.83_848.6141m/z	848.6141	16.83	Accucore_C18_pos	1086151.88	0.0175447582860218	0.0131044382255022	0.0142779652374596	0.00273268803257745	0.0121021547294874	0.00579747443749498	0.0105999848707492	0.0170447891582858	0.0235145714628209	0.00413340850941756	0.00327675187903588	0.0155607836388781	0.0053219816956239	0.0159542374329761	0.00855571905719485	0.00437763894267298	0.0100177333973298	0.012176168427003	0.00693796993660167	0.00616714287654839	0.00623018874657798	0.00264020968634252	0.00156874800415601	0.00306391115191734	0.0124343487690209	0.00230276867235331	0.00868277393224697	0.00261807576863696	0.0075342379256195	0.00761361656990059	0.00246712531180009	0.0125059132142005	0.0091406261639728	0.00899690737680777	0.00921469667407371	PC(19:0/22:6)+H	(19:0/22:6)	PC	C49 H87 O8 N1 P1	16.82	848.6164	16.46863512	1.052185591
13.96_724.4931m/z	724.4931	13.96	Accucore_C18_pos	38767.66	0.000318976558821441	0.00258107048078318	0.00189319087469159	0.000954108811543668	0.0038508165080816	5.76199989863174e-05	0.000186881146794706	0.00018113418383243	0.00275147208113775	2.93794699584422e-05	3.5183275285603e-05	0.000196141881179569	5.72853675372823e-05	0.0016990063926104	0.000253503692241223	0.00031132069595987	0.000166480350924064	0.000216430201532377	0.00209276719587868	0.000200161281116636	0.000236108592083976	0.00076320785380952	2.63601628953578e-05	0.000229593503182756	0.000255068712979134	9.8074173009069e-05	0.00222612756156955	0.000743623550467971	0.000342667745453653	0.00241995727723413	0.000696807083671006	0.000325263082524707	0.00079898981461972	0.000800774856545583	0.000842955951046952	PC(10:0/22:5)+H	(10:0/22:5)	PC	C40 H71 O8 N1 P1	13.92	724.4912	7.496653502	1.031501007
16.47_806.5698m/z	806.5698	16.47	Accucore_C18_pos	40553691.37	0.33471902443002	1.05128727084023	0.796315275108105	0.325224057418641	1.92259925373541	0.183146258723372	0.395693601976358	0.509593526358396	1.37342182480428	0.112544140505581	0.122584342634405	0.301784851904535	0.180977278162883	0.788421878873007	0.288980015157746	0.194437704749679	0.192400865109869	0.443437169293811	0.949859295608378	0.198587175832657	0.204802329422145	0.296500276259299	0.0524382386225081	0.134495190393076	0.255575720822767	0.110793073918628	0.916442035841982	0.369347332959062	0.27752428921225	0.976288417459045	0.213461193018453	0.495131353462502	0.438908036490319	0.443542461346071	0.452234972518135	PC(16:0/22:6)+H| PC(18:1/20:5)+H| PC(16:0/22:6)+H	(16:0/22:6)	PC	C46 H81 O8 N1 P1| C46 H81 O8 N1 P1| C46 H81 O8 N1 P1	16.1627126387999| 16.4579068974461| 16.825189814392	806.56943347| 806.56943347| 806.56943347	24.8290069050821| 19.8829895933128| 19.8829895933128	0.557352986743072| 0.197492574292122| 0.170222810842797
17.80_794.6072m/z	794.6072	17.80	Accucore_C18_pos	2633976.90	0.0163011975115207	0.123216023548899	0.100356873048765	0.0159880199854363	0.171110286965299	0.00789622358059751	0.0189817194231078	0.027322742583042	0.177852578686503	0.00512878256650336	0.00507675323664103	0.015906011090821	0.0080629284779031	0.0949542733232698	0.0258511669185787	0.0198593502370624	0.0139609804051578	0.0211286004617582	0.0748857376113976	0.0218604356011581	0.0239088417079695	0.0147258394522757	0.00415624280839152	0.0112458577277923	0.0154327741003871	0.00649077619061939	0.0947119961628168	0.0229490315808635	0.0239232897885526	0.0986390419616437	0.0115493332789957	0.0215852182102798	0.0374830067540923	0.0374596814842758	0.0385391187534125	PC(18:1e/20:4)+H| PC(18:1e/20:4)+H| PC(18:1e/20:4)+H	(18:1e/20:4)	PC	C46 H85 O7 N1 P1| C46 H85 O7 N1 P1| C46 H85 O7 N1 P1	17.507| 17.786348006226| 18.179	794.60581847| 794.60581847| 794.60581847	18.1200928757632| 17.544223341788| 9.15511601683141	0.0622152435696072| 0.113810756430392| 0.364210084308616
18.01_786.6016m/z	786.6016	18.01	Accucore_C18_pos	112164382.35	1.07488003963639	2.39023508370094	2.00480116832265	0.899621671308219	3.81494433817956	0.198585968516869	0.487487600532024	0.533291868151833	2.93168395801794	0.151263234908728	0.149657473496992	1.01535846111119	0.210248691452083	2.03159689880326	0.979947615862848	0.843191595806843	0.813823760714413	0.537088962123083	2.31248836969401	0.885541295605305	0.971308942884079	0.824348215582127	0.204179006880946	0.531924861046411	0.908128612581942	0.395510122831387	1.9343868301441	1.23997910405997	0.938324810883301	1.99578872949949	0.645336588731454	0.560323418480448	1.10739174284462	1.09664114816945	1.10557575575183	PC(18:1/18:1)+H	(18:1/18:1)	PC	C44 H85 O8 N1 P1	18.01	786.6007	19.88298959	0.519147598
16.78_794.5703m/z	794.5703	16.78	Accucore_C18_pos	3546934.31	0.0213847135098895	0.0936058585567531	0.0712783398992041	0.0309716600144259	0.168324696297549	0.0298189858712486	0.0677737667191556	0.0877698658491059	0.127092947264282	0.0187422675972842	0.0198942118948485	0.0190199538206278	0.0301821816701238	0.0715513871440894	0.0221654678988136	0.0185527026863992	0.0149552523615139	0.0727189035995584	0.0864754937258308	0.0167719110797488	0.019021429476188	0.0283029426514507	0.00461320725159722	0.0129592256573613	0.0168352969915858	0.0100803496281979	0.0832755953354121	0.039172964672266	0.0219792227992408	0.0833695768339477	0.0222351645126688	0.0822436297286626	0.0467975528231915	0.0470649294534114	0.0475736220744712	PC(17:1/20:4)+H	(17:1/20:4)	PC	C45 H81 O8 N1 P1	16.75	794.5694	19.88298959	0.188876295
3.90_572.3367m/z	572.3367	3.90	Accucore_C18_pos	22497.23	0.000336196192120108	0.000160016655760816	0.000159151876225265	6.9416658750191e-05	0.00012867178350753	0.00032722898260084	0.000420403480622197	0.000485536899912543	0.000194342494507712	0.000304173521092458	0.000244314270662801	0.000241822538724163	0.00033339780667621	0.000152732322825634	0.000118358065827646	4.53129741682114e-05	0.000192745945605824	0.000429714202157917	6.88080676844567e-05	0.00014961769836885	0.000170189997793818	5.12143983634517e-05	3.41955377535532e-05	4.39685056555722e-05	0.000271085100339388	5.09802336683514e-05	6.37797960464585e-05	8.27242600344866e-05	0.000199863530197808	7.69536888598511e-05	5.06933788905936e-05	0.000294998051314396	0.00027820636677532	0.000254042860518184	0.000239876108663426	PC(10:0/11:4)+H	(10:0/11:4)	PC	C29 H51 O8 N1 P1	3.81	572.3347	3.832558085	8.216914604
16.89_884.6122m/z	884.6122	16.89	Accucore_C18_pos	595935.71	0.00334121573317947	0.0046752482238791	0.00381642177666731	0.00518593590973958	0.0097731670214078	0.00588882112624241	0.0133273404630509	0.0151234055030835	0.00483712438474429	0.00310991077256456	0.00316403226039267	0.00262910803630756	0.00467578686271257	0.00359582410000148	0.00314904545082666	0.00645914944933362	0.00226030660189132	0.0113264696186099	0.00596361052974755	0.00311469023027116	0.00466857530795012	0.00434316625294605	0.00106559560709373	0.00300292946961778	0.00222867287382108	0.00224652972727476	0.00489889693443978	0.00666811286364544	0.00358770625376438	0.00571856008216078	0.00482157836501975	0.013029058791191	0.00576313088943651	0.00567290672746598	0.00595759947807117	PC(22:3/22:6)+H	(22:3/22:6)	PC	C52 H87 O8 N1 P1	16.85	884.6164	9.639926182	0.54500402
6.71_566.3842m/z	566.3842	6.71	Accucore_C18_pos	2936.87	2.52138700671545e-05	0.000113231586729533	7.16434242012707e-05	2.04454931980733e-05	9.43232566929325e-05	1.79728573152633e-05	2.75431546084511e-05	3.78327989706627e-05	0.00012409444414905	4.72827096662024e-06	7.4588120689801e-06	1.34986342639671e-05	9.67803096793265e-06	0.000101000628921689	3.12226641318495e-05	2.51420501908295e-05	1.45002914328941e-05	1.71818699491696e-05	7.37489610514463e-05	3.47917209326917e-05	4.74327421724611e-05	2.06049225461754e-05	6.44544367251278e-06	1.6592771087395e-05	1.28375764801335e-05	1.44616122194058e-05	0.000102921130520651	1.96965283906532e-05	3.67367232937953e-05	0.000133211964345976	8.78126160126296e-06	2.87380824870953e-05	7.19247369825105e-05	8.41349738680216e-05	9.05125311827767e-05	PC(4:0/16:0)+H	(4:0/16:0)	PC	C28 H57 O8 N1 P1	6.63	566.3816	3.876877382	6.773697691
15.93_814.5764m/z	814.5764	15.93	Accucore_C18_pos	112273.56	0.000481034553179789	0.00339393674015615	0.00184119956672212	0.000741267573658223	0.00561003801415806	0.000420420462824144	0.000912681336208754	0.00145466529780009	0.00442151483420587	0.000285367925820754	0.000286857247244134	0.00040347882542906	0.000446062060891494	0.00184427555301603	0.000801180991279076	0.000647708940498081	0.000937841608650027	0.00105532863655727	0.00251762318815228	0.000854212717452316	0.00112107011902625	0.000803919449548278	0.000129388572928224	0.000350134590646944	0.000456476023978562	0.000378666026036617	0.00163499157907354	0.00278041130633356	0.000897869235639927	0.00175396530497373	0.000739534327251988	0.0011308169992604	0.00111004690230515	0.00118038117658066	0.00116581601235263	PC(18:3e/22:6)+H	(18:3e/22:6)	PC	C48 H81 O7 N1 P1	15.91	814.5745	11.3922566	0.649351096
16.24_882.5977m/z	882.5977	16.24	Accucore_C18_pos	4049548.13	0.0256312747752757	0.065822923743701	0.0504224769894179	0.0346275054375161	0.168860757328702	0.039542424598551	0.0910607315353224	0.108164732824745	0.0893653271813961	0.0189129277228742	0.021573378011096	0.0207746447787132	0.0290655025692365	0.0507398374835743	0.0228549574668588	0.0336700562968251	0.0148794928191364	0.0787421999994927	0.0771768137689862	0.0203947543904898	0.027387335283936	0.0318958869319577	0.00733180035959861	0.0188102109792072	0.0167316437456661	0.0126738217654546	0.0721996503725024	0.0316269693563072	0.0239648669696966	0.0825409045608168	0.0240947747426567	0.0988464673694077	0.0459815899200188	0.0459007530892269	0.046295134810955	PC(22:4/22:6)+H| PC(22:4/22:6)+H	(22:4/22:6)	PC	C52 H85 O8 N1 P1| C52 H85 O8 N1 P1	16.2218523162776| 16.5482969603877	882.60073347| 882.60073347	19.8829895933128| 19.8829895933128	0.715783535444137| 0.419571202110804
20.10_830.6646m/z	830.6646	20.10	Accucore_C18_pos	475456.95	0.00310333349160481	0.00461560856513375	0.00439596311651204	0.00336456714083085	0.00769802209713067	0.00239030173968	0.00471548210091379	0.00614276467921672	0.00721808565499261	0.00181684961493371	0.00169526798499117	0.00309005654070868	0.00248570248036669	0.00400413346186262	0.00336165068540317	0.0131530376490499	0.00289249801158986	0.00542551763118506	0.00389957891004856	0.00296523561302017	0.00367760129540067	0.00262072243398869	0.000713123893594508	0.002608326169269	0.00268442117668252	0.00235881110145602	0.00348410647783601	0.00411068045676969	0.00486427270516326	0.0033400258336684	0.00294546554355533	0.00619861812653076	0.00366228795553329	0.0040223844575191	0.00409551935994026	PC(16:1/23:0)+H	(16:1/23:0)	PC	C47 H93 O8 N1 P1	20.10	830.6633	8.986153954	0.456034316
15.34_778.5402m/z	778.5402	15.34	Accucore_C18_pos	2907149.31	0.0243482257723731	0.073619581758158	0.0557196111498442	0.02330750255287	0.123750340500191	0.0165790954088428	0.0347730376562752	0.0438264813180629	0.0941561468204207	0.00944804838516508	0.0112023477646771	0.0234591022892345	0.0172605840255541	0.0556375180159418	0.0180332235765147	0.01198475607616	0.0172464813190861	0.0406926721322715	0.0640101239037305	0.0128245868766374	0.0129581035058143	0.0208737891827335	0.00354234919032783	0.0092817459980503	0.0207672052629232	0.00713372947734511	0.058038438707501	0.0308196149935903	0.0191377116262646	0.0609675112997986	0.0152280159953613	0.0450235561645734	0.0312447084547739	0.0314829966869484	0.0323658263408513	PC(16:1/20:5)+H| PC(16:1/20:5)+H	(16:1/20:5)	PC	C44 H77 O8 N1 P1| C44 H77 O8 N1 P1	15.3013516876936| 15.6901877703747	778.53813347| 778.53813347	19.8829895933128| 19.8829895933128	0.646965813454394| 0.256413813454395
17.85_834.6030m/z	834.6030	17.85	Accucore_C18_pos	61818286.01	0.514957256209657	1.34823064600533	1.08254886319907	0.273322945878668	1.90892389768743	0.196834486265398	0.466241069294927	0.637539665068937	1.74828808967552	0.136336836753533	0.116484010134983	0.485972371128778	0.164228966518059	1.0398465159929	0.52219426421418	0.40449367939341	0.329088155554628	0.495247438167	1.06821222265409	0.438884058603697	0.500774423874846	0.262861076211688	0.100743285587038	0.253585607865127	0.442277921426128	0.156314603847374	1.12913215281515	0.323729635055809	0.440491324625171	1.13299332488096	0.188144842428067	0.573837368016894	0.588160203704805	0.587320355557076	0.604613618788144	PC(18:0/22:6)+H| PC(18:0/22:6)+H	(18:0/22:6)	PC	C48 H85 O8 N1 P1| C48 H85 O8 N1 P1	17.4641179703237| 17.8344122428226	834.60073347| 834.60073347	28.8105695344638| 26.576863287707	0.111781313318198| 0.691109646651531
15.26_828.5547m/z	828.5547	15.26	Accucore_C18_pos	3342733.16	0.0203330894164466	0.0875558411481344	0.0579357855659996	0.0299481865912758	0.176680990608009	0.0224400609302757	0.0509925061072935	0.0664936919012393	0.113437992428224	0.0164432234242965	0.0166273574533	0.0186962322737114	0.0302793716671831	0.0585924860346685	0.01878447986017	0.0139615286581837	0.0183354037811039	0.0727394381167831	0.0951752890142953	0.0119565014924173	0.0163599898581385	0.0267394482445679	0.0035853800259099	0.00963628953227716	0.0166876851073076	0.0108389760987447	0.0543403402223769	0.0581162983572453	0.0202967622583058	0.0593078543720572	0.0231662995216659	0.0618275926030697	0.0400508803851194	0.0404817356252167	0.0425868015774874	PC(18:3/22:6)+H	(18:3/22:6)	PC	C48 H79 O8 N1 P1	15.23	828.5538	19.88298959	0.676952813
19.80_892.6799m/z	892.6799	19.80	Accucore_C18_pos	232011.57	0.00147431134436633	0.00165272724264895	0.00156014398558584	0.00198063774581505	0.00497389043305784	0.00186838131764517	0.00319895135095773	0.00477230656125665	0.00290224714334359	0.00111864513942993	0.00120127220789039	0.00160473662207321	0.00173846183967747	0.00154599031713048	0.00200854289658806	0.00773280804503026	0.000888315675608256	0.00349036661169506	0.00164063411557857	0.00104767191113265	0.00168257952025531	0.00140436409934434	0.000559295372606379	0.00192285344576364	0.00143586194563128	0.00136708785292559	0.0014572653973881	0.00247415363539251	0.00287637168170314	0.00138848969829647	0.00180364550784969	0.00417613511140539	0.00204569397315235	0.00216467293595781	0.00224581399853478	PC(24:1/20:4)+H| PC(24:1/20:4)+H	(24:1/20:4)	PC	C52 H95 O8 N1 P1| C52 H95 O8 N1 P1	19.7893368792377| 20.1019664919329	892.67898347| 892.67898347	16.4686351228954| 7.84525814046898	0.553988060553093| 0.406225833341039
19.72_816.6502m/z	816.6502	19.72	Accucore_C18_pos	17665215.07	0.150644458174961	0.187695324665873	0.17745221811381	0.102319746055938	0.434514791454574	0.0598650408399328	0.116398707094486	0.135980235589974	0.324659367949736	0.046502865256841	0.048591567526772	0.138264648698272	0.0547656798819123	0.16916727920454	0.172433050894239	0.154725789797555	0.120015642451899	0.121544612437061	0.177921222795789	0.159577788062576	0.133567960154909	0.100157185977419	0.0506048835404262	0.104814498403025	0.118523971267309	0.0645372419426714	0.17143677166349	0.105550453903203	0.124649208077424	0.158617213643381	0.0978890686258542	0.144640639555418	0.126790138115286	0.128480077683958	0.129918129723749	PC(20:0/18:1)+H| PC(16:0/22:1)+H	(20:0/18:1)	PC	C46 H91 O8 N1 P1| C46 H91 O8 N1 P1	19.7093836812361| 20.033	816.64768347| 816.64768347	16.4686351228954| 9.63992618206073	0.512787847489633| 0.375321021376247
17.51_818.6074m/z	818.6074	17.51	Accucore_C18_pos	1244793.31	0.0102781648789403	0.0616911674845792	0.0421791916297783	0.00740672173521576	0.0766789074831289	0.00110706767543853	0.00553274882405833	0.00694730707483347	0.0831428418736991	0.000989262655510762	0.000683688308883307	0.00949334486249124	0.00187119912747122	0.0431180211406923	0.0155437483267535	0.0133795935437931	0.00980899284992748	0.0055844194533311	0.0360029115223188	0.0163301869818528	0.0171042459095567	0.00661276646999556	0.00160642017645134	0.00665583219544236	0.00878726202638517	0.00332218493349609	0.0411052466629508	0.0124481245783524	0.0140751186069022	0.0424244070687571	0.00328291459959004	0.00518043239666933	0.0178696223233667	0.0175209429611588	0.0170096312791902	PC(18:1e/22:6)+H| PC(18:1e/22:6)+H	(18:1e/22:6)	PC	C48 H85 O7 N1 P1| C48 H85 O7 N1 P1	17.5009178594007| 17.927	818.60581847| 818.60581847	19.8829895933128| 16.5382020844081	0.111784768082041| 0.546027484955093
17.33_846.6009m/z	846.6009	17.33	Accucore_C18_pos	1013562.05	0.00812302129544745	0.0333126657526172	0.0249855084065464	0.00672559395659309	0.0657764329674769	0.00352230629804886	0.0100888226110131	0.0148286156522008	0.056382391855486	0.00208937651576043	0.0020400139947234	0.00725971024202775	0.00335105376783991	0.0256547851269291	0.008852292767592	0.0102562325774582	0.0045639569641327	0.0120089835500844	0.0311586258690139	0.00720601117945782	0.00896641540142625	0.0055910329205285	0.00136516846243116	0.00467253293426396	0.00570910625010183	0.00281799880834057	0.0386882085562723	0.00736761819785272	0.00834824080945406	0.0369325115899928	0.00350058631691478	0.0123876816554645	0.0135790746314551	0.0135249200609674	0.0142158168319612	PC(19:1/22:6)+H	(19:1/22:6)	PC	C49 H85 O8 N1 P1	17.38	846.6007	16.46863512	0.060885569
