Compound	m.z	Retention.time..min.	Mode	Intensity	M27_KV_E	M12_EX_E	M9_EX_E	Y8_KV_E	M21_DEV_E	AY10_KV_E	AO13_KV_E	AO10_KV_E	M7_EX_E	AY3_KV_E	AY1_KV_E	M29_KV_E	AY2_KV_E	M8_EX_E	M18_D6_E	O9_KV_E	MA_M2_E	AO8_KV_E	M24_DEV_E	M4_D6_E	M5_D6_E	Y9_KV_E	O13_KV_E	O11_KV_E	M28_KV_E	O8_KV_E	M10_DEV_E	Y6_KV_E	M19_D6_E	M13_DEV_E	Y7_KV_E	AO3_KV_E	QC1	QC2	QC3	LipidIon	FattyAcid	Class	IonFormula	RT_LS	mz_LS	mscore	tscore
16.95_706.5397m/z	706.5397	16.95	Accucore_C18_pos	31218549.99	8308384.50	122862857.00	108738799.10	51565403.43	242816406.70	23541371.86	69883479.05	95741197.69	188271945.40	17397549.48	15712098.52	8442500.60	23553065.79	112185068.00	27186513.74	29701787.25	5380608.94	83448916.75	139107532.60	16959230.30	20027909.97	51835756.46	9440808.20	20709988.30	10015008.38	11866913.90	167830581.60	35706073.81	22660281.99	157417943.00	32735312.73	115729472.00	87921990.83	83309557.88	84964345.81	PC(16:0/14:0)+H	(16:0/14:0)	PC	C38 H77 O8 N1 P1	16.93	706.5381	10.84750026	0.765332127
16.97_703.5769m/z	703.5769	16.97	Accucore_C18_pos	30273864.33	42681485.65	89824677.80	85304023.15	24981820.52	156302843.30	3356148.06	11343035.42	15948770.66	145716058.80	3446069.26	2932266.34	37651307.66	4408362.25	86634550.37	47003753.25	21306749.94	29008800.82	15127380.49	79038512.67	31538927.84	35329703.09	25035775.99	5751878.34	12532310.61	46902323.47	8606500.64	91138289.59	33082353.62	42260564.41	94424893.52	18014070.55	17473716.39	55300906.88	52186436.08	53138283.52	SM(d18:1/16:0)+H	(d18:1/16:0)	SM	C39 H80 O6 N2 P1	16.96	703.5749	16.66666667	0.545055579
23.14_848.7712m/z	848.7712	23.14	Accucore_C18_pos	28713629.49	34148890.69	26499622.70	37215752.83	65594925.85	82291684.17	2917873.05	3597150.47	11590128.64	56299326.33	3419274.08	3216666.74	28059568.21	3859286.96	33443270.42	79369470.69	498882279.10	18470037.83	13014557.70	21457718.77	11326793.69	56392948.25	23215838.30	28324875.98	49643749.58	44174035.17	47844364.16	29102383.00	43067877.47	108081501.50	27387465.98	46136117.28	20806575.23	62500718.92	59102985.14	61627820.70	TG(16:0/16:0/18:2)+NH4	(16:0/16:0/18:2)	TG	C53 H102 O6 N1	23.14	848.7702	42.87518413	0.214704628
23.88_850.7894m/z	850.7894	23.88	Accucore_C18_pos	25795640.97	26076503.85	22003994.54	29741402.95	44192014.34	57225924.77	2197854.34	3155536.33	10838409.01	43741773.29	3035914.77	2332791.68	21434303.78	3265613.54	26351102.40	58164185.80	264964998.30	12869016.87	11246535.24	18525182.43	12254594.84	40715897.97	15131737.60	14823661.20	27579511.90	30943463.04	33315979.10	27623848.10	31856153.12	72495134.29	25514778.09	29299783.72	17586529.31	40380584.50	38979120.30	40891579.67	TG(16:0/16:0/18:1)+NH4	(16:0/16:0/18:1)	TG	C53 H104 O6 N1	23.89	850.7858	57.16104747	0.447213089
21.82_994.7861m/z	994.7861	21.82	Accucore_C18_pos	24655932.87	32352497.53	23386632.33	32893644.07	31834699.72	70493823.59	1224477.30	1702583.72	8919766.49	46458605.00	915126.35	939312.67	29123153.64	1811418.49	30379767.77	65988915.44	325237214.90	17508555.80	9043957.32	22188135.38	14766025.97	44616075.80	13038878.29	19201707.77	33138469.10	42934036.17	25925233.41	26243485.78	20958003.19	78711297.67	26327990.32	22048893.79	15545403.13	44615131.25	42971416.41	44123770.99	TG(22:5/18:2/22:6)+NH4| TG(18:1/22:6/22:6)+NH4	(22:5/18:2/22:6)| (18:1/22:6/22:6)	TG| TG	C65 H104 O6 N1| C65 H104 O6 N1	21.5264651022424| 21.8215059585405	994.785815469999| 994.785815469999	10.2412499800708| 34.7837274606267	0.704617688901773| 0.399334910359686
21.85_968.7727m/z	968.7727	21.85	Accucore_C18_pos	24520560.20	38924335.52	24047925.11	37095122.45	32185511.53	78846073.92	1294057.26	2386234.34	11735742.03	51946690.29	1055615.05	1059859.80	32926374.38	1663450.49	33574252.30	77707395.67	402339786.20	15245088.87	11598064.32	22018744.74	15337575.09	45081973.11	12809897.82	20166382.41	34259727.21	51274313.36	24993195.28	32558759.80	13237103.63	84746661.96	33884358.95	19567483.84	23755417.00	52257866.95	49770629.25	51243053.66	TG(16:0/22:6/22:6)+NH4	(16:0/22:6/22:6)	TG	C63 H102 O6 N1	21.70	968.7702	37.04674963	0.195846469
23.83_876.8045m/z	876.8045	23.83	Accucore_C18_pos	24130487.36	27428539.24	23286384.38	32146671.39	53118399.28	64663579.92	1923548.85	2756458.13	10459237.47	50573576.33	3144286.14	2281573.22	22064662.99	2948930.50	27158535.61	64038600.45	378659602.70	16329067.27	12521391.73	17641725.98	10310288.82	44357982.67	16352224.47	18607777.22	33101084.31	35391016.76	38983446.03	24974590.34	43159449.09	85657386.14	23222348.09	36771007.91	18669868.46	48294622.11	46633975.62	48840651.60	TG(16:0/18:1/18:1)+NH4	(16:0/18:1/18:1)	TG	C55 H106 O6 N1	23.84	876.8015	54.04185293	0.153625491
18.89_810.6003m/z	810.6003	18.89	Accucore_C18_pos	22591005.49	37594404.23	64201124.59	60827551.60	12098349.48	85816386.46	2990899.03	8277194.49	15205965.68	88861976.81	3120544.88	2614833.00	36609869.94	3863298.48	59305948.73	34630349.00	16253935.01	26472568.62	12170416.61	42283170.13	25694632.42	25972221.61	13516968.51	4304890.93	10022490.94	42128243.29	6127930.66	49388882.96	19487378.55	26871354.94	48932185.45	9926131.64	15784521.26	37215737.36	35619620.56	36185565.82	PC(18:0/18:1)+Na| PC(18:0/20:4)+H	(18:0/18:1)| (18:0/20:4)	PC| PC	C44 H86 O8 N1 P1 Na1| C46 H85 O8 N1 P1	18.8762466382532| 18.8818583736942	810.59832847| 810.60073347	42.6159450090044| 9.25200200629935	0.306436154064515| 1.23288279910407
22.18_868.7423m/z	868.7423	22.18	Accucore_C18_pos	22488844.73	27738353.51	16779527.89	23373934.27	47043187.17	72626450.08	788719.03	1441880.32	8139153.75	40576216.53	815663.75	688386.48	23310479.11	1431528.82	23982339.53	69453962.05	401799721.90	13225207.52	9767335.89	16880698.97	7271076.23	38301624.17	17931833.30	19399025.23	35074451.55	39285484.36	28954447.03	21667210.35	34412027.83	91536636.34	20633840.71	42399626.70	18457767.89	49459426.96	47259753.37	49072658.21	TG(18:4/16:1/18:1)+NH4	(18:4/16:1/18:1)	TG	C55 H98 O6 N1	21.96	868.7389	45.19467132	0.202479469
21.96_868.7392m/z	868.7392	21.96	Accucore_C18_pos	21194221.33	24311718.81	16798659.16	21793590.18	50599673.67	57772828.12	1603706.36	1407957.92	7069444.08	36727038.83	1183881.31	1267139.90	22842009.82	2204481.13	22833633.36	55774716.69	318771163.50	13906915.15	8022870.71	15212909.58	8223777.59	41315108.56	20594852.48	19175772.32	35926967.13	30893406.71	30518260.97	20467473.59	37758877.47	88689564.17	16585247.63	48900779.04	13375431.95	43222163.56	42177070.42	42483987.91	TG(18:4/16:1/18:1)+NH4	(18:4/16:1/18:1)	TG	C55 H98 O6 N1	21.96	868.7389	45.19467132	0.202479469
16.85_854.5678m/z	854.5678	16.85	Accucore_C18_pos	21119360.89	19912661.19	37198089.68	35039808.77	21307586.45	34851801.56	10868360.35	20365821.96	23268077.16	35036943.50	9982066.41	8537772.76	18687110.05	12663509.90	34561200.85	23648384.46	19570026.42	13420816.28	21896620.07	34772272.89	18638553.55	21377506.57	22616479.79	7706521.28	15373187.65	20626913.95	10988723.23	33288429.19	25717732.17	20931135.33	31680849.81	14050884.06	23193704.35	29823232.17	28805474.68	28254198.84	PC(18:1/22:6)+Na| PC(20:4/22:6)+H	(18:1/22:6)| (20:4/22:6)	PC| PC	C48 H82 O8 N1 P1 Na1| C50 H81 O8 N1 P1	16.8496106136069| 16.8266153815361	854.56702847| 854.56943347	32.7169675820048| 13.3630140935173	0.197538202110803| 0.349872494214794
19.84_624.6303m/z	624.6303	19.84	Accucore_C18_pos	20797154.04	22540145.90	19617614.42	22126953.09	22983930.14	20493889.27	3767322.63	3859115.15	19624045.28	23041171.16	28590296.16	20841879.71	18862789.81	21262800.92	20752428.37	32923446.51	10027173.25	10574460.00	21913777.15	29331158.41	17748927.20	11133015.26	21681360.30	11857073.36	9472440.98	22310127.41	7995470.80	20383921.06	20506889.92	22869427.08	22162905.98	24445289.62	24766542.68	22321633.40	20273613.74	20955619.35	Cer(d22:0/18:0)+H	(d22:0/18:0)	Cer	C40 H82 O3 N1	19.85	624.6289	6.380554671	0.714424146
23.17_822.7574m/z	822.7574	23.17	Accucore_C18_pos	20789580.40	24579786.98	17451845.74	24688865.80	44067595.67	49573700.01	2485336.10	2819239.41	8600094.75	32406263.70	2443966.87	2437584.55	20215816.28	2987397.05	21363344.52	49981802.58	287924379.90	10617385.02	9011167.23	14322772.95	7875451.73	36872315.19	15997546.52	17014393.29	31990133.48	28121434.41	30140180.39	22026991.03	22412911.81	67787015.86	20079920.24	30190035.21	14912068.50	38872542.50	36572115.60	38151702.08	TG(16:0/16:0/16:1)+NH4	(16:0/16:0/16:1)	TG	C51 H100 O6 N1	23.17	822.7545	56.82538417	0.498841335
18.11_836.6179m/z	836.6179	18.11	Accucore_C18_pos	20483094.61	22130254.10	47271552.16	42721048.52	12904575.50	80644028.32	6229399.48	15125183.33	29948580.77	63999586.78	6092882.19	5210329.07	20851766.05	7681092.60	41072606.07	25636999.25	17852191.37	15495300.48	21698013.81	38779012.92	18983742.29	20114423.16	13040122.99	4405315.71	11916110.91	25147363.54	7284314.15	43163912.33	17652912.83	22189782.76	43185147.19	11432730.20	25812479.74	32677939.57	30429197.92	31355452.95	PC(20:1/20:4)+H| PC(18:0/22:5)+H| PC(20:1/20:4)+H	(20:1/20:4)| (18:0/22:5)| (20:1/20:4)	PC| PC| PC	C48 H87 O8 N1 P1| C48 H87 O8 N1 P1| C48 H87 O8 N1 P1	17.8226451066196| 18.0945781986434| 18.4457894203402	836.61638347| 836.61638347| 836.61638347	19.8829895933128| 19.8829895933128| 19.2261037010697	0.257060303054794| 0.187215664967196| 0.522536532444291
22.08_970.7881m/z	970.7881	22.08	Accucore_C18_pos	20090931.46	30629835.26	20996626.81	31671800.14	24507579.36	69186034.88	761260.09	1836535.94	8387220.36	46221748.53	851986.09	785678.86	25353341.73	1127619.30	30300009.82	67059789.06	316760245.70	11791030.42	8885078.25	19185236.11	11171347.99	31427306.66	9715492.80	15494533.38	26943693.27	43270911.86	17723092.10	26402641.74	9618032.30	70220667.58	30201674.30	14043160.62	16684749.46	42710175.48	41280957.77	42288064.84	TG(16:0/22:5/22:6)+NH4	(16:0/22:5/22:6)	TG	C63 H104 O6 N1	22.09	970.7858	28.00888203	0.3707357
17.54_746.5727m/z	746.5727	17.54	Accucore_C18_pos	19679410.43	13249369.29	68436927.03	55276368.43	21466030.14	139974379.60	6838566.59	19582519.73	33791347.75	108417261.30	6591610.00	5833309.15	13072857.78	9734907.25	55823612.91	20857435.03	16033677.77	11524829.10	29990235.09	65987130.00	16419444.80	19299783.41	21511537.84	5913495.62	11790857.23	16190697.97	8579826.77	63161120.17	33184337.69	19776301.12	61855018.13	17206649.62	32819494.69	40107599.79	37896117.16	38425054.29	PC(17:1/16:0)+H	(17:1/16:0)	PC	C41 H81 O8 N1 P1	17.52	746.5694	16.46863512	0.252163239
22.78_872.7714m/z	872.7714	22.78	Accucore_C18_pos	19679330.22	21686036.88	20321017.08	25789442.34	52361354.82	73203719.76	1648655.14	2030453.26	7954394.95	49292297.33	2067855.90	1762177.29	17561579.31	2786501.28	24125679.18	61464958.30	318720280.90	19037643.35	11663982.94	18792155.33	7893414.96	41288058.13	18451107.83	15998045.14	27849423.86	32529344.96	35581495.75	16147572.11	66642530.36	97134655.92	16211954.81	57129465.44	15032218.29	47193995.73	45958357.15	47226038.16	TG(16:0/18:1/18:3)+NH4	(16:0/18:1/18:3)	TG	C55 H102 O6 N1	22.77	872.7702	72.6183496	0.036144949
18.08_810.6016m/z	810.6016	18.08	Accucore_C18_pos	19085997.59	21026234.95	54809776.05	49157374.89	11151185.43	74215769.45	5714074.93	12493588.78	26153143.14	76355456.44	6370490.86	5243065.88	19634006.13	8433650.67	47044588.39	19503959.06	10684184.94	17421345.22	19719209.74	34176261.31	16258032.46	18038084.45	11213964.45	2866834.56	7347522.29	22370169.79	5730848.40	35592650.63	22028822.57	18668036.11	34898661.25	9886272.09	20487222.15	29927451.70	28087181.66	28899492.90	PC(18:0/20:4)+H| PC(18:0/20:4)+H	(18:0/20:4)| (18:0/20:4)	PC| PC	C46 H85 O8 N1 P1| C46 H85 O8 N1 P1	17.8210835614593| 18.0764776761232	810.60073347| 810.60073347	16.4686351228954| 14.7614578876868	0.122874451546182| 0.333584635164964
23.24_874.7881m/z	874.7881	23.24	Accucore_C18_pos	18222634.13	21745754.76	18259808.28	25048123.73	46082883.25	56946608.52	1727289.31	2180208.57	7932039.63	40279830.06	2443698.00	1975476.23	17334602.87	2518489.01	22076044.48	55148004.83	334345079.60	14376179.41	9672717.58	14511421.04	7675268.23	37497981.55	15811125.14	18185459.98	30996171.10	29944151.81	32836788.35	17121445.05	39743118.35	77055805.54	16850306.83	36247159.40	14070586.32	43168141.62	40639777.39	42780836.44	TG(18:0/16:0/18:3)+NH4	(18:0/16:0/18:3)	TG	C55 H104 O6 N1	23.24	874.7858	51.42642296	0.324828954
19.72_816.6502m/z	816.6502	19.72	Accucore_C18_pos	17665215.07	18599912.70	26342138.40	26402136.95	12798042.29	66201515.56	6014763.98	11801789.81	20621388.48	49961217.91	6441871.02	6020581.11	17086425.48	7310781.78	24962000.79	25803492.21	18961287.06	14933784.24	16302395.34	24361437.64	20147682.94	17171994.44	13365699.82	7142923.48	13607753.83	19261011.55	8282427.09	25784893.28	14386543.91	18158435.69	23938879.41	13171545.51	20560121.20	22786100.06	21924005.47	22407774.66	PC(20:0/18:1)+H| PC(16:0/22:1)+H	(20:0/18:1)| (16:0/22:1)	PC| PC	C46 H91 O8 N1 P1| C46 H91 O8 N1 P1	19.7093836812361| 20.033	816.64768347| 816.64768347	16.4686351228954| 9.63992618206073	0.512787847489633| 0.375321021376247
18.84_814.6338m/z	814.6338	18.84	Accucore_C18_pos	17616409.28	18894875.58	48111796.63	46242088.71	14176719.81	79209014.81	6174642.67	12027330.04	24282941.85	77622357.13	6179352.39	5653362.70	17029833.90	8263196.77	44422217.58	22369603.08	15465832.37	15287784.53	18202984.66	34157923.97	16860688.13	18382454.82	14123498.25	4942968.18	12089883.03	19987187.38	9226717.87	36116097.03	16038350.35	19808077.02	40359343.24	11533037.66	20939791.27	28978770.53	27721448.43	28889064.60	PC(20:0/18:2)+H| PC(20:0/18:2)+H	(20:0/18:2)| (20:0/18:2)	PC| PC	C46 H89 O8 N1 P1| C46 H89 O8 N1 P1	18.828837082683| 19.101333598939	814.63203347| 814.63203347	13.0542806524781| 16.4686351228954	0.0674759342170527| 0.213076511207013
18.88_832.6096m/z	832.6096	18.88	Accucore_C18_neg	16378896.38	23918134.51	37974856.58	35827651.06	9964966.20	53261569.98	2737486.67	6387371.46	10238575.11	55876510.64	2752946.80	2270731.72	23610410.87	3234098.53	34381355.45	24375743.50	14291465.95	19479584.28	9235722.98	26541178.08	18466326.80	20170748.19	10127211.44	3847633.20	8633081.65	28119980.35	5407973.16	29321167.53	14023203.32	18616031.93	27723330.26	8267280.18	10418649.19	23237730.45	22514889.95	22996003.27	PS(16:0/23:0)-H	(16:0/23:0)	PS	C45 H87 O10 N1 P1	18.87	832.6073	3.297622695	1.730371675
19.76_787.6717m/z	787.6717	19.76	Accucore_C18_pos	16196447.44	22444368.52	27845969.90	27020061.31	11740135.12	65066091.10	1580966.14	4160669.99	5888423.99	50105082.38	1617864.96	1402638.14	20281965.90	1703215.43	25540517.18	29796035.72	14161048.15	16421619.75	5524715.37	24989058.19	22325585.29	18444738.64	12505310.92	6157869.86	10136337.99	23906258.50	5811596.22	28616784.94	15971275.13	20112847.37	28833860.11	14754656.21	7158940.36	20231364.43	19653759.16	20104506.39	SM(d18:1/22:0)+H	(d18:1/22:0)	SM	C45 H92 O6 N2 P1	19.76	787.6688	20	0.941454332
16.43_802.5376m/z	802.5376	16.43	Accucore_C18_pos	15953173.68	13077069.88	51967156.95	43548711.80	16096929.44	69697389.76	15609740.15	32276752.75	62158366.77	64256079.57	13838809.89	12547407.73	11712525.55	21994570.98	42045588.31	16281791.83	7027372.78	8112726.09	45290513.29	44856166.17	8183719.36	8463977.59	15809417.92	3419965.62	5891368.08	13044331.70	5345422.77	49281136.57	22550687.96	14424333.80	49186909.12	11340293.87	54747195.50	37618748.70	35523918.40	34775458.71	PC(25:1/11:4)+Na| PC(16:0/20:5)+Na| PC(18:4/20:4)+H| PC(18:4/20:4)+H	(25:1/11:4)| (16:0/20:5)| (18:4/20:4)| (18:4/20:4)	PC| PC| PC| PC	C44 H78 O8 N1 P1 Na1| C44 H78 O8 N1 P1 Na1| C46 H77 O8 N1 P1| C46 H77 O8 N1 P1	16.0493352260443| 16.4226381995176| 16.0602267966824| 16.4048876929516	802.53572847| 802.53572847| 802.53813347| 802.53813347	21.4630051500217| 32.6783657830706| 13.2750711183631| 4.42627033951555	0.344312060945549| 0.146588593988642| 0.228659467710599| 0.911499102054672
17.51_746.5135m/z	746.5135	17.51	Accucore_C18_neg	15881225.57	13474832.59	41395087.08	37339193.37	11206974.78	83507008.69	12471856.70	31945321.37	61735225.00	62182378.27	11691871.92	9178745.84	14095048.72	14514338.61	36912770.49	22103305.82	11430433.93	10751992.95	46682442.09	44155578.99	15819463.82	15942987.31	11332044.24	3501461.18	7486203.64	17272161.20	4944319.66	49116533.33	11979361.65	16024903.40	49739974.72	8530541.47	53922292.83	33550565.17	32865951.78	33473914.31	PE(18:2e/20:5)-H| PE(16:1e/22:6)-H	(18:2e/20:5)| (16:1e/22:6)	PE| PE	C43 H73 O7 N1 P1| C43 H73 O7 N1 P1	17.1827264746108| 17.505515570302	746.51301553| 746.51301553	15.5924226832595| 42.9549880450626	0.580183393438527| 0.874377393438528
22.76_948.8033m/z	948.8033	22.76	Accucore_C18_pos	15641165.33	20454549.64	14284786.71	19726716.40	26056668.75	49079317.46	573660.71	1130924.13	6000251.17	33221309.96	658177.74	599815.90	16170263.35	1091975.34	19350687.84	49176317.69	250504028.70	11767417.49	7490475.48	13164718.99	8043244.87	29120630.79	9200340.59	12669198.13	21319425.32	28717752.39	19704023.37	14505696.68	17964840.78	59970077.16	15112067.30	17811767.43	12069064.55	32535622.84	31761015.94	32861734.54	TG(18:1/18:2/22:5)+NH4| TG(18:1/18:1/22:6)+NH4	(18:1/18:2/22:5)| (18:1/18:1/22:6)	TG| TG	C61 H106 O6 N1| C61 H106 O6 N1	22.4774731962103| 22.7697913665661	948.801465469999| 948.801465469999	33.8739855295828| 58.8217776450793	0.553871974534116| 0.268243974534115
17.24_834.5300m/z	834.5300	17.24	Accucore_C18_neg	14751290.43	7569042.51	47965670.39	47245744.43	8788974.41	107106268.10	4488635.39	10609677.58	21812177.48	114144945.80	6028278.29	3229088.34	12424012.03	6638046.14	53010598.07	24624265.75	10709235.50	10117995.11	15884378.71	46946969.69	13725196.08	16821612.69	12430414.61	3605498.93	7748290.96	17967172.91	5143016.91	39596456.23	15777384.78	19970800.41	43907733.58	8148234.03	20476228.98	28707504.14	27779339.55	28367542.07	PS(18:0/22:6)-H	(18:0/22:6)	PS	C46 H77 O10 N1 P1	17.24	834.5291	45.17201339	0.113934118
17.85_856.5847m/z	856.5847	17.85	Accucore_C18_pos	13661632.56	14712551.00	36096612.45	32301834.41	7519054.36	38456652.32	4940468.66	12273715.24	23353387.32	39357400.35	4595324.08	3475078.23	13528466.73	5698140.47	31043702.11	17782802.23	9806322.03	9221616.10	16385713.39	28968687.97	12746750.52	13794798.39	8089052.01	2703712.27	6785154.51	16061681.90	3964622.29	32080283.90	9657316.68	14043269.78	30616077.76	5176450.76	18764600.11	22874651.91	21765974.45	21597591.50	PC(18:0/22:6)+Na| PC(18:0/22:6)+Na| PC(20:3/22:6)+H| PC(20:3/22:6)+H	(18:0/22:6)| (18:0/22:6)| (20:3/22:6)| (20:3/22:6)	PC| PC| PC| PC	C48 H84 O8 N1 P1 Na1| C48 H84 O8 N1 P1 Na1| C50 H83 O8 N1 P1| C50 H83 O8 N1 P1	17.8344122428226| 18.142661020474| 17.8195835486355| 18.154	856.58267847| 856.58267847| 856.58508347| 856.58508347	19.790983673489| 8.11834114272682| 7.61045578665304| 4.39119867518073	0.384032646651531| 0.85271364665153| 0.876244914615873| 1.45528435482601
15.76_675.5453m/z	675.5453	15.76	Accucore_C18_pos	13625447.22	18456862.17	38033638.46	33023414.19	9936759.57	66552147.64	4677330.19	9614833.77	19774699.19	61613357.40	4308503.68	3803660.40	17642484.19	5318638.51	32596304.01	17810362.29	10350017.53	12489850.05	14048969.64	28061903.05	12414847.06	13201924.79	10027115.28	3581564.22	7555759.28	20261223.96	5562732.74	35376986.58	9121399.28	16724774.62	38826121.02	7596423.79	17278314.33	22635553.29	21597118.84	22480048.66	SM(d14:0/18:1)+H	(d14:0/18:1)	SM	C37 H76 O6 N2 P1	15.74	675.5436	10	0.993320705
22.06_996.8035m/z	996.8035	22.06	Accucore_C18_pos	13506827.68	18455657.45	13186304.70	19184143.09	14863403.92	46403451.11	379077.96	878195.34	4087748.68	28451089.14	435807.17	406049.74	15455852.51	578400.39	18400127.58	40730850.59	193635633.30	8302312.11	4396659.54	13827350.66	7154062.36	20328340.69	6191805.77	10807385.16	17481207.69	26750221.41	11082166.76	16588023.99	5663396.12	43108144.65	18285285.47	7357361.50	7733854.02	26520020.64	25488893.37	26361461.04	TG(18:1/22:5/22:6)+NH4| TG(18:0/22:6/22:6)+NH4	(18:1/22:5/22:6)| (18:0/22:6/22:6)	TG| TG	C65 H106 O6 N1| C65 H106 O6 N1	22.0634153539573| 22.4982926866626	996.801465469999| 996.801465469999	34.1376419650815| 22.319057133272	0.58067717996583| 0.137877846632498
17.51_792.5914m/z	792.5914	17.51	Accucore_C18_pos	13427659.86	10667243.25	80435291.91	67529861.36	8627956.13	111539541.70	6516529.33	15594067.61	34470036.73	117316617.40	5924790.70	4388650.18	10498674.99	7744187.39	70595036.77	18967306.95	11292247.53	8091084.35	22136005.12	51524607.40	13702699.57	15871036.78	8506927.29	3109360.23	6722752.02	13152620.15	4042832.06	66966789.42	11528749.31	16307704.04	72915593.60	5656614.56	22954315.77	34687527.07	32840883.90	33225339.46	PC(16:0e/22:6)+H	(16:0e/22:6)	PC	C46 H83 O7 N1 P1	17.51	792.5902	16.46863512	0.351144034
17.02_762.5084m/z	762.5084	17.02	Accucore_C18_neg	12109226.40	3937386.60	47653017.29	41993727.85	17653310.61	98960637.17	10543765.48	23208895.41	40251223.66	71276843.94	10001451.35	8392495.62	3924468.55	12188745.99	42939145.77	8434596.08	11703306.30	2575195.93	30143544.26	57688924.26	6311235.57	7426784.64	17081261.64	4135392.56	8878697.47	4648543.04	6220845.25	65501657.59	14433553.43	6862281.11	66858839.41	12029706.81	38908950.49	32826280.07	31170775.97	32471072.30	PE(18:1/20:5)-H| PE(16:0/22:6)-H	(18:1/20:5)| (16:0/22:6)	PE| PE	C43 H73 O8 N1 P1| C43 H73 O8 N1 P1	16.6646983115698| 17.0167834876042	762.50793053| 762.50793053	24.4462980798849| 52.9420106631673	0.0900871182980544| 0.406810726771861
22.13_844.7408m/z	844.7408	22.13	Accucore_C18_pos	11631586.66	13679411.11	11242763.93	14584309.21	31123144.19	44198572.59	394427.53	587569.89	3306874.01	27788328.21	437269.96	375075.19	11668987.98	721886.76	14045757.64	37207448.66	200635047.40	9862646.93	4437876.62	10421427.39	4330725.40	24162441.07	11594185.34	9602215.91	17740806.85	20500463.37	19260411.85	9818157.48	27278409.16	59368733.11	9113758.91	30927470.51	7124599.17	27721058.23	26710284.04	27543379.09	TG(16:0/16:1/18:3)+NH4| TG(18:4/16:0/16:0)+NH4	(16:0/16:1/18:3)| (18:4/16:0/16:0)	TG| TG	C53 H98 O6 N1| C53 H98 O6 N1	22.1361262416662| 22.4096720388969	844.73886547| 844.73886547	54.3945046216351| 60.5518386604322	0.078305910359686| 0.206900464751939
17.98_790.5407m/z	790.5407	17.98	Accucore_C18_neg	11579901.81	12265213.76	36969082.05	34568502.01	10064414.28	52081618.24	3679464.15	8521577.75	12076968.19	53568551.64	4112451.64	3136969.05	12647337.19	4451888.07	34191513.07	15192451.86	10499965.69	9785637.04	10900536.48	30256976.27	11349663.10	12490187.06	10559793.04	3640252.23	7535768.63	14914927.73	4734418.65	31692791.18	11690294.09	11469509.53	31726926.31	7659066.01	13157025.29	21170897.01	20471023.93	20983485.08	PE(18:0/22:6)-H	(18:0/22:6)	PE	C45 H77 O8 N1 P1	17.98	790.5392	39.68379542	0.435670221
22.48_908.7704m/z	908.7704	22.48	Accucore_C18_pos	11099242.45	13329282.04	10575492.69	14035956.19	21410907.39	34932514.78	695718.21	933373.82	4429809.72	22618006.65	620702.21	654958.26	11183072.30	1134435.32	13744103.04	31526470.33	169975327.60	8221760.88	5271230.43	9758731.76	5435978.83	21725638.33	8209384.47	9898061.03	16940315.26	18291903.22	15043984.67	11015412.60	17854374.35	42325722.32	10652622.36	18015906.57	8356744.10	23329686.18	22472640.08	23113196.58	TG(16:0/17:1/22:6)+NH4	(16:0/17:1/22:6)	TG	C58 H102 O6 N1	22.48	908.7702	41.23412946	0.107909945
