Class	M27_KV_E	M12_EX_E	M9_EX_E	Y8_KV_E	M21_DEV_E	AY10_KV_E	AO13_KV_E	AO10_KV_E	M7_EX_E	AY3_KV_E	AY1_KV_E	M29_KV_E	AY2_KV_E	M8_EX_E	M18_D6_E	O9_KV_E	MA_M2_E	AO8_KV_E	M24_DEV_E	M4_D6_E	M5_D6_E	Y9_KV_E	O13_KV_E	O11_KV_E	M28_KV_E	O8_KV_E	M10_DEV_E	Y6_KV_E	M19_D6_E	M13_DEV_E	Y7_KV_E	AO3_KV_E
MG_LongChainFA	531.275768197908	165.511049866439	226.649178841692	571.440332343048	112.48057490277	752.168653712352	350.736485147541	313.859614605471	145.808521770598	1453.72723994934	977.394917096099	635.457178847045	907.076613291677	283.763834026507	611.250716948116	437.836826175399	486.604246677187	377.213927516693	218.558683523788	437.556835065208	430.002828992397	530.832047725188	1828.40627358941	786.881036086569	631.680548078445	867.511036218817	209.967619502748	361.367258689873	620.289519167468	193.64182067366	534.159300017294	329.946699334938
MG_MUFA	27.9213561469821	9.64629400452548	13.129376240207	29.0892578097193	6.50792739662337	40.382767274854	20.2869042203988	16.7483056705459	8.04820975473151	79.9279305393336	55.5072112850512	36.0987047462151	47.366606886434	16.1707945322835	31.5481817748062	27.8475221164213	30.8201450471305	20.4224084028422	11.3726130187072	25.5064978621441	23.638091660825	27.9051337736484	111.656385463094	45.7255942627857	38.3034503139878	58.8103720103196	11.6710198076549	19.5621841592561	29.3873782552416	9.93761913039168	29.5782860712148	18.446852303396
MG_PUFA	186.618947000376	59.6070266463532	77.3582535766567	194.988534289217	40.1475303171617	237.545838099817	118.13193056501	111.008824178876	53.7474721265329	519.857237934912	350.110081550139	226.343302836337	321.479441191483	98.863964099577	210.359799726766	148.022950760035	162.560531777084	137.454375165685	78.001247814809	142.61961854698	138.653048060978	179.973248649171	547.877655281792	235.455779727701	235.963071970781	274.976279756201	78.9254309571857	125.561810817349	204.793778538229	67.6986796869528	176.565975045754	107.538385029279
MG_PUFA_2	186.618947000376	59.6070266463532	77.3582535766567	194.988534289217	40.1475303171617	237.545838099817	118.13193056501	111.008824178876	53.7474721265329	519.857237934912	350.110081550139	226.343302836337	321.479441191483	98.863964099577	210.359799726766	148.022950760035	162.560531777084	137.454375165685	78.001247814809	142.61961854698	138.653048060978	179.973248649171	547.877655281792	235.455779727701	235.963071970781	274.976279756201	78.9254309571857	125.561810817349	204.793778538229	67.6986796869528	176.565975045754	107.538385029279
MG_SFA	316.73546505055	96.2577292155608	136.161549024828	347.362540244112	65.8251171889852	474.240048337681	212.317650362133	186.102484756049	84.0128398893335	853.942071475093	571.777624260909	373.015171264493	538.23056521376	168.729075394646	369.342735446544	261.966353298943	293.223569852972	219.337143948166	129.184822690272	269.430718656084	267.711689270594	322.953665302369	1168.87223284453	505.699662096082	357.414025793677	533.724384452296	119.371168737908	216.243263713268	386.108362373998	116.005521856316	328.015038900325	203.961462002263
TG_LongChainFA	13.7636912009415	3.36858188192204	4.42507391878336	19.2011300712042	4.72027501407714	2.48900110793217	1.2032368986324	2.49923400728323	3.86302226666326	2.87506553484038	2.52740414783352	13.9137110752675	2.48449409799388	4.58565973932066	22.1793907645495	144.645393078016	10.6695192615076	3.49858732759023	3.36787324774128	6.57272876362361	19.9256265041299	7.16238150565086	33.1887215470167	25.5374133732256	15.6190802064336	31.3996714950458	3.73132967570399	9.94156738496155	35.1018394308051	3.3902268925136	18.5549999869015	3.8593703951789
TG_MUFA	6.7430044920826	1.62302447675189	2.14110073013792	9.22272805954373	2.31609630107423	1.00244795771442	0.508521484895754	1.19372013286916	1.88865352311869	1.05052275664404	0.956673564965217	6.89082331733219	1.03040644334834	2.25911682128354	10.9177708284088	73.3413665403232	5.27353096829675	1.68177719850875	1.62013836958713	3.13205202758253	9.89629581403845	3.37151719329732	16.5570283831618	12.867078263854	7.72140495277667	15.406443819038	1.79654164515282	4.83917799317338	17.2374805076873	1.63349356344389	8.86190231902989	1.87264201612543
TG_MediumChainFA	0.0192344753920333	0.00650711999920932	0.00665469773681438	0.0210755052405743	0.00161968536596266	0.0394648994592436	0.0126438071851358	0.00828869728363227	0.00341888341740597	0.059242297077722	0.0591467552517532	0.0187238075271412	0.0309860575809798	0.00679033343456097	0.0129350883076375	0.0102619558209013	0.036092832425082	0.012874995790617	0.00653227997920682	0.031811967400464	0.019283108701105	0.016730945755271	0.0692754871075685	0.0217278076835861	0.017491831832513	0.0440069853294114	0.00470365316020936	0.0097971842870462	0.0171511416495108	0.00713250058863526	0.0224588618115998	0.0100385247078151
TG_PUFA	6.98495564900675	1.65093155769755	2.22146571423854	8.12728804463884	2.45130575370203	0.719158013481839	0.421237610014491	1.10490265814434	1.95563541490806	0.683255638635509	0.650633112310016	7.38820012021526	0.765598915946691	2.34434983645318	11.1239711153195	70.8996862397009	5.12519535694107	1.50694103160153	1.72819886068718	3.27852597986583	9.45884176618023	3.09148378902875	15.6365053951476	12.1349763332696	8.22060534885187	13.4513580770982	1.89387729975888	3.92649161734307	16.9448268086443	1.77030825839841	7.71653620329097	1.76937238111476
TG_PUFA_2	0.312198418966205	0.0819951329554397	0.109444908968136	0.519678492195986	0.110197900434569	0.0744791447859779	0.0333518938088314	0.0590984684782469	0.0947953662098693	0.0847476712846701	0.0795173082972739	0.309000195356248	0.0683737137123466	0.108540146432055	0.518668188182055	3.76372264814059	0.263239970848231	0.0834910160096222	0.0753143586134721	0.140536624903082	0.50419476560393	0.183241715644835	0.885156598453157	0.678020747528228	0.350446979389812	0.883226612872639	0.0861472770753981	0.270885609627977	0.844748117851601	0.0779334118843944	0.47282034424992	0.0867993970050174
TG_PUFA_3	0.916142009600091	0.249740548881249	0.319930732205223	1.53524637196864	0.380180892602467	0.147842300579404	0.065743473485992	0.159769694025889	0.304139966362547	0.15264571893745	0.137371170720547	0.979185734746094	0.15437553610916	0.325273045880057	1.61412728116647	10.9381623897504	0.826234584589926	0.2373975140369	0.252225980507054	0.397400991346505	1.48744962212492	0.560780912603284	2.33659902666703	1.84066485709844	1.09613513879492	2.41005092772004	0.246355477951163	0.933072440786504	2.8918302223972	0.214881563577379	1.69644763689875	0.251272627737105
TG_PUFA_4	0.44389335840456	0.104303953404098	0.133422264983984	0.703365179306266	0.183084990504199	0.031611442304815	0.0199068912427608	0.0605758300703991	0.133322204247582	0.0286906097904592	0.0261951549692796	0.475505999914322	0.0383588029922858	0.147555624993487	0.772616703328302	5.22152216656752	0.339419885645999	0.0891038940625203	0.11289304294475	0.159899832206431	0.626009036942415	0.273567799626801	1.07433967453738	0.857132818011725	0.542198840835653	0.956668110104222	0.117590387590179	0.347575078201401	1.33128288337809	0.101347739114514	0.777745939006402	0.11310707204815
TG_PUFA_5	1.85535015835484	0.397933283013385	0.546001550088364	1.90636671530961	0.590781981871242	0.174807734117591	0.11225889185718	0.290134735534783	0.470558477059915	0.169197400730845	0.161367906012603	1.92423047196343	0.186977515051673	0.596597510329639	2.92973519528477	17.7274101441328	1.27873976763734	0.391065660450834	0.417148836146042	0.890096925285453	2.32949876223534	0.73597637681297	3.9505889220683	3.04559986932563	2.20883868842051	3.18778391859361	0.479981672155665	0.88083971014244	4.10397153470846	0.461542755100123	1.77570207649085	0.461922562915604
TG_PUFA_6	3.45737170368105	0.816958639443375	1.11266625799283	3.46263128585834	1.18705998828955	0.29041739169405	0.189976459619726	0.535323930035026	0.952819401028144	0.247974237892085	0.246181572310312	3.70027771823517	0.317513348081226	1.16638350881794	5.28882374735788	33.2488688911095	2.41756114821957	0.705882947041658	0.870616642475865	1.69059160612436	4.51168957927362	1.33791698434086	7.38982117342173	5.71355804130557	4.02298570141099	6.01362850780774	0.963802484986476	1.49411877858475	7.77299405030893	0.914602788722003	2.99382020664504	0.856270721408888
TG_SFA	5.06375068192057	1.25528884072724	1.64184330812136	6.89885876184868	1.62352146140708	1.2399991780391	0.563980054002624	0.976046924557059	1.36751260966522	1.58150479431811	1.35324185249219	4.97748652923315	1.19122526822212	1.65485028816712	7.83962745260878	48.2725645558121	3.82645083611156	1.33921380480351	1.24038906355345	2.64064157258318	7.03912876605001	2.65677598767419	11.7460812120988	8.81642213253216	5.56827905928309	11.2299572025658	1.40347539712152	3.3919833406151	12.109311323642	1.28543951591258	6.43018719839731	1.44867993774038
TG_VeryLongChainFA	5.00878514667642	1.15415587325542	1.57268113597765	5.02666928958647	1.66902881674023	0.433139141843936	0.277858443095331	0.7671470110037	1.3453603976113	0.380975357679549	0.37399762668215	5.32407508398597	0.471750471942293	1.66586687314861	7.68904354347993	47.857962301999	3.51956506741674	1.01646971153295	1.21432076610728	2.44667884900747	6.44935673343772	1.94066451859413	10.6816179562839	8.25933554874656	5.87371732264553	8.64408061832682	1.35786101316902	2.20628838188295	11.172628067519	1.29188194465265	4.43116687200502	1.22128541509385
PI_EtherLinked	0.0223919614103955	0.0310870844035952	0.0320601563373206	0.0439072982934187	0.0363587258036188	0.0522567113605022	0.0466693321170704	0.0407932366495235	0.0277478413343992	0.0597160751265197	0.0620320977405181	0.0221637206053683	0.0634446274099291	0.0324980764959942	0.0322037196706017	0.0357997234920903	0.0321646324730488	0.0499258321772237	0.0477183515664244	0.0314598577122902	0.0326426013120043	0.0401068655428675	0.0555178319776863	0.0459482403267533	0.0238498527824967	0.0509593872297852	0.0373822397608215	0.0523799971193073	0.0309397810652443	0.0395471533361524	0.0509908850254635	0.038790515203599
PI_LongChainFA	2.01985177411103	1.62657781105142	1.70472740964737	1.47862808294835	1.62430815280398	2.24531557128619	2.16956736663472	2.2926380136597	1.61490807444061	2.37537685903885	1.97582713072955	2.20303018454375	2.11011403740913	1.73260637899897	1.87517489394261	1.59330916418411	2.23710200749848	2.04189104927383	1.7189732308022	1.9088791402457	1.80847978285301	1.45970248545347	1.83412369849652	1.68894871248846	2.2090663840348	1.52232232029102	1.74037269671885	1.32100043393187	1.85348702796866	1.80875450009944	1.48663023439119	1.98991154522986
PI_MUFA	0.0275704688451373	0.0561961810556985	0.0601898596625835	0.0527264438657279	0.0657277989924264	0.0841562316964248	0.0805345610910448	0.0814910338082668	0.0679768116778904	0.0846953085033434	0.0891030798297261	0.0317068958053456	0.0897065239895257	0.063897584251735	0.0435290686653132	0.0470396196666218	0.025537835429468	0.0813275111241351	0.0701711367396416	0.0339405597755095	0.0334866964507649	0.0572459367218422	0.0548721606975412	0.0597012006222638	0.0357272866212983	0.0523861496299625	0.0595361392418292	0.0427285605434237	0.04105964008702	0.0670206240516664	0.0478084197531417	0.0869243812120362
PI_PUFA	1.18148423662578	1.08364870260302	1.13893795758419	1.07610124157104	1.13460700489758	1.78425967903016	1.77523477083741	1.86214547810183	1.09415320002621	1.83574195287728	1.58625602377411	1.29736409379712	1.66363056205739	1.16282680325683	1.15255724666673	1.09414688053091	1.2552499719208	1.66496697047874	1.21935078771581	1.14486649694578	1.08954980542026	1.05549290034059	1.27958963130214	1.1873732945224	1.307360518511	1.05640375735012	1.22046674365681	0.916029604926766	1.11731751501664	1.26062014875047	1.05734556041699	1.64536978996621
PI_PUFA_2	0.000385046587250184	0.0019227308383274	0.00174366587755843	0.003532898516678	0.00251827763843883	0.0071005772233143	0.00693080429493457	0.00597078794207813	0.00228849600351497	0.00576340493372124	0.00575719656216001	0.000433961233387062	0.00550356313371873	0.00199404979633523	0.000293701121024905	0.00160023525888653	0.00023531508672193	0.00601399737749218	0.00270260282372622	0.000285181946885821	0.000232918458360937	0.00346367763849676	0.00136184952097326	0.00212942750983966	0.000512287912313362	0.00201959380767468	0.00261443344211045	0.00311784179347405	0.000256721120137794	0.00255879194903979	0.00300855791680336	0.00617590667284636
PI_PUFA_3	3.51288066899205e-05	0.00105524784658737	0.000868961890916632	0.00193927084205274	0.00143265135058428	0.00258883454239069	0.00312359154173763	0.00313030274623784	0.000917751819309887	0.00270612085188801	0.00306105453804078	2.48552621724232e-05	0.00418441035857307	0.000906625929202216	3.67372170683723e-05	0.000415848236888617	1.64479452036356e-05	0.00431325521536381	0.00192978855137727	2.88371920875738e-05	6.17784403104342e-07	0.00179154227826346	1.46515229960846e-05	0.00048166745765914	4.9514649827741e-05	0.00105166036940548	0.000858225338282411	0.00335363075566199	1.00915355821984e-05	0.000991944304907635	0.00235416909580375	0.00342453177736839
PI_PUFA_4	0.748987728224328	0.454437513413721	0.474196816538589	0.309891511920251	0.387803018204133	0.43505373993451	0.363831251367461	0.402503664412395	0.427965265036653	0.499169799367624	0.356500593591373	0.80800001438567	0.406561846105335	0.475639117917126	0.609649423643896	0.397109442535397	0.896229629657255	0.340993310460919	0.388899698175982	0.664256347945332	0.626678804255262	0.307904143862335	0.437983803991291	0.387335215129845	0.800687527020493	0.360931673866398	0.411982884027418	0.340015973940687	0.621879004699744	0.429258493867578	0.33788545558964	0.311020435027422
PI_PUFA_5	0.196000642038792	0.149773663893157	0.160407109766151	0.204855367486559	0.163082946186157	0.189180130414113	0.170504939084144	0.17153765687621	0.138803070929069	0.185235998046723	0.174932808403101	0.218124325713768	0.176422718297566	0.160551458482771	0.221778218509484	0.235088720051059	0.170505126934473	0.157028748011688	0.179656477408858	0.204604739494005	0.184916322176702	0.202379341469615	0.261713021311606	0.251673093560522	0.220838191070192	0.203125278679076	0.185207479044067	0.149255398334157	0.209689827176604	0.195462812885142	0.204625848764631	0.155531546450984
PI_PUFA_6	0.236075690968721	0.476459546611229	0.501721403510979	0.555882192805502	0.579770111518269	1.15033639691583	1.23084418454913	1.27900306612491	0.52417861623766	1.14286662967732	1.04600437067943	0.270780937202125	1.0709580241622	0.5237355511314	0.320799166175254	0.459932634448676	0.188263452297145	1.15661765941327	0.646162220755865	0.275691390367466	0.277721142745536	0.539954195091876	0.57851630495527	0.545753890864538	0.285272997858178	0.489275550627567	0.619803721804934	0.420286760102786	0.285481870484572	0.6323481057438	0.509471529050116	1.16921737003759
PI_SFA	1.15538615096696	1.03243940933711	1.08705444475761	0.988358197081459	1.07478394300892	1.62124259995058	1.63091258165704	1.72758897324426	1.04497519160036	1.68422364159196	1.42242195298653	1.27112751416309	1.50464154479961	1.10941736162852	1.11632184510365	1.03932217393859	1.2207125275136	1.52559529826884	1.14557149466473	1.10994654982245	1.05380174594537	0.972798622405725	1.2064202627859	1.11634733460798	1.27907759516114	0.981574949527009	1.15778304286982	0.834751291640795	1.08316078735092	1.19488290058951	0.97317712880792	1.51100194985345
PI_VeryLongChainFA	0.366981043737242	0.576793566348007	0.613515008694345	0.682465097863301	0.687169319898558	1.29659965075148	1.36378387906785	1.41938070814418	0.619944970198247	1.28900011906025	1.18398602360133	0.419332039827177	1.21130922084733	0.636033446634114	0.469436986163678	0.6229992334441	0.296562959838439	1.27992456277511	0.763838539884401	0.411334324010328	0.40100106627539	0.665941839557553	0.762276188266749	0.720421357590941	0.436948869041131	0.619001923445858	0.734795468810425	0.524889020298423	0.418990695551161	0.753316326628352	0.642691759612329	1.29217509100545
PS_EtherLinked	0.661184777309043	0.239861852095595	0.246251205976652	0.270063570286086	0.171024284899644	0.704584362205492	0.634557850723024	0.46878809672297	0.185396343254594	0.57513315781802	0.664411539955891	0.440717010302188	0.497649110181885	0.224935063399195	0.375583527748981	0.33468639554295	0.438960680919824	0.523006722316108	0.225928736447011	0.491376436357643	0.378149609565003	0.213444960481422	0.37517705863849	0.326711316077214	0.376066732203032	0.28171020075437	0.313987218369846	0.151094330685358	0.329945112111111	0.282555597311723	0.252999670058299	0.449617275788281
PS_LongChainFA	32.878868065878	13.878198901551	13.8511695177724	17.1605835570449	12.0668792806789	17.4713191948158	16.2410901380052	11.3340392131959	11.8693565902827	15.1343329534619	17.7831750350404	22.1501137580758	12.9662410836526	12.8935927489129	18.8390862497018	19.1292040795397	21.3258994072256	13.3683223275032	13.0657752612846	21.1693466757762	18.9323215425176	13.679050984045	21.2991246554922	18.3469875717417	19.2862684632927	16.9040219613749	16.0730667904964	10.9911558936757	17.7808778534472	14.7172485059925	15.6493366324552	12.0649948563638
PS_MUFA	1.69948276856812	0.941856838441366	0.963054381816884	1.01982582908528	0.872854012023231	0.849495099078652	0.805085422653585	0.72061823488713	0.833135489647141	0.735968759241234	0.820576280707526	1.24640519028181	0.700989840669199	0.906723029131012	1.06977390092546	1.13536007224908	1.31355408547195	0.773127325785948	0.89704921269999	1.20137054020319	1.11057428428325	0.85030778067459	1.21339243391481	1.17999291282864	1.18681625206974	1.0870261317151	0.931180536857952	0.768847852317188	1.03261421502687	0.911297152812041	0.945956250982672	0.678843946149554
PS_MediumChainFA	0.0286802550651236	0.0079843705638811	0.00634977790566591	0.0120917975012476	0.00641759641242453	0.0163674826687308	0.0126997565270005	0.00710067098573617	0.0057945028910191	0.00686833511649352	0.0122852774587423	0.0131696848305023	0.00948917208484673	0.00665333094810159	0.010762856522607	0.0143480626110101	0.0144357655408885	0.0108144220482191	0.0086836555036668	0.0158573266800528	0.0150476630277771	0.00964056646834293	0.0120148933719453	0.0111272741318079	0.00960443250942983	0.0104816330002083	0.0106191486021904	0.00632846453838048	0.013189882757526	0.0100998930511256	0.00928887599650011	0.00740436258253425
PS_PUFA	7.52008871733729	5.15024929544736	5.29474925844086	5.77157393988911	4.77386735572148	7.24606997416249	6.67522202168403	4.97650012862254	4.74509628400892	6.48583318967691	7.09025889591563	6.08920013157261	5.57900275015207	5.15132682567582	5.97969534103717	6.49483766362338	6.0610498784651	5.43983846614366	5.19084620394499	6.6476558308192	6.00472804661289	5.11722398175255	7.73298126573548	6.69025731386487	5.7012480942153	5.97793853078333	5.88084020880996	3.96677362896661	5.68282434154113	5.67459924383332	5.42485497385748	5.17653167120908
PS_PUFA_2	0.646318204908738	0.307675116063714	0.32753274480182	0.503096162773675	0.18862046343626	0.603573477345819	0.491528010509546	0.291202374265695	0.20830466522772	0.518028017800157	0.646346917576694	0.462699824794154	0.425041205596356	0.305962984270852	0.347516302983646	0.498573674551902	0.450871518078501	0.357732972643466	0.285960713918576	0.450347870578976	0.383744219231015	0.406313219028458	0.687692985302975	0.549186886915164	0.397976288583912	0.497724497491157	0.359131495191901	0.28177562259312	0.3300147544934	0.325502922743562	0.477272107437906	0.332389719722349
PS_PUFA_3	1.06468288509538	0.530909739917115	0.566268893404483	0.749244679366268	0.377868240664558	1.05559184422543	0.967423210356061	0.646157976385714	0.389605216238049	0.944294138069027	1.06434795389177	0.863529015517417	0.801829356070489	0.541410814274031	0.77767462279213	0.828299693459767	0.87816623863918	0.763271088992985	0.551219821127079	0.933762607718234	0.794943945876104	0.663865738276789	1.0579914589051	0.883748421324829	0.796310004629762	0.79178383915874	0.648571277748838	0.491707071021286	0.738042257791941	0.608166036544041	0.745844869576958	0.698590063102955
PS_PUFA_4	0.162200320100071	0.117515397087966	0.117516587743563	0.118650530585729	0.0882852415189171	0.112733657857635	0.101092519149745	0.0850851576220017	0.0974483240867983	0.111183306487672	0.11253296591211	0.13256382528164	0.103450903670398	0.113299802511126	0.127286579401179	0.144481524100174	0.14382042694558	0.0930010434711896	0.106491045840871	0.163072237905762	0.145511507414554	0.110275810086664	0.138567843804601	0.143634954564602	0.125053604416102	0.129844707074815	0.121470693675911	0.110338853187732	0.126508283060895	0.114665656120489	0.12604214920686	0.0793341483252868
PS_PUFA_5	0.767289740448751	0.484434469927916	0.502348198551971	0.539621535156057	0.483841354971806	0.669307495311669	0.640955528174894	0.527334696144304	0.449488966671439	0.598881033485318	0.624191208139546	0.687703237396615	0.546018729623492	0.485466809058961	0.678949522569611	0.577734494752698	0.661757234247923	0.547177686186201	0.46958949186627	0.656385834667535	0.557868069225068	0.507855116381723	0.619428189843707	0.614252284448324	0.691658195440281	0.52260756753906	0.538852355157782	0.427774106592615	0.636128186126633	0.525897875516866	0.548995733837226	0.538960217941454
PS_PUFA_6	4.87959756678435	3.70971457245065	3.78108283393902	3.86096103200739	3.63525205512993	4.80486349942194	4.47422275349378	3.42671992420482	3.60024911178491	4.31344669383473	4.6428398503955	3.94270422858279	3.70266255519133	3.70518641556085	4.04826831329061	4.44574827675884	3.92643446055392	3.67865567484981	3.7775851311922	4.44408727994868	4.12266030486615	3.42891409797891	5.22930078787909	4.49943476661195	3.69025000114525	4.03597791951956	4.21281438703552	2.65517797557186	3.85213086006826	4.10036675290836	3.52670011379853	3.52725752211704
PS_SFA	34.2356950774857	13.3016256311293	13.221522018044	16.0564635333411	11.4314808649301	15.8148234195514	14.7684770208434	10.220926045131	11.3770422848276	13.6103812261248	16.1859299868288	22.5655954233568	11.6347366236324	12.1964418078791	18.5629579465014	18.4907324308422	21.813738205499	12.1552360712077	12.0999775169258	20.9850405928509	18.7030618582756	12.6437987587318	20.0570949957771	17.3103818171039	19.4659667822904	15.845065212834	15.1515004550855	10.2321078403711	17.3846364055834	13.7559937168713	14.5534410186808	10.9574424137814
PS_VeryLongChainFA	10.6300364880431	5.54818659474637	5.6641381657622	5.6925452867792	5.04084643209354	6.52124304129577	6.08127403509981	4.68203146597208	5.12890512467497	5.78104377393981	6.36857831804894	7.78918113561429	5.0189052882734	5.39496472205147	6.80772263388984	7.00674330026931	7.8974297224695	5.08108347164096	5.14453926172868	7.69428920559297	6.90602117093929	4.93666509782382	7.71310278092572	6.84988542716789	7.10271478047851	6.01508544150389	5.929698912891	3.97993805956714	6.34605058638242	5.65943711920168	5.27839998784821	4.8185980662344
LIPID_CLASS_Cer	6.1598484447253	1.40137959126679	1.91886836196901	5.97333891244529	0.861021824169241	2.94466471916391	1.23509046284998	2.47989517381362	1.01277965834675	17.6017293960633	13.8898298585792	6.03517724846026	8.89078916479565	1.84545686352027	7.25294275816149	3.94199444391059	4.59874706500895	3.48465578228381	2.52505434049312	6.45938140928023	3.80225977009285	5.68645220106253	16.0342960032122	5.45999327556312	6.12137656552501	6.04148820178707	1.64525065642656	3.48737494708363	5.99802514023995	1.67843111386029	7.69028221639003	3.05641101735202
LIPID_CLASS_ChE	0.00537991479835933	0.00620526247434229	0.00846743052351766	0.0093595964401281	0.00321027496720348	0.00327546124858303	0.000784235640424816	0.00176108727263564	0.0156222129916193	0.00133271138699013	0.00304557738471125	0.00193621974940883	0.00202556952454001	0.00789985245074559	0.0039474673518277	0.100766572269253	0.000907563520766005	0.00375391577555123	0.00674759363440056	0.00693689102010184	0.00729512127889138	0.00303859455597571	0.00560332704289477	0.0137567045715727	0.00679509876267778	0.00419191969360321	0.00707078315053997	0.00218121420696626	0.0122881679731757	0.0062469615906919	0.00550554427616716	0.005793582209901
LIPID_CLASS_DG	17.5786982779994	5.76814858218587	7.04045126732369	19.1475726562718	2.95246186177523	27.5451116170041	11.9657204643198	9.69531551763577	3.98656395683253	60.3249411056252	48.1055492985259	17.216841306027	30.757907516169	6.71104157347307	22.5457272936133	22.9410955606558	21.9629221177148	13.7079360666195	9.44280370503773	33.111033530758	18.3791550323743	21.8226282228537	85.4513424709388	29.6584073794334	19.9386212244842	39.7879557857173	6.9571070372293	13.0986750648303	20.507875573387	6.71600420621845	24.6845611669963	12.038707050795
LIPID_CLASS_Hex1Cer	0.394498672843619	0.264780027517242	0.284390399848947	0.52801290612139	0.242397924730766	0.843335853657895	0.386294165758212	0.283649458311084	0.217817165916967	1.29142201512141	1.09265900990388	0.514804551529042	0.779906547119719	0.281390724185343	0.526082551156763	0.666066797562941	0.667034618340246	0.340621015955386	0.34688950600486	0.650146613801597	0.598101937354212	0.611655109843735	2.43230156484521	0.994875315491506	0.604602581919227	1.21387231201659	0.3107941594804	0.41063338188188	0.532758125162067	0.285196102935408	0.674791859499928	0.290893213170281
LIPID_CLASS_LPC	0.108237653588405	0.0411227263524186	0.0525968129981035	0.0781194084989772	0.050122253550615	0.119429212627807	0.0675133038803137	0.0721703446369524	0.0483429450555747	0.130617225026005	0.109524653812866	0.122685954498551	0.0911052688087498	0.0537305513835932	0.135059604249009	0.112642357026221	0.125480455261869	0.065380524989358	0.0539016030749592	0.129408625391491	0.120469092040988	0.0676756482465475	0.275598173337203	0.17749934786068	0.12575147984919	0.223938221686341	0.0510120685111378	0.0707075346659617	0.141632013017557	0.0522877983355175	0.0853594960323037	0.0671039086553758
LIPID_CLASS_LPE	0.135048770379311	0.060059644607393	0.0631042054335467	0.0879832966120955	0.0627358671501428	0.180942920402479	0.113617007341463	0.120304718323652	0.0584805809013528	0.140600620937534	0.156685875098627	0.138839740861302	0.158045754324156	0.0766932680329273	0.271044562323569	0.143667530638387	0.142300496662651	0.152921165715309	0.0995093644993979	0.138370772995961	0.153746879905402	0.124107131827853	0.225174128003472	0.174699318977841	0.14548607719812	0.162939041789394	0.0945683392189341	0.0922609632717437	0.15050453071901	0.0874965529315967	0.103307890355894	0.123526138497888
LIPID_CLASS_MG	531.275768197908	165.511049866439	226.649178841692	571.440332343048	112.48057490277	752.168653712352	350.736485147541	313.859614605471	145.808521770598	1453.72723994934	977.394917096099	635.457178847045	907.076613291677	283.763834026507	611.250716948116	437.836826175399	486.604246677187	377.213927516693	218.558683523788	437.556835065208	430.002828992397	530.832047725188	1828.40627358941	786.881036086569	631.680548078445	867.511036218817	209.967619502748	361.367258689873	620.289519167468	193.64182067366	534.159300017294	329.946699334938
LIPID_CLASS_PC	12.5736824347901	11.4288063859201	12.1744853896855	12.3825588713631	11.9222257565405	14.3310619161455	13.7552190438088	12.5831010910962	11.1533969208325	14.2417600419494	12.5344407107498	13.3334708269051	12.2575057622268	12.1492836805155	13.3977417513865	13.4086778189584	11.9391955226335	12.2681869943421	13.1126866781548	13.1033018257245	12.8315188734833	11.866447046697	14.5572566113022	13.5002636656363	13.2280306427783	12.1175972830257	13.2144583623829	9.99607201455337	13.378569149766	13.3409257627459	11.4345988034275	12.7649066429822
LIPID_CLASS_PE	4.44530192557489	5.53990922318537	5.77303521448181	5.54946427760475	5.92054850790961	6.71927323857559	6.84147545096678	6.34896410556067	5.39576725305666	6.75978034402096	6.17396083169202	4.99294864903385	6.03571322263034	5.86061205024137	4.96149047045485	5.41658908998847	4.38016399702181	6.13526998926682	6.36779761078642	5.0329333828295	4.62195349271832	5.19944185417679	6.16307873973855	5.636170566418	4.89015019729611	5.01175772660647	6.70217934082327	4.00016548224548	4.65807278798575	6.84280433498746	5.13982560312774	6.36892512453937
LIPID_CLASS_PG	0.481912934259124	0.127819903431681	0.167565671424096	0.455574391296643	0.0737339681101704	0.798013246727774	0.303700165437585	0.210553940198	0.0919873608609114	1.09764031972975	1.0577255907794	0.506322718525237	0.689339966765264	0.15858549215365	0.459762663152524	0.425413151979145	0.54992598804257	0.279098510696454	0.13889691878034	0.434261658016449	0.375234489075757	0.423097566936275	1.79058815090557	0.656842109131463	0.45086936552793	0.829037717643576	0.146079643715983	0.276019910321792	0.474370104165331	0.150822888957557	0.568315131456412	0.271770341164196
LIPID_CLASS_PI	1.19341640892414	1.10168568869971	1.15912120917086	1.08054659040582	1.15573873635127	1.77095761101883	1.76667562285128	1.85600936090194	1.11742652231943	1.83218848904955	1.57990657716544	1.31118111218546	1.66071162912823	1.18431991281654	1.17230594005314	1.1081541988141	1.26683248366846	1.66090780602447	1.2414058853433	1.16010673212801	1.1047404245642	1.06282216250551	1.29819994338163	1.2046850350397	1.32300762653797	1.07066212186844	1.23758408276464	0.922944727115146	1.13623886175991	1.2810354133639	1.06466099700176	1.64104331811765
LIPID_CLASS_PS	21.7687924044931	9.71718493343064	9.76082873072011	11.4326103206627	8.55707165459245	12.0044648593902	11.167531964816	8.01158567507685	8.50202810892433	10.4611225312591	12.0820193152741	14.9762322892603	8.99731777200543	9.14760540095622	12.8287858700571	13.07514772121	14.618882447618	9.23011011059618	9.10949908925845	14.4397466040246	12.9266951882423	9.3126783241686	14.5121211648949	12.6040001365207	13.1992938381403	11.4647945179395	11.0066924259948	7.48871120889061	12.0700591612936	10.1933927591226	10.46851274815	8.44549864259034
