"LipidIon"	"FattyAcid"	"Class"	"nfur.PreD.Y.1"	"nfur.PreD.Y.2"	"nfur.PreD.Y.3"	"nfur.PreD.Y.4"	"nfur.NonD.2"	"nfur.NonD.3"	"nfur.NonD.4"	"nfur.D6d.1"	"nfur.D6d.2"	"nfur.D6d.3"	"nfur.D6d.4"	"nfur.D1m.1"	"nfur.D1m.2"	"nfur.D1m.3"	"nfur.D1m.4"	"Ast.PreD.Y.1"	"Ast.PreD.Y.2"	"Ast.PreD.Y.3"	"Ast.PreD.Y.4"	"nfur.Dexit.1"	"nfur.Dexit.2"	"nfur.Dexit.3"	"nfur.Dexit.4"
"LPC(18:1)+H"	"(18:1)"	"LPC"	0.0130814415214294	0.00889907111549028	0.0198939475298333	0.0144053622164756	0.00856761113629471	0.00834729615776741	0.0087093652041772	0.0196475658001787	0.0230769192234556	0.020472891692541	0.0229662160523687	0.0206125581516715	0.0228930649199627	0.020890967512494	0.0207240522616915	0.00801724790435938	0.006582811998426	0.00613570174564606	0.0048680123545444	0.00608564928207981	0.00672630533652823	0.00875639438445166	0.00698887448224087
"LPC(20:0)+H"	"(20:0)"	"LPC"	0.00523661219165779	0.00530708331346363	0.00413066472928253	0.00426978932031705	0.00484656815173672	0.00304564386256346	0.00349675980772506	0.0235563191567516	0.0181737296584736	0.0189172240492667	0.0255496571162789	0.0134935586608417	0.0173998705507673	0.0165633199118298	0.015836120813703	0.0110488539451404	0.00981455815819291	0.00544418584866476	0.00721191419160897	0.00423621145292093	0.00642446009579187	0.00429342574422502	0.0054594137207805
"LPC(22:0)+H"	"(22:0)"	"LPC"	0.00102224988515864	0.00111976237067175	0.000879313740371939	0.000998230169967943	0.00107884946103346	0.000547966017713567	0.000619867316233535	0.00408594230551853	0.00321949972825324	0.00348479260422133	0.00385857780678366	0.00212187854824429	0.00225374045619343	0.00235295217419098	0.00224725207696134	0.0014741161785684	0.00112281733630595	0.000743835571403719	0.000719717223481179	0.000526424656337706	0.00078659922785622	0.000725642529162666	0.000698848666226966
"PE(18:1e/22:6)-H"	"(18:1e/22:6)"	"PE"	0.0283129685747283	0.027965087381767	0.0273127069449027	0.0283926586301056	0.0421449709942986	0.0512817756254516	0.0486721222272216	0.0574447601013347	0.0606945037779076	0.0538997093129379	0.0483910143490776	0.0408273781464833	0.0477634568946614	0.0480995159188651	0.0513705495183084	0.0788672405588265	0.10492494260389	0.0785216236154831	0.079835391762625	0.0608652856928289	0.063700801260994	0.0720538272538587	0.0588362100239176
"PE(20:1/22:6)-H"	"(20:1/22:6)"	"PE"	0.0822115266865072	0.0813525166039892	0.0405109809896219	0.0649213199601828	0.064133865332018	0.0753801849713205	0.0802256510358808	0.0417999397157723	0.0478773213482479	0.0438803803972367	0.0395513551455328	0.0362078004153676	0.0380259875898853	0.0383394735369294	0.0367884037832423	0.116172446036318	0.106635371094862	0.12098080781151	0.106739553127984	0.0723314691513109	0.075467684133469	0.0659136020035604	0.0740630181739275
"PE(20:0/22:6)-H"	"(20:0/22:6)"	"PE"	0.0440700369004196	0.0472666058103135	0.0282563084158129	0.0362108266257395	0.0415061081847778	0.0373463266606158	0.0393977665770529	0.0612592554110616	0.061142037336433	0.0584735464408157	0.0608921345018672	0.0620696699402627	0.0701747454376409	0.0703621664248178	0.0734186440090348	0.0784623985891237	0.0939300759274882	0.079203441832836	0.077083736435992	0.0373322912203468	0.0422081045984977	0.0450659116887265	0.0430361555402549
"PE(20:0/18:1)-H"	"(20:0/18:1)"	"PE"	0.0225757842102388	0.0210210513136722	0.0203622604553799	0.022607415374025	0.0211232698414113	0.0232430975282734	0.0219317016696094	0.0467071782817033	0.0464860919763249	0.0464898015493087	0.0454791103364457	0.0576066978332695	0.062973452653758	0.0574327086716914	0.0607352998256977	0.0112187232735067	0.0119078855243814	0.00992643060504936	0.00996938062841199	0.0263179810112584	0.0296461129162693	0.0259752830335649	0.0286821642920495
"PE(14:1e/22:6)-H"	"(14:1e/22:6)"	"PE"	0.0126525502969687	0.0112938126128678	0.00439005816542336	0.0112003301222351	0.0109091331705622	0.0143780890543162	0.0137391250254265	0.0167524533479649	0.0217579249550274	0.0146702166017185	0.0151581417986079	0.0180227730764447	0.0192612188957653	0.0186264249234582	0.0182306096100155	0.0158253211784264	0.0125903246096326	0.0135422754985921	0.0141886063444249	0.0114070847447399	0.0107540212219508	0.0109755568814758	0.0111058674807779
"PE(16:1e/18:3)-H"	"(16:1e/18:3)"	"PE"	0.00102239867095126	0.00107896188824393	0.004473326661062	0.00288793054952371	0.00194366875428899	0.000450440103825728	0.000586092382891646	0.00285585575971486	0.00235664177244802	0.002718350498022	0.00273479195199212	0.00159951223123115	0.00167846670027838	0.00526804680199331	0.00253427979441621	5.08318334514705e-05	0.000333372301213515	0.000120528276733443	0.000713967776720372	0.00120653759850913	0.000946352076054972	0.00110422369789201	0.000956339320957615
"PE(18:1/20:5)-H"	"(18:1/20:5)"	"PE"	0.00458381724024734	0.00398172496656398	0.00503477033504477	0.00462888860431981	0.00442809108976931	0.003961099246694	0.00412129952235219	0.00117960909440685	0.00159698481931062	0.00134380624464649	0.00117723415589628	0.00249552063344365	0.00269634091247684	0.00202968049939809	0.00220791929404164	0.00160557123361481	0.00112507471758927	0.00161404750807431	0.00188703384927637	0.00348466173845156	0.00334230988753278	0.00332784779980443	0.00357674620927973
"PE(18:0/22:6)-H| PE(18:1/22:5)-H"	"(18:1/22:5)"	"PE"	0.142950277704938	0.136205363620359	0.121610530873537	0.147750327100728	0.127066811113274	0.11907494095679	0.125518243662737	0.0479935602786697	0.0559361250090569	0.049651889199111	0.0476538895419238	0.0456740631512058	0.0533825498515609	0.045998027617515	0.0476869812392269	0.0662879486531779	0.062824444802956	0.0759931083044652	0.0678222008082968	0.0907554780998769	0.0934744812454027	0.0744792929110863	0.0929189998638179
"PE(18:1/22:6)-H"	"(18:1/22:6)"	"PE"	0.865099622366115	0.79322457533757	0.601917846139125	0.708173948617663	1.08754239365405	1.06751784331733	1.11410324354321	0.319964313638811	0.378422424558983	0.366372884295413	0.318885244977453	0.253087530836821	0.288068882243352	0.253648009584854	0.269053934290981	0.508925245000222	0.500285905490609	0.535405510276236	0.475479790177028	0.856829581422723	0.84169274648575	0.802488648835206	0.880039452798557
"PE(16:1e/11:0)-H"	"(16:1e/11:0)"	"PE"	0.000648636414017609	0.000548898467425535	0.000592586683844326	0.000575335168578034	0.000508655537493034	0.000445520833056368	0.000630382275277122	0.00145551264412689	0.00136736893469645	0.00113823141147381	0.00161925294080248	0.00110344350560324	0.00118404180405069	0.0010585103597709	0.00110528218378542	0.00142867755180848	0.0011233961215256	0.000822689890709413	0.00129343450743113	0.000441087386951065	0.000589753278317427	0.000502594010788788	0.000536936708354354
"PE(16:2e/22:6)-H"	"(16:2e/22:6)"	"PE"	0.00750060443943589	0.00683337304460404	0.00426564946422377	0.00615267563063501	0.0093861686767541	0.0113100077132705	0.0113644962004459	0.0109565880758233	0.0143730824474672	0.0108034811281337	0.0110807739870508	0.0122334823481792	0.0111508887223919	0.0122128189442201	0.0128544815170035	0.0127547833405034	0.0106477455023131	0.0105589624832605	0.0130188461972358	0.010062067596362	0.00956310827905571	0.0103255712465456	0.00989901688782278
"PE(18:3/22:6)-H"	"(18:3/22:6)"	"PE"	0.0199133500597304	0.0177443419611605	0.0383766777107513	0.0269860287370328	0.0303585792872781	0.0131136922597572	0.0150233373095104	0.00502989441652442	0.00541641706561307	0.00724266422806185	0.00569415752863444	0.00593237629102079	0.00596696457163624	0.0117134278530609	0.0061989329724057	0.0162116913292013	0.0190970922957193	0.0208179770321624	0.0278376918236257	0.0232230590890531	0.0193742939995329	0.0208531207413866	0.0200598169568045
"PE(20:4/22:6)-H"	"(20:4/22:6)"	"PE"	0.0480330757830667	0.0423792583816812	0.03900302439642	0.0424318482071099	0.0489525669774923	0.0455484953299153	0.044174038561871	0.0136026402325921	0.0114313983723171	0.00946529054183807	0.0128776978834497	0.0174481216241902	0.0201029849105738	0.0167935555384907	0.0165378526937086	0.0490732509835845	0.0424619362283317	0.0505133014223618	0.0477437565114124	0.0398897887920633	0.0351890753382726	0.0383700074634948	0.0371541876103948
"PE(16:1e/16:1)-H"	"(16:1e/16:1)"	"PE"	0.00127686207041943	0.00143220450821284	0.000981431951341741	0.0016923266167977	0.00163686861069278	0.00163363148538637	0.00203098120287175	0.00561078982236575	0.00535040636895329	0.00436339314985983	0.00459754871280904	0.00582444950056664	0.00620823207490052	0.00462814340481582	0.00669928441832643	0.000425918397494841	0.000685374676506656	0.00026351660407376	0.000339644265849207	0.00169187688884521	0.00220395970265897	0.00237328707268926	0.00228675873341544
"PE(16:1e/22:5)-H| PE(16:1e/22:5)-H"	"(16:1e/22:5)"	"PE"	0.11883090805227	0.112711823173233	0.101589552035731	0.139189411757601	0.147476241442978	0.160717371215117	0.17012485370878	0.187865849709119	0.178005834073372	0.139187147611309	0.157855447272884	0.15627583291463	0.175513665720594	0.160444409795667	0.184960217502953	0.175781919694752	0.179884070777987	0.162636999610182	0.1654687809367	0.124007891875591	0.139351370066927	0.123911286895455	0.135664083937879
"PE(15:0/18:1)-H"	"(15:0/18:1)"	"PE"	0.0107919629047722	0.010302464133135	0.00981453431439926	0.0118149145717783	0.0113141771125866	0.0103551483428619	0.0098123976758134	0.00522411066496476	0.00619286346924372	0.00654147865828686	0.00556247574798511	0.00284440464476225	0.00313545290811576	0.00275164794812198	0.0034615845866397	0.00177761884761055	0.0015624028633968	0.00193214719894047	0.00244720026237826	0.00754032293814124	0.00773663516085406	0.00871562011416857	0.00772560911829416
"PE(18:2/22:6)-H"	"(18:2/22:6)"	"PE"	0.0671794754520965	0.0607085509548424	0.0575608205631961	0.0631601073152527	0.0669924847971252	0.0631707260310584	0.068124615327222	0.0295062851663489	0.0406674491826931	0.0390867482642852	0.0294392365921283	0.0339554327352981	0.0357415835529879	0.0391604897838101	0.0325967230680806	0.0668669499994236	0.0604328310989552	0.063038853598133	0.062008310116684	0.0611621324880926	0.0593127398939733	0.057342146297423	0.0627775223590158
"PE(18:1/18:1)-H"	"(18:1/18:1)"	"PE"	0.108908258308485	0.102669737367002	0.107364260290695	0.117425512890793	0.109172828046168	0.0931674643928808	0.0979697962356898	0.0916932510524699	0.104952788701993	0.0980698980180232	0.0942287506518072	0.110448351783828	0.116087997004217	0.115750058692809	0.11860473311646	0.0211014836105622	0.0228205665760212	0.024796318519095	0.0233045812429434	0.0955633423912642	0.100792135293782	0.0857180910305524	0.100778705104143
"PE(18:1/20:3)-H"	"(18:1/20:3)"	"PE"	0.00286421125596325	0.00245249859430312	0.00794986623309056	0.00410324815111576	0.00364395727566715	0.00131993678422422	0.00164763227973329	0.00237908540454586	0.00226252012430034	0.00282424476936253	0.00274355624209484	0.00178398081419266	0.00167729663399066	0.0047753748379894	0.00228174456092592	0.00127447768818441	0.00169947467572871	0.00143898897568655	0.00312881656998326	0.00271057852487751	0.00231990847328409	0.002407550184571	0.00240400552195917
"PE(20:3/22:6)-H"	"(20:3/22:6)"	"PE"	0.0453514950811571	0.0404595992401689	0.0654668830585501	0.0507037470382624	0.0509227293121965	0.0335053378917923	0.0358026768206986	0.0204311522770903	0.0195036754681191	0.021452831027342	0.021620519415415	0.0177672663097715	0.0191173850268116	0.0252973600738419	0.0189878036154204	0.0592185320910465	0.0586461896622385	0.0600754954149249	0.0662003377824795	0.0385731467034431	0.0333947573732568	0.0349551890004871	0.0342433803179753
"PE(16:0/20:3)-H"	"(16:0/20:3)"	"PE"	0.00356471185062389	0.00284362245690838	0.00971924054379046	0.00517588827470926	0.00572186376254195	0.00221772854198584	0.00253759343829048	0.00199216953441999	0.00201575182211354	0.00200127385463438	0.00225130841462689	0.00112162705634587	0.000849462340658745	0.00308574626249516	0.00159153441910123	0.00428577478846702	0.0100977156360487	0.00628590334463968	0.0107242339535276	0.00422091506194183	0.00348586648639537	0.00376043425551988	0.00365978079148264
"PE(16:0/16:1)-H"	"(16:0/16:1)"	"PE"	0.0322075292759145	0.0309890223773604	0.0219792706120898	0.0289461417608733	0.051747503542087	0.0562600153563846	0.0567308991369898	0.0173746551242952	0.0160475765018272	0.0170265738771271	0.0169205506481113	0.01138619035206	0.0119564669667171	0.00770180348390898	0.0129777599719411	0.0101554065816406	0.00815033184027533	0.009575464833604	0.00939821388053719	0.0372297641225346	0.0366522829707617	0.0320603584846315	0.0390846474892458
"PE(18:2e/22:5)-H"	"(18:2e/22:5)"	"PE"	0.0167214431729548	0.0160424976978657	0.0183129950952364	0.0185562121188316	0.0175459304228858	0.0195316081928475	0.0197866957882519	0.0215295641488237	0.0262803694635571	0.0212855034564833	0.0198522472762625	0.0165176713315431	0.0179496175557671	0.0217501650343732	0.0185294228669973	0.00564231978055332	0.00674947237759162	0.00743696602622726	0.00714721611231386	0.0197201125162058	0.0191156978946459	0.0189723461866639	0.0179785406434751
"PE(18:1/20:5)-H| PE(16:0/22:6)-H"	"(16:0/22:6)"	"PE"	1.21753545981267	1.10634924036511	0.64590446856417	1.01515199095834	1.41923294791668	1.58752716917279	1.6303762160974	0.501652316892795	0.510193929191215	0.520093343113674	0.50069116229187	0.295874324466621	0.324285900252296	0.241292273091357	0.312709515373104	1.60880990223547	1.56171133647054	1.43027449991031	1.33959722601769	1.00726848423791	1.05188457818148	0.999286585224008	1.09271267121521
"PE(18:1/14:0)-H"	"(18:1/14:0)"	"PE"	0.00276398584250212	0.00230122039654851	0.000672414336254118	0.00145378033758369	0.00286371566180219	0.00294614682849965	0.00281482073110455	0.00130173144923601	0.00101637572699453	0.00107843189808014	0.00102392401597996	0.0008317948737552	0.00101212634419182	0.000396421943257876	0.00100382962168983	0.000647186557911829	0.000161727655908923	0.000372273762395966	0.000437999941690783	0.00212638880381368	0.00221102766939166	0.00202607582775383	0.00219448171501727
"PE(18:1/18:2)-H| PE(18:0/18:3)-H"	"(18:1/18:2)"	"PE"	0.0382127557043292	0.0347797322498702	0.0449470387853197	0.0444849743729285	0.0330889851843407	0.0251683074761538	0.0275623639025799	0.0270951412459847	0.0330816676149589	0.031244198108229	0.0298184169054389	0.0326622575014568	0.033338097176503	0.0364446927969508	0.0337882688222994	0.0194380082751388	0.0263249364447309	0.0238870673649798	0.021774201568726	0.0278648607951649	0.0278189962992359	0.0230329841629663	0.0285109172359268
"PE(16:0/16:0)-H"	"(16:0/16:0)"	"PE"	0.0140332628042334	0.0128361555095043	0.015045279667789	0.0120084842180048	0.0184220440064395	0.0174351612336421	0.0186791765819597	0.0011360527635205	0.000953302719346857	0.00174585068716355	0.00103399361036122	0.000267161732869446	0.00037621762740198	0.000134468745824271	0.000410956436708523	0.0160916596004899	0.0148333880271954	0.0147702671341515	0.015767870411725	0.0119669449235423	0.0134228107652551	0.0117550706813219	0.0146858295458411
"PE(18:0/18:1)-H"	"(18:0/18:1)"	"PE"	0.134549010135352	0.128374355542982	0.10213707526358	0.129566146453036	0.118065225081159	0.127342985489096	0.127903073611287	0.167206188171018	0.156631174060514	0.154188900244843	0.166435318821374	0.156395857274445	0.168190179509855	0.144812929687994	0.158261706360741	0.131776402926408	0.137385228858525	0.121782961727577	0.118121949782957	0.104335669670872	0.11083376748944	0.104717046924195	0.111956496852361
"PE(22:6/22:6)-H"	"(22:6/22:6)"	"PE"	0.0479097615363048	0.0443824025071147	0.0254007822000733	0.0318317474459766	0.0710468331466134	0.0937981528597819	0.0915078664313782	0.0264064065408108	0.0309853629697026	0.0277737674667554	0.0234767365215374	0.0382697893700427	0.0422132028376894	0.031948176259189	0.0357208172607698	0.136628476443198	0.0924432692233753	0.0980227351082165	0.0902070303118315	0.0737041010414343	0.0677932178731818	0.0932312848266041	0.0703484268525557
"PE(18:0/22:6)-H"	"(18:0/22:6)"	"PE"	0.694135028769258	0.68395527534445	0.52314305192968	0.646326317983875	0.744366413094857	0.768120516584469	0.773672210319014	0.903579567126259	0.917495337919315	0.874680424845407	0.83684739308113	0.921667645152932	1.04507223696658	0.916900565709021	1.0033336858753	0.561427354455954	0.642153035806634	0.534611758215355	0.489282237402113	0.781436168323905	0.865892980138337	0.751019995902073	0.870103466420435
"PE(16:1/20:5)-H| PE(14:0/22:6)-H"	"(14:0/22:6)"	"PE"	0.0131965962341694	0.0114986955605297	0.00470499712757876	0.0100036907598743	0.0134928761112742	0.0143544638547273	0.0143167052141076	0.00261879569758513	0.00253900484037956	0.00283812950039186	0.00270667282309859	0.00274236395038906	0.0032869979766435	0.0021809297288681	0.00321474312282163	0.0092024340603848	0.00637738618595348	0.00640184042505057	0.00602704374658337	0.00826384637784984	0.00917472930584792	0.00780299426976663	0.00949452498487531
"PE(16:1/22:6)-H"	"(16:1/22:6)"	"PE"	0.0367078744213884	0.0314497342238867	0.0182056993197638	0.0271842109817791	0.0500040049802773	0.0506730887588452	0.0531381384254375	0.0149786239434758	0.0187763193514861	0.0194033111112998	0.0164526242364179	0.0198778379127073	0.0216669131939456	0.0164561693399747	0.0194616121655523	0.0199501442613103	0.0155777618419993	0.0177017476903317	0.0171120313105484	0.0362838027469636	0.0381837999204629	0.0348429663070417	0.0404086703082895
"PE(18:1e/22:5)-H"	"(18:1e/22:5)"	"PE"	0.00866817991731882	0.00827054345042131	0.00779326020720986	0.00982781708711302	0.00721150087666881	0.00811247056442398	0.00788714549912704	0.0127675962470059	0.0126700910312317	0.010504643228219	0.0113719246965573	0.0104026720150706	0.0118411047107647	0.0122160262475603	0.0136332282972816	0.0103457459654453	0.0143782464638117	0.0120821898565073	0.0114972226092544	0.00881162242531065	0.00999195629012245	0.0101248284223941	0.00924057213389421
"PE(16:0/22:5)-H| PE(18:0/20:5)-H"	"(18:0/20:5)"	"PE"	0.153185359496486	0.146642921283276	0.116685791446468	0.175518704360399	0.107300749354253	0.11559587425931	0.112410396342649	0.14275825112338	0.125583372669259	0.107102168008623	0.14333916641719	0.227071131940002	0.256541765905801	0.190651348286264	0.250848447497858	0.219527207504355	0.263048466947441	0.230617454610557	0.225401992034226	0.154672698048955	0.167037681616189	0.136076071161093	0.165737101911847
"PE(16:1e/20:4)-H"	"(16:1e/20:4)"	"PE"	0.0241389541587584	0.0230010849405504	0.0292806244881874	0.0340642274082842	0.020645090618019	0.0205075695067982	0.0205400263170841	0.0543850227200846	0.0619468097232735	0.0505831080736343	0.0519159422218944	0.061069059155749	0.0674755562070188	0.0694503918325859	0.0702893033950703	0.0491951015135648	0.0543040426478036	0.0478161048085921	0.0519157365094497	0.0281059577002248	0.0343750019741975	0.0331379594371373	0.0337781434262583
"PE(11:0/18:0)-H"	"(11:0/18:0)"	"PE"	0.000633915618905376	0.000562162666857022	0.000792489875145869	0.000461107111344025	0.000621923214076037	0.000648711655130376	0.000704072121333975	0.00265273899386849	0.00279898061727186	0.0024316031756643	0.00346625557641976	0.00454922712277924	0.00499124497219772	0.00526157129121797	0.00471413520811927	0	0	0	0	0.00117113620262647	0.00166297857597079	0.00090885255736114	0.00135752528242505
"PE(18:4/16:0)-H"	"(18:4/16:0)"	"PE"	0.00430582774248113	0.00365838589772317	0.0029722978470285	0.0043229744207818	0.00271087773383457	0.00271087228834386	0.00260907226464047	0.000790839965862199	0.000492630399260059	0.000370716786159716	0.000816324454345877	0.0005832923585273	0.000636654881943664	0.000294819858042319	0.00057186799145399	0.00214645862273183	0.00186762159528204	0.00231732028018031	0.00306962973528187	0.00193370557621196	0.00168833403305398	0.00192772487812094	0.00183293625930643
"PE(18:1/18:3)-H| PE(16:0/20:4)-H"	"(16:0/20:4)"	"PE"	0.0395479112681744	0.0391171390656163	0.0390278518099116	0.0459569089058941	0.0438071333712001	0.0478883660907609	0.0469513853498372	0.0227282524078058	0.0234460371461783	0.0238211738361932	0.0241506828505032	0.020560241067916	0.0232639082447155	0.0196420063291438	0.0231740717513307	0.0969921658681752	0.119825708696338	0.098741656122577	0.115855370863163	0.0449332512638045	0.0448995816712647	0.040045509959796	0.0463898401491313
"PE(16:1/18:1)-H"	"(16:1/18:1)"	"PE"	0.0538353402144409	0.0512221968258612	0.0489656349002082	0.0565632281519328	0.059318324049037	0.0549965657220053	0.0581030330452412	0.0359409292426284	0.041207258835152	0.0415249797235624	0.0375993430060722	0.0333343613035587	0.0357818111921723	0.0310426110736866	0.0363133090223811	0.0249647334696737	0.0238556872824145	0.0254130453658677	0.0268632977978508	0.0452862717573386	0.0467934550925637	0.0388839109607594	0.0478998319102622
"PE(18:0/22:5)-H| PE(18:0/22:5)-H"	"(18:0/22:5)"	"PE"	0.101289841298758	0.0952777510384639	0.0883662496491013	0.108977850933971	0.0814675154836253	0.0832591664943203	0.0842103906460239	0.111753813500383	0.114144623607293	0.0975201727554937	0.104837235052438	0.114571051479284	0.13319215325108	0.117526650820044	0.126425293937349	0.0476683521221916	0.0571152741380265	0.0517711937778466	0.0471782498418753	0.08460091326488	0.0959557566318495	0.0819892565468715	0.093230778570729
"PE(18:1/22:0)-H"	"(18:1/22:0)"	"PE"	0.00366496071362747	0.0033024035168482	0.00271900945169142	0.00319921343993753	0.00257650690723899	0.00263368891300711	0.00249609737548276	0.00570786166649492	0.00545752046008462	0.00602155231010434	0.00610881745689877	0.00497586651592867	0.00585672631360063	0.00559870450349323	0.00551133695970982	0.0025232754893247	0.00232219946268522	0.00219391526276666	0.00226744057055499	0.00274513822314429	0.00294332733606621	0.00312935907794317	0.00299944525584394
"PE(15:0/22:6)-H"	"(15:0/22:6)"	"PE"	0.005523414197462	0.00503309687955604	0.00229592446017669	0.00426304355099041	0.00718542625946743	0.00722878829412892	0.00697850784466949	0.00189662026460152	0.0012841839939359	0.00157853782248078	0.00198871461074233	0.00117421642799526	0.00132736666111639	0.00035447776153911	0.00106944049567861	0.00406744387003219	0.00307191355519867	0.00293092668134541	0.00349513134476787	0.00462017903970898	0.00467569783024201	0.00451362996007793	0.00495705070344372
"PE(19:1/18:1)-H"	"(19:1/18:1)"	"PE"	0.00239697912286814	0.00228623396916213	0.00237536010079451	0.00265866347508907	0.00261740047226219	0.00238403295249796	0.0023299765662905	0.00219011906369946	0.00220060473103499	0.00229431892179193	0.00227904667776669	0.00223566673721244	0.00244800839031425	0.00260503117781466	0.0025485323816144	0.000154999403779214	0.000183372956964309	0.000183293373007865	0.000251676757084627	0.00272126187015668	0.00274090174072808	0.0027571354010254	0.00260505974654882
"PE(20:0/22:5)-H"	"(20:0/22:5)"	"PE"	0.00780899282051201	0.00821763238465845	0.0056308484298491	0.00803711452855789	0.00431105766455909	0.00383935111239212	0.00399407115212182	0.00734243202333691	0.00770627612901646	0.00673449231627049	0.00756560853527755	0.00690046137876846	0.00759764199671407	0.00777786051771833	0.00795581004984773	0.0080498069021808	0.0092222364419912	0.00961254206715762	0.00848844256275634	0.00357697728131078	0.00401099660118253	0.00405512763693052	0.0038273549468755
"PE(11:0/16:0)-H"	"(11:0/16:0)"	"PE"	0.00073008633060186	0.00055763526053708	0.000395907744781552	0.000503326817993415	0.000482958799032861	0.000497682504977405	0.000642406447630244	0.000616338675722949	0.000530169602522366	0.000637147176221913	0.000817548040301777	0.000510504802713476	0.000468752022291839	0.000441172398276043	0.000628121547845813	0.000380439210730882	0.000152727258038252	0.000326607208327993	0.000363522103123311	0.000375973769302104	0.000478070035760176	0.000342366144733194	0.000400596332769933
"PE(16:1e/20:5)-H"	"(16:1e/20:5)"	"PE"	0.100849524412536	0.0944194791581447	0.0614065435053432	0.115985748405536	0.082228773365027	0.111801073364017	0.0972299512932512	0.193754635431371	0.138651959517364	0.104011667922722	0.16864880551555	0.183806014289394	0.217420985466388	0.143662613432438	0.219373718607887	0.16048636710943	0.15402567941948	0.154776726646399	0.15928251643887	0.134041571095533	0.135669991151506	0.143893996510218	0.131451145159638
"PE(16:1e/17:1)-H"	"(16:1e/17:1)"	"PE"	0.00267219191893261	0.00284973024540582	0.0016498935020268	0.003446836394907	0.00254037102253862	0.0026899601161478	0.00245373026796423	0.00755785785087627	0.00677961066631186	0.005351358955815	0.00590879289192191	0.00609799929711337	0.00666270945374578	0.00525367812050874	0.00682558869745901	0.00050907209947013	0.000542152175900532	0.000208437586275476	0.00029242712302632	0.00204612632008368	0.00235475084152134	0.0036648981998903	0.00230243669836818
"PE(18:0/20:4)-H| PE(18:0/20:4)-H"	"(18:0/20:4)"	"PE"	0.0443001996769968	0.0424770510058896	0.0605746394400263	0.0538823944996916	0.0461836853489145	0.0445016506615364	0.0442607577444181	0.0626302015420971	0.071884820062818	0.0662132661121986	0.0626223609248096	0.112151781827779	0.120549793591765	0.124329939938677	0.119620068000757	0.0772303804503616	0.105351099888079	0.0757650260559737	0.0858025848517272	0.0846386345079082	0.0960571346251117	0.0815113938712188	0.0970105970259928
"PE(17:1/18:1)-H"	"(17:1/18:1)"	"PE"	0.0118875241481329	0.0111934091195786	0.0114592032300434	0.0128169556092453	0.0112804962096299	0.00971107942069003	0.00940784154512593	0.00691841767852214	0.00789004741220917	0.00802247041533826	0.00733204443588159	0.00511704715674292	0.00571917576671754	0.00654705153626673	0.00572484457726158	0.00135445001377901	0.00128050959011533	0.00119190455978727	0.00203183623786034	0.00877117612812259	0.00859341265040054	0.00886055224605467	0.00848964754151058
"PE(20:5/22:6)-H"	"(20:5/22:6)"	"PE"	0.00991285680104842	0.00852892945946487	0.00579801371399845	0.00779116075029392	0.0123052108541716	0.018252112579232	0.0161237125835944	0.00332122346071021	0.0031205128622998	0.00232187899591606	0.00328979872161674	0.00655359049797467	0.00737168038176013	0.0051312580786434	0.00594379302764757	0.0278136522039819	0.0197779168057799	0.0235335179804591	0.0246497741443995	0.017653095946153	0.0151995696535455	0.019832659417308	0.0156321744440687
"PE(16:0/14:0)-H"	"(16:0/14:0)"	"PE"	0.00513217306540984	0.00475382197477221	0.00245707576433481	0.00384425741080773	0.00834387750443618	0.00931071859363087	0.00869110733067639	0.000125687319836289	0.00010905018501795	0.000156315446208732	0.000136938749529637	0	0	0	0	0.00260144122037026	0.00188614236543194	0.00197400309414533	0.00204950667271686	0.00498606617703419	0.00532577117110444	0.00485166230645319	0.00559009994324274
"PE(16:0/18:1)-H"	"(16:0/18:1)"	"PE"	0.0281400523384763	0.0254977895446878	0.0163932104244776	0.0231219226380099	0.0263550253686589	0.0278208799711053	0.0278880068451877	0.0198605080786003	0.0202067362337422	0.0210050986977476	0.0206514568494112	0.0164219119951605	0.018213373303396	0.0138067287700737	0.0176563824443838	0.0214143174288234	0.0191936779324803	0.0184343536736863	0.0175962065010301	0.0221795269506012	0.0235849375535697	0.0199000186335168	0.0235537708482404
"PE(16:0/20:5)-H"	"(16:0/20:5)"	"PE"	0.0885554824451444	0.0784390988999235	0.0483717567254602	0.0945463027227934	0.0545666521457909	0.0607861678748478	0.0602372523107708	0.031980219218628	0.025202175350089	0.0228096354306931	0.0358507160976071	0.036014152889009	0.0393122812885035	0.027298782947142	0.0372890821634802	0.129707339485527	0.140702259599107	0.145302307329187	0.154352051873227	0.0494734819239163	0.049747356700013	0.0474438300597774	0.0504493785093846
"PE(18:2e/20:5)-H| PE(16:1e/22:6)-H"	"(16:1e/22:6)"	"PE"	0.772936560927383	0.733973801288125	0.536078884372221	0.719867598936368	1.08629261753104	1.19041004435375	1.21292670480673	1.31460646964294	1.2788295278327	1.11647798760956	1.16922163058414	1.01256427038865	1.16469924654261	1.00744676897953	1.16190580829777	1.9030057711623	1.82566792388842	1.56426964165753	1.59519016602605	0.874991112613507	0.935294951854086	0.871784060680955	0.939353853477504
